row_index,selected_spot_index,cluster,x,y
0,0,5,59.0,19.0
1,1,2,14.0,94.0
2,2,2,43.0,9.0
3,3,7,47.0,13.0
4,4,8,42.0,28.0
5,5,3,52.0,42.0
6,6,1,37.0,19.0
7,7,1,35.0,79.0
8,8,9,4.0,108.0
9,9,10,14.0,118.0
10,10,2,8.0,110.0
11,11,5,23.0,113.0
12,12,6,45.0,67.0
13,13,6,45.0,19.0
14,14,4,0.0,92.0
15,15,5,10.0,48.0
16,16,10,29.0,15.0
17,17,7,55.0,55.0
18,18,1,24.0,62.0
19,19,9,24.0,26.0
20,20,6,10.0,106.0
21,21,8,51.0,27.0
22,22,2,10.0,52.0
23,23,2,37.0,15.0
24,24,7,14.0,88.0
25,25,6,47.0,69.0
26,26,1,44.0,56.0
27,27,9,21.0,111.0
28,28,3,13.0,69.0
29,29,9,49.0,17.0
30,30,9,33.0,51.0
31,31,4,34.0,58.0
32,32,8,14.0,86.0
33,33,1,26.0,94.0
34,34,1,55.0,31.0
35,35,2,15.0,119.0
36,36,1,6.0,90.0
37,37,9,47.0,33.0
38,38,11,28.0,42.0
39,39,1,61.0,37.0
40,40,4,29.0,25.0
41,41,2,9.0,65.0
42,42,8,45.0,21.0
43,43,11,59.0,31.0
44,44,3,15.0,67.0
45,45,1,29.0,31.0
46,46,2,27.0,99.0
47,47,11,17.0,113.0
48,48,4,36.0,24.0
49,49,1,6.0,92.0
50,50,5,15.0,39.0
51,51,0,56.0,14.0
52,52,10,40.0,96.0
53,53,6,8.0,70.0
54,54,0,24.0,70.0
55,55,4,12.0,64.0
56,56,5,54.0,68.0
57,57,10,16.0,92.0
58,58,4,15.0,53.0
59,59,1,24.0,76.0
60,60,9,20.0,104.0
61,61,9,23.0,65.0
62,62,6,47.0,39.0
63,63,3,48.0,42.0
64,64,0,24.0,40.0
65,65,6,9.0,83.0
66,66,3,36.0,74.0
67,67,9,55.0,61.0
68,68,3,38.0,44.0
69,69,2,12.0,92.0
70,70,8,35.0,93.0
71,71,1,53.0,41.0
72,72,8,9.0,111.0
73,73,1,16.0,66.0
74,74,1,20.0,66.0
75,75,1,3.0,89.0
76,76,4,29.0,27.0
77,77,5,22.0,124.0
78,78,5,20.0,126.0
79,79,10,60.0,54.0
80,80,6,1.0,95.0
81,81,7,36.0,68.0
82,82,7,27.0,27.0
83,83,3,35.0,77.0
84,84,8,39.0,29.0
85,85,1,36.0,80.0
86,86,6,59.0,39.0
87,87,4,26.0,90.0
88,88,5,53.0,69.0
89,89,5,65.0,23.0
90,90,5,19.0,125.0
91,91,0,12.0,126.0
92,92,6,9.0,97.0
93,93,1,57.0,35.0
94,94,1,50.0,68.0
95,95,3,35.0,73.0
96,96,11,28.0,48.0
97,97,8,27.0,87.0
98,98,7,24.0,38.0
99,99,4,30.0,46.0
100,100,5,63.0,21.0
101,101,4,26.0,92.0
102,102,0,60.0,26.0
103,103,8,25.0,81.0
104,104,4,19.0,47.0
105,105,9,33.0,31.0
106,106,5,21.0,125.0
107,107,0,41.0,25.0
108,108,5,62.0,48.0
109,109,1,49.0,27.0
110,110,8,18.0,104.0
111,111,9,46.0,34.0
112,112,6,36.0,30.0
113,113,1,52.0,38.0
114,114,5,5.0,71.0
115,115,5,23.0,19.0
116,116,3,52.0,46.0
117,117,9,7.0,111.0
118,118,9,19.0,111.0
119,119,5,57.0,57.0
120,120,2,27.0,101.0
121,121,1,36.0,22.0
122,122,11,13.0,47.0
123,123,4,39.0,79.0
124,124,10,8.0,60.0
125,125,11,52.0,16.0
126,126,5,26.0,110.0
127,127,5,38.0,10.0
128,128,1,32.0,92.0
129,129,9,51.0,15.0
130,130,6,4.0,94.0
131,131,11,48.0,30.0
132,132,2,44.0,78.0
133,133,9,23.0,47.0
134,134,4,23.0,93.0
135,135,9,25.0,101.0
136,136,3,25.0,59.0
137,137,4,19.0,97.0
138,138,5,30.0,16.0
139,139,1,19.0,35.0
140,140,7,55.0,27.0
141,141,10,66.0,32.0
142,142,10,40.0,50.0
143,143,5,51.0,63.0
144,144,10,23.0,91.0
145,145,10,49.0,63.0
146,146,2,45.0,83.0
147,147,11,13.0,91.0
148,148,6,11.0,67.0
149,149,5,46.0,4.0
150,150,2,44.0,84.0
151,151,6,7.0,103.0
152,152,8,32.0,72.0
153,153,9,22.0,30.0
154,154,7,30.0,26.0
155,155,8,49.0,75.0
156,156,9,29.0,37.0
157,157,0,4.0,106.0
158,158,8,44.0,76.0
159,159,1,42.0,20.0
160,160,3,36.0,32.0
161,161,7,57.0,31.0
162,162,0,8.0,112.0
163,163,4,28.0,82.0
164,164,6,24.0,56.0
165,165,6,14.0,124.0
166,166,4,14.0,64.0
167,167,2,60.0,16.0
168,168,8,24.0,50.0
169,169,3,19.0,39.0
170,170,9,25.0,43.0
171,171,3,31.0,71.0
172,172,0,7.0,71.0
173,173,1,27.0,71.0
174,174,3,52.0,48.0
175,175,4,52.0,24.0
176,176,0,10.0,58.0
177,177,4,10.0,80.0
178,178,1,51.0,39.0
179,179,7,46.0,14.0
180,180,5,19.0,119.0
181,181,10,21.0,63.0
182,182,5,32.0,12.0
183,183,0,55.0,57.0
184,184,4,42.0,62.0
185,185,3,41.0,37.0
186,186,11,45.0,81.0
187,187,6,9.0,75.0
188,188,9,4.0,74.0
189,189,0,51.0,61.0
190,190,9,17.0,115.0
191,191,9,20.0,110.0
192,192,1,53.0,49.0
193,193,1,17.0,49.0
194,194,1,7.0,81.0
195,195,3,30.0,54.0
196,196,2,23.0,121.0
197,197,8,48.0,76.0
198,198,5,4.0,72.0
199,199,8,9.0,103.0
200,200,6,38.0,56.0
201,201,2,44.0,12.0
202,202,1,42.0,42.0
203,203,9,30.0,86.0
204,204,0,25.0,25.0
205,205,3,37.0,37.0
206,206,8,61.0,29.0
207,207,8,42.0,48.0
208,208,0,58.0,54.0
209,209,7,56.0,40.0
210,210,5,21.0,115.0
211,211,1,13.0,65.0
212,212,5,16.0,126.0
213,213,3,6.0,80.0
214,214,0,9.0,53.0
215,215,5,57.0,11.0
216,216,1,28.0,66.0
217,217,8,36.0,92.0
218,218,5,59.0,15.0
219,219,4,4.0,100.0
220,220,7,61.0,39.0
221,221,8,50.0,30.0
222,222,2,32.0,30.0
223,223,1,46.0,18.0
224,224,9,32.0,24.0
225,225,5,64.0,34.0
226,226,6,9.0,81.0
227,227,2,50.0,18.0
228,228,5,57.0,13.0
229,229,11,28.0,104.0
230,230,4,22.0,80.0
231,231,6,25.0,63.0
232,232,2,36.0,102.0
233,233,3,37.0,43.0
234,234,4,10.0,70.0
235,235,2,63.0,47.0
236,236,5,25.0,109.0
237,237,2,5.0,111.0
238,238,8,33.0,61.0
239,239,1,17.0,73.0
240,240,1,43.0,71.0
241,241,7,49.0,59.0
242,242,1,41.0,31.0
243,243,2,34.0,62.0
244,244,0,28.0,100.0
245,245,11,39.0,13.0
246,246,8,3.0,81.0
247,247,7,18.0,108.0
248,248,6,52.0,60.0
249,249,1,53.0,55.0
250,250,10,49.0,77.0
251,251,1,47.0,25.0
252,252,5,24.0,118.0
253,253,7,10.0,66.0
254,254,9,33.0,67.0
255,255,5,44.0,6.0
256,256,5,52.0,4.0
257,257,11,17.0,63.0
258,258,2,2.0,78.0
259,259,6,41.0,69.0
260,260,9,39.0,39.0
261,261,2,8.0,54.0
262,262,9,60.0,44.0
263,263,3,14.0,68.0
264,264,0,11.0,127.0
265,265,4,8.0,98.0
266,266,5,63.0,17.0
267,267,11,25.0,41.0
268,268,7,13.0,105.0
269,269,5,64.0,22.0
270,270,3,14.0,74.0
271,271,1,59.0,41.0
272,272,8,25.0,69.0
273,273,7,63.0,29.0
274,274,4,47.0,17.0
275,275,5,32.0,104.0
276,276,5,21.0,123.0
277,277,7,48.0,70.0
278,278,4,49.0,23.0
279,279,3,36.0,78.0
280,280,4,42.0,78.0
281,281,6,8.0,84.0
282,282,1,36.0,70.0
283,283,11,47.0,83.0
284,284,4,4.0,80.0
285,285,1,16.0,70.0
286,286,9,53.0,9.0
287,287,6,10.0,126.0
288,288,0,30.0,78.0
289,289,11,27.0,39.0
290,290,7,33.0,55.0
291,291,9,30.0,64.0
292,292,0,11.0,95.0
