mode,scope,k,n_obs,embedding_dim,cluster_asw_raw,cluster_asw_scaled_raw,calinski_harabasz_raw,davies_bouldin_raw,section_ari_raw,section_nmi_raw,section_asw_raw,metric_space_raw,labels_path_raw,cluster_asw_standardized,cluster_asw_scaled_standardized,calinski_harabasz_standardized,davies_bouldin_standardized,section_ari_standardized,section_nmi_standardized,section_asw_standardized,metric_space_standardized,labels_path_standardized,cluster_asw_delta_standardized_minus_raw,cluster_asw_scaled_delta_standardized_minus_raw,calinski_harabasz_delta_standardized_minus_raw,davies_bouldin_delta_standardized_minus_raw,section_ari_delta_standardized_minus_raw,section_nmi_delta_standardized_minus_raw,section_asw_delta_standardized_minus_raw
joint,combined,12,5336,128,0.0524668544530868,0.5262334272265434,162.194385765475,3.636192624828117,-6.67307983207711e-05,0.0005053183575217,9.22451145015657e-05,raw_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/raw_embedding/clustering/joint_k12/labels_all.csv,0.0464906133711338,0.5232453066855669,156.20633596929588,3.634805873036892,-0.0001330040404837,0.0003867515666458,7.857273158151656e-05,standardized_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/standardized_embedding/clustering/joint_k12/labels_all.csv,-0.005976241081953,-0.0029881205409765244,-5.988049796179126,-0.0013867517912249383,-6.627324216292892e-05,-0.0001185667908759,-1.3672382920049131e-05
independent,Mouse_Spleen1,2,2568,128,0.1038598269224166,0.5519299134612083,308.7181405906347,2.8633596591758503,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/raw_embedding/clustering/independent_k2/labels_Mouse_Spleen1.csv,0.0970805659890174,0.5485402829945087,284.6131094010117,2.9799504658819984,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/standardized_embedding/clustering/independent_k2/labels_Mouse_Spleen1.csv,-0.0067792609333992004,-0.0033896304666996002,-24.10503118962299,0.11659080670614808,,,
independent,Mouse_Spleen2,2,2768,128,0.0984721779823303,0.5492360889911652,311.6310658790047,2.957673483636276,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/raw_embedding/clustering/independent_k2/labels_Mouse_Spleen2.csv,0.0920781344175338,0.5460390672087669,288.0077131421272,3.0728103785302814,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/standardized_embedding/clustering/independent_k2/labels_Mouse_Spleen2.csv,-0.006394043564796489,-0.003197021782398224,-23.623352736877507,0.11513689489400525,,,
independent,Mouse_Spleen1,3,2568,128,0.0705502107739448,0.5352751053869724,214.50425178128032,2.751696527123497,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/raw_embedding/clustering/independent_k3/labels_Mouse_Spleen1.csv,0.066533513367176,0.533266756683588,201.84866403087864,2.8277545515834657,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/standardized_embedding/clustering/independent_k3/labels_Mouse_Spleen1.csv,-0.004016697406768799,-0.0020083487033843994,-12.65558775040168,0.07605802445996845,,,
independent,Mouse_Spleen2,3,2768,128,0.0661751329898834,0.5330875664949417,221.83077330957724,2.8179047630463248,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/raw_embedding/clustering/independent_k3/labels_Mouse_Spleen2.csv,0.0618346333503723,0.5309173166751862,208.54754015959543,2.89712162830158,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/standardized_embedding/clustering/independent_k3/labels_Mouse_Spleen2.csv,-0.0043404996395110945,-0.002170249819755554,-13.283233149981811,0.07921686525525518,,,
independent,Mouse_Spleen1,4,2568,128,0.064881145954132,0.532440572977066,177.7379544428224,3.3577227675560413,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/raw_embedding/clustering/independent_k4/labels_Mouse_Spleen1.csv,0.0637309178709983,0.5318654589354992,169.90811545696172,3.346722600691463,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/standardized_embedding/clustering/independent_k4/labels_Mouse_Spleen1.csv,-0.0011502280831336975,-0.0005751140415668488,-7.829838985860675,-0.011000166864578276,,,
independent,Mouse_Spleen2,4,2768,128,0.0635590553283691,0.5317795276641846,188.71473436833512,3.2964846237354317,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/raw_embedding/clustering/independent_k4/labels_Mouse_Spleen2.csv,0.0615922436118125,0.5307961218059063,179.9972628366134,3.30414824631116,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/standardized_embedding/clustering/independent_k4/labels_Mouse_Spleen2.csv,-0.0019668117165565976,-0.0009834058582782745,-8.717471531721714,0.007663622575728279,,,
independent,Mouse_Spleen1,5,2568,128,0.0559121705591678,0.5279560852795839,153.0593253185007,3.4611905253658493,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/raw_embedding/clustering/independent_k5/labels_Mouse_Spleen1.csv,0.0544432625174522,0.5272216312587261,145.883011251583,3.4780279513167955,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/standardized_embedding/clustering/independent_k5/labels_Mouse_Spleen1.csv,-0.0014689080417156011,-0.000734454020857811,-7.1763140669176835,0.016837425950946283,,,
independent,Mouse_Spleen2,5,2768,128,0.0568211898207664,0.5284105949103832,162.1974697870553,3.4514528311592088,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/raw_embedding/clustering/independent_k5/labels_Mouse_Spleen2.csv,0.0548062361776828,0.5274031180888414,154.63391571385276,3.518830834465377,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/standardized_embedding/clustering/independent_k5/labels_Mouse_Spleen2.csv,-0.0020149536430836,-0.0010074768215417862,-7.563554073202539,0.06737800330616839,,,
independent,Mouse_Spleen1,6,2568,128,0.0568416751921176,0.5284208375960588,134.2281105178566,3.5716841705658973,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/raw_embedding/clustering/independent_k6/labels_Mouse_Spleen1.csv,0.0559767186641693,0.5279883593320847,128.26900745931164,3.572627123360084,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/mouse_spleen_preprocessing_comparison/standardized_embedding/clustering/independent_k6/labels_Mouse_Spleen1.csv,-0.0008649565279483032,-0.00043247826397418976,-5.959103058544969,0.0009429527941868798,,,
