section,cluster,count,fraction
Mouse_Thymus1,0,329,0.07004470938897168
Mouse_Thymus1,1,1193,0.25399190972961466
Mouse_Thymus1,2,209,0.04449648711943794
Mouse_Thymus1,3,297,0.06323185011709602
Mouse_Thymus1,4,188,0.04002554822226954
Mouse_Thymus1,5,184,0.039173940813285076
Mouse_Thymus1,6,897,0.19097296146476475
Mouse_Thymus1,7,283,0.06025122418565042
Mouse_Thymus1,8,532,0.11326378539493294
Mouse_Thymus1,9,190,0.04045135192676176
Mouse_Thymus1,10,311,0.06621247604854162
Mouse_Thymus1,11,84,0.01788375558867362
Mouse_Thymus2,0,338,0.07947331295556079
Mouse_Thymus2,1,861,0.20244533270632495
Mouse_Thymus2,2,552,0.12979073595109333
Mouse_Thymus2,3,708,0.16647072654596756
Mouse_Thymus2,4,80,0.018810251587114978
Mouse_Thymus2,5,588,0.13825534916529508
Mouse_Thymus2,6,90,0.02116153303550435
Mouse_Thymus2,7,392,0.09217023277686338
Mouse_Thymus2,8,158,0.03715024688455208
Mouse_Thymus2,9,71,0.016694098283564544
Mouse_Thymus2,10,331,0.07782741594168822
Mouse_Thymus2,11,84,0.019750764166470727
Mouse_Thymus3,0,616,0.13258717176065432
Mouse_Thymus3,1,266,0.05725355144210073
Mouse_Thymus3,2,104,0.02238484718037021
Mouse_Thymus3,3,532,0.11450710288420146
Mouse_Thymus3,4,931,0.20038743004735257
Mouse_Thymus3,5,278,0.05983641842445114
Mouse_Thymus3,6,348,0.07490314248816186
Mouse_Thymus3,7,61,0.013129573826947911
Mouse_Thymus3,8,90,0.019371502367628066
Mouse_Thymus3,9,204,0.04390873869995695
Mouse_Thymus3,10,939,0.2021093413689195
Mouse_Thymus3,11,277,0.05962117950925527
Mouse_Thymus4,0,86,0.02034058656575213
Mouse_Thymus4,1,421,0.09957426679280984
Mouse_Thymus4,2,422,0.09981078524124881
Mouse_Thymus4,3,280,0.06622516556291391
Mouse_Thymus4,4,693,0.16390728476821192
Mouse_Thymus4,5,663,0.15681173131504259
Mouse_Thymus4,6,731,0.1728949858088931
Mouse_Thymus4,7,163,0.038552507095553454
Mouse_Thymus4,8,75,0.017738883632923367
Mouse_Thymus4,9,183,0.043282876064333016
Mouse_Thymus4,10,329,0.07781456953642384
Mouse_Thymus4,11,182,0.04304635761589404
