section,cluster,count,fraction
dataset1,0,121,0.05683419445749178
dataset1,1,175,0.08219821512447158
dataset1,2,133,0.0624706434945984
dataset1,3,216,0.10145608266791921
dataset1,4,287,0.1348050728041334
dataset1,5,205,0.09628933771723815
dataset1,6,163,0.07656176608736497
dataset1,7,79,0.0371066228276186
dataset1,8,263,0.12353217472992015
dataset1,9,169,0.07937999060591827
dataset1,10,66,0.031000469704086424
dataset1,11,51,0.023954908407703146
dataset1,12,136,0.06387975575387506
dataset1,13,65,0.030530765617660875
dataset2,0,63,0.0323242688558235
dataset2,1,66,0.03386351975371986
dataset2,2,207,0.10620831195484864
dataset2,3,616,0.31605951770138535
dataset2,4,93,0.04771677783478707
dataset2,5,99,0.05079527963057978
dataset2,6,110,0.05643919958953309
dataset2,7,133,0.06824012314007183
dataset2,8,56,0.028732683427398667
dataset2,9,226,0.1159569009748589
dataset2,10,37,0.018984094407388404
dataset2,11,44,0.022575679835813236
dataset2,12,47,0.024114930733709596
dataset2,13,152,0.07798871216008209
dataset3,0,86,0.04839617332583005
dataset3,1,175,0.09848058525604952
dataset3,2,50,0.028137310073157007
dataset3,3,175,0.09848058525604952
dataset3,4,153,0.08610016882386044
dataset3,5,83,0.04670793472144063
dataset3,6,38,0.021384355655599326
dataset3,7,222,0.12492965672481711
dataset3,8,141,0.07934721440630275
dataset3,9,157,0.088351153629713
dataset3,10,78,0.04389420371412493
dataset3,11,170,0.09566685424873382
dataset3,12,62,0.03489026449071469
dataset3,13,187,0.1052335396736072
dataset4,0,96,0.07600950118764846
dataset4,1,134,0.1060965954077593
dataset4,2,123,0.09738717339667459
dataset4,3,137,0.10847189231987332
dataset4,4,66,0.052256532066508314
dataset4,5,95,0.07521773555027712
dataset4,6,78,0.06175771971496437
dataset4,7,99,0.07838479809976247
dataset4,8,39,0.030878859857482184
dataset4,9,135,0.10688836104513064
dataset4,10,35,0.027711797307996833
dataset4,11,68,0.053840063341250986
dataset4,12,97,0.0768012668250198
dataset4,13,61,0.04829770387965162
