mode,section,cluster,count,section_fraction
independent,Mouse_Spleen1,0,268,0.1043613707165109
independent,Mouse_Spleen1,1,317,0.1234423676012461
independent,Mouse_Spleen1,2,292,0.11370716510903427
independent,Mouse_Spleen1,3,343,0.13356697819314642
independent,Mouse_Spleen1,4,255,0.09929906542056074
independent,Mouse_Spleen1,5,341,0.13278816199376947
independent,Mouse_Spleen1,6,361,0.14057632398753894
independent,Mouse_Spleen1,7,391,0.15225856697819315
independent,Mouse_Spleen2,0,299,0.10802023121387283
independent,Mouse_Spleen2,1,366,0.13222543352601157
independent,Mouse_Spleen2,2,376,0.13583815028901733
independent,Mouse_Spleen2,3,345,0.12463872832369942
independent,Mouse_Spleen2,4,288,0.10404624277456648
independent,Mouse_Spleen2,5,301,0.108742774566474
independent,Mouse_Spleen2,6,426,0.15390173410404626
independent,Mouse_Spleen2,7,367,0.13258670520231214
