row_index,selected_spot_index,cluster,x,y
0,0,6,59.0,19.0
1,1,2,14.0,94.0
2,2,1,43.0,9.0
3,3,7,47.0,13.0
4,4,3,62.0,0.0
5,5,2,42.0,28.0
6,6,5,52.0,42.0
7,7,1,37.0,19.0
8,8,5,58.0,4.0
9,9,0,35.0,79.0
10,10,3,14.0,118.0
11,11,7,8.0,110.0
12,12,7,23.0,113.0
13,13,6,45.0,67.0
14,14,3,64.0,12.0
15,15,6,45.0,19.0
16,16,6,64.0,2.0
17,17,2,66.0,22.0
18,18,3,62.0,54.0
19,19,4,55.0,55.0
20,20,0,24.0,62.0
21,21,7,10.0,106.0
22,22,1,51.0,27.0
23,23,7,37.0,15.0
24,24,1,44.0,94.0
25,25,5,42.0,96.0
26,26,4,14.0,88.0
27,27,7,31.0,115.0
28,28,4,47.0,69.0
29,29,2,36.0,106.0
30,30,7,53.0,79.0
31,31,3,57.0,5.0
32,32,5,44.0,56.0
33,33,2,71.0,3.0
34,34,5,21.0,111.0
35,35,3,13.0,69.0
36,36,6,49.0,17.0
37,37,4,33.0,51.0
38,38,1,34.0,58.0
39,39,0,14.0,86.0
40,40,3,26.0,94.0
41,41,7,35.0,115.0
42,42,6,55.0,31.0
43,43,3,15.0,119.0
44,44,7,6.0,90.0
45,45,1,47.0,33.0
46,46,2,28.0,42.0
47,47,5,61.0,37.0
48,48,1,51.0,93.0
49,49,6,45.0,21.0
50,50,1,59.0,31.0
51,51,6,15.0,67.0
52,52,7,29.0,31.0
53,53,6,27.0,99.0
54,54,3,17.0,113.0
55,55,4,67.0,23.0
56,56,7,64.0,52.0
57,57,3,36.0,24.0
58,58,0,6.0,92.0
59,59,0,65.0,11.0
60,60,4,56.0,14.0
61,61,7,67.0,43.0
62,62,2,40.0,96.0
63,63,4,24.0,70.0
64,64,6,46.0,92.0
65,65,3,12.0,64.0
66,66,2,54.0,68.0
67,67,4,16.0,92.0
68,68,7,58.0,8.0
69,69,6,53.0,73.0
70,70,7,15.0,53.0
71,71,4,24.0,76.0
72,72,2,20.0,104.0
73,73,0,23.0,65.0
74,74,5,50.0,92.0
75,75,6,47.0,39.0
76,76,5,48.0,42.0
77,77,7,24.0,40.0
78,78,2,9.0,83.0
79,79,0,36.0,74.0
80,80,7,75.0,127.0
81,81,1,55.0,61.0
82,82,0,38.0,44.0
83,83,0,12.0,92.0
84,84,0,35.0,93.0
85,85,3,53.0,41.0
86,86,7,9.0,111.0
87,87,6,16.0,66.0
88,88,6,20.0,66.0
89,89,7,3.0,89.0
90,90,7,29.0,27.0
91,91,4,75.0,7.0
92,92,6,62.0,6.0
93,93,2,60.0,54.0
94,94,2,36.0,68.0
95,95,1,35.0,77.0
96,96,1,39.0,29.0
97,97,6,36.0,80.0
98,98,6,59.0,39.0
99,99,7,59.0,73.0
100,100,5,53.0,69.0
101,101,7,74.0,30.0
102,102,2,65.0,23.0
103,103,1,9.0,97.0
104,104,4,57.0,35.0
105,105,6,50.0,68.0
106,106,3,77.0,3.0
107,107,0,35.0,73.0
108,108,7,57.0,81.0
109,109,0,28.0,48.0
110,110,7,39.0,109.0
111,111,4,27.0,87.0
112,112,7,24.0,38.0
113,113,5,30.0,46.0
114,114,2,63.0,21.0
115,115,3,26.0,92.0
116,116,5,60.0,26.0
117,117,6,59.0,1.0
118,118,6,25.0,81.0
119,119,6,44.0,92.0
120,120,7,19.0,47.0
121,121,3,33.0,31.0
122,122,0,45.0,101.0
123,123,1,41.0,25.0
124,124,1,62.0,48.0
125,125,5,44.0,104.0
126,126,1,49.0,27.0
127,127,1,69.0,37.0
128,128,3,52.0,80.0
129,129,1,18.0,104.0
130,130,0,46.0,34.0
131,131,5,36.0,30.0
132,132,5,52.0,38.0
133,133,2,67.0,37.0
134,134,6,52.0,46.0
135,135,4,48.0,86.0
136,136,7,7.0,111.0
137,137,7,19.0,111.0
138,138,6,57.0,57.0
139,139,7,46.0,2.0
140,140,4,27.0,101.0
141,141,3,36.0,22.0
142,142,6,69.0,33.0
143,143,0,39.0,79.0
144,144,3,52.0,16.0
145,145,3,26.0,110.0
146,146,4,32.0,92.0
147,147,6,51.0,15.0
148,148,5,4.0,94.0
149,149,1,48.0,30.0
150,150,0,44.0,78.0
151,151,3,23.0,47.0
152,152,1,23.0,93.0
153,153,2,25.0,101.0
154,154,6,25.0,59.0
155,155,2,19.0,97.0
156,156,1,65.0,9.0
157,157,5,55.0,27.0
158,158,4,66.0,32.0
159,159,0,40.0,50.0
160,160,7,58.0,66.0
161,161,3,59.0,5.0
162,162,0,51.0,63.0
163,163,1,23.0,91.0
164,164,6,63.0,9.0
165,165,6,49.0,63.0
166,166,5,45.0,83.0
167,167,6,67.0,9.0
168,168,4,13.0,91.0
169,169,7,11.0,67.0
170,170,1,64.0,16.0
171,171,3,46.0,4.0
172,172,4,50.0,82.0
173,173,5,44.0,84.0
174,174,7,7.0,103.0
175,175,3,32.0,72.0
176,176,3,30.0,26.0
177,177,2,49.0,75.0
178,178,3,29.0,37.0
179,179,7,4.0,106.0
180,180,0,44.0,76.0
181,181,6,77.0,21.0
182,182,3,42.0,20.0
183,183,2,36.0,32.0
184,184,5,57.0,31.0
185,185,7,8.0,112.0
186,186,6,28.0,82.0
187,187,0,24.0,56.0
188,188,6,44.0,90.0
189,189,3,14.0,64.0
190,190,1,60.0,16.0
191,191,7,31.0,117.0
192,192,6,24.0,50.0
193,193,2,65.0,17.0
194,194,3,25.0,43.0
195,195,7,41.0,111.0
196,196,6,31.0,71.0
197,197,5,27.0,71.0
198,198,4,52.0,48.0
199,199,0,52.0,24.0
200,200,6,10.0,80.0
201,201,2,53.0,87.0
202,202,5,51.0,39.0
203,203,3,46.0,14.0
204,204,7,19.0,119.0
205,205,3,59.0,9.0
206,206,2,21.0,63.0
207,207,2,55.0,57.0
208,208,2,42.0,102.0
209,209,4,42.0,62.0
210,210,1,41.0,37.0
211,211,3,45.0,81.0
212,212,1,9.0,75.0
213,213,4,75.0,17.0
214,214,1,40.0,104.0
215,215,5,51.0,61.0
216,216,3,73.0,27.0
217,217,3,17.0,115.0
218,218,3,20.0,110.0
219,219,4,53.0,49.0
220,220,3,7.0,81.0
221,221,3,30.0,54.0
222,222,3,41.0,107.0
223,223,7,23.0,121.0
224,224,5,48.0,76.0
225,225,7,9.0,103.0
226,226,1,48.0,94.0
227,227,1,38.0,56.0
228,228,3,44.0,12.0
229,229,0,42.0,42.0
230,230,6,30.0,86.0
231,231,7,37.0,37.0
232,232,2,61.0,29.0
233,233,6,69.0,35.0
234,234,6,57.0,65.0
235,235,5,38.0,100.0
236,236,5,42.0,48.0
237,237,2,73.0,9.0
238,238,5,58.0,54.0
239,239,5,56.0,40.0
240,240,4,48.0,84.0
241,241,7,21.0,115.0
242,242,3,13.0,65.0
243,243,7,6.0,80.0
244,244,2,57.0,11.0
245,245,0,28.0,66.0
246,246,0,36.0,92.0
247,247,5,51.0,79.0
248,248,7,44.0,106.0
249,249,3,46.0,98.0
