section,cluster,count,fraction
Simulation1,0,64,0.04938271604938271
Simulation1,1,214,0.16512345679012347
Simulation1,2,159,0.12268518518518519
Simulation1,3,102,0.0787037037037037
Simulation1,4,68,0.05246913580246913
Simulation1,5,131,0.10108024691358025
Simulation1,6,140,0.10802469135802469
Simulation1,7,32,0.024691358024691357
Simulation1,8,126,0.09722222222222222
Simulation1,9,47,0.036265432098765434
Simulation1,10,95,0.07330246913580248
Simulation1,11,118,0.09104938271604938
Simulation2,0,46,0.035493827160493825
Simulation2,1,101,0.0779320987654321
Simulation2,2,214,0.16512345679012347
Simulation2,3,159,0.12268518518518519
Simulation2,4,113,0.08719135802469136
Simulation2,5,125,0.09645061728395062
Simulation2,6,142,0.1095679012345679
Simulation2,7,134,0.10339506172839506
Simulation2,8,63,0.04861111111111111
Simulation2,9,48,0.037037037037037035
Simulation2,10,37,0.02854938271604938
Simulation2,11,114,0.08796296296296297
Simulation3,0,161,0.12422839506172839
Simulation3,1,159,0.12268518518518519
Simulation3,2,214,0.16512345679012347
Simulation3,3,119,0.09182098765432099
Simulation3,4,134,0.10339506172839506
Simulation3,5,101,0.0779320987654321
Simulation3,6,58,0.044753086419753084
Simulation3,7,124,0.09567901234567901
Simulation3,8,95,0.07330246913580248
Simulation3,9,32,0.024691358024691357
Simulation3,10,53,0.04089506172839506
Simulation3,11,46,0.035493827160493825
Simulation4,0,125,0.09645061728395062
Simulation4,1,65,0.05015432098765432
Simulation4,2,101,0.0779320987654321
Simulation4,3,215,0.16589506172839505
Simulation4,4,159,0.12268518518518519
Simulation4,5,95,0.07330246913580248
Simulation4,6,132,0.10185185185185185
Simulation4,7,140,0.10802469135802469
Simulation4,8,118,0.09104938271604938
Simulation4,9,46,0.035493827160493825
Simulation4,10,35,0.02700617283950617
Simulation4,11,65,0.05015432098765432
Simulation5,0,44,0.033950617283950615
Simulation5,1,32,0.024691358024691357
Simulation5,2,214,0.16512345679012347
Simulation5,3,123,0.09490740740740741
Simulation5,4,138,0.10648148148148148
Simulation5,5,101,0.0779320987654321
Simulation5,6,160,0.12345679012345678
Simulation5,7,98,0.07561728395061729
Simulation5,8,109,0.08410493827160494
Simulation5,9,84,0.06481481481481481
Simulation5,10,127,0.09799382716049383
Simulation5,11,66,0.05092592592592592
