row_index,selected_spot_index,cluster,x,y
657,657,2,40.0,30.0
658,658,1,68.0,4.0
659,659,3,22.0,100.0
660,660,3,25.0,105.0
661,661,4,19.0,49.0
662,662,3,37.0,71.0
663,663,0,18.0,78.0
664,664,4,33.0,115.0
665,665,3,66.0,12.0
666,666,3,21.0,53.0
667,667,0,59.0,37.0
668,668,1,56.0,68.0
669,669,3,20.0,98.0
670,670,2,46.0,60.0
671,671,2,60.0,0.0
672,672,3,15.0,107.0
673,673,1,23.0,39.0
674,674,1,36.0,26.0
675,675,4,42.0,110.0
676,676,2,6.0,86.0
677,677,3,9.0,87.0
678,678,0,31.0,49.0
679,679,4,76.0,124.0
680,680,4,20.0,114.0
681,681,4,8.0,72.0
682,682,2,52.0,8.0
683,683,3,33.0,99.0
684,684,0,67.0,25.0
685,685,1,35.0,43.0
686,686,4,8.0,114.0
687,687,3,35.0,103.0
688,688,3,15.0,85.0
689,689,4,11.0,109.0
690,690,1,30.0,38.0
691,691,2,31.0,111.0
692,692,0,14.0,78.0
693,693,3,55.0,35.0
694,694,2,53.0,31.0
695,695,3,58.0,0.0
696,696,1,40.0,84.0
697,697,3,19.0,71.0
698,698,0,47.0,47.0
699,699,2,30.0,40.0
700,700,3,12.0,84.0
701,701,2,11.0,75.0
702,702,1,56.0,30.0
703,703,1,44.0,24.0
704,704,2,45.0,53.0
705,705,4,22.0,116.0
706,706,1,13.0,67.0
707,707,2,20.0,50.0
708,708,3,76.0,10.0
709,709,0,15.0,79.0
710,710,4,4.0,86.0
711,711,1,59.0,55.0
712,712,3,46.0,74.0
713,713,3,45.0,89.0
714,714,2,32.0,38.0
715,715,3,18.0,66.0
716,716,2,54.0,72.0
717,717,3,40.0,68.0
718,718,2,34.0,110.0
719,719,3,40.0,94.0
720,720,0,26.0,74.0
721,721,4,40.0,10.0
722,722,4,5.0,105.0
723,723,2,54.0,40.0
724,724,0,12.0,88.0
725,725,4,29.0,119.0
726,726,1,54.0,82.0
727,727,3,9.0,91.0
728,728,0,28.0,86.0
729,729,4,37.0,115.0
730,730,1,29.0,65.0
731,731,4,56.0,4.0
732,732,2,37.0,63.0
733,733,2,14.0,112.0
734,734,0,67.0,15.0
735,735,1,42.0,50.0
736,736,0,33.0,89.0
737,737,1,5.0,89.0
738,738,4,10.0,116.0
739,739,3,64.0,20.0
740,740,0,31.0,59.0
741,741,3,20.0,60.0
742,742,2,62.0,60.0
743,743,3,47.0,73.0
744,744,3,60.0,38.0
745,745,4,57.0,75.0
746,746,0,38.0,64.0
747,747,2,18.0,90.0
748,748,2,44.0,108.0
749,749,4,54.0,4.0
750,750,1,40.0,8.0
751,751,3,60.0,22.0
752,752,4,12.0,114.0
753,753,3,35.0,105.0
754,754,0,20.0,86.0
755,755,1,53.0,39.0
756,756,0,50.0,16.0
757,757,3,10.0,84.0
758,758,3,27.0,59.0
759,759,2,16.0,104.0
760,760,2,7.0,93.0
761,761,0,66.0,16.0
762,762,1,53.0,37.0
763,763,2,47.0,29.0
764,764,3,20.0,72.0
765,765,3,18.0,70.0
766,766,1,24.0,84.0
767,767,3,43.0,103.0
768,768,2,33.0,29.0
769,769,4,6.0,106.0
770,770,0,74.0,22.0
771,771,0,24.0,72.0
772,772,3,31.0,43.0
773,773,3,42.0,98.0
774,774,3,15.0,103.0
775,775,3,49.0,37.0
776,776,3,7.0,95.0
777,777,0,37.0,81.0
778,778,3,35.0,51.0
779,779,3,39.0,57.0
780,780,4,11.0,71.0
781,781,0,56.0,36.0
782,782,2,15.0,87.0
783,783,3,48.0,74.0
784,784,0,34.0,48.0
785,785,3,53.0,85.0
786,786,0,53.0,51.0
787,787,2,31.0,99.0
788,788,3,50.0,50.0
789,789,3,51.0,57.0
790,790,2,26.0,70.0
791,791,0,54.0,48.0
792,792,4,9.0,69.0
793,793,0,26.0,46.0
794,794,3,67.0,19.0
795,795,3,22.0,108.0
796,796,0,55.0,17.0
797,797,4,52.0,2.0
798,798,0,28.0,78.0
799,799,0,11.0,85.0
800,800,0,23.0,77.0
801,801,3,15.0,95.0
802,802,2,53.0,43.0
803,803,1,33.0,59.0
804,804,0,28.0,90.0
805,805,3,48.0,22.0
806,806,1,32.0,28.0
807,807,1,13.0,85.0
808,808,3,44.0,60.0
809,809,1,71.0,17.0
810,810,2,39.0,43.0
811,811,0,56.0,28.0
812,812,0,49.0,73.0
813,813,0,74.0,18.0
814,814,1,19.0,101.0
815,815,2,64.0,4.0
