row_index,selected_spot_index,cluster,x,y
0,0,4,59.0,19.0
1,1,4,14.0,94.0
2,2,4,43.0,9.0
3,3,3,47.0,13.0
4,4,2,42.0,28.0
5,5,0,52.0,42.0
6,6,3,37.0,19.0
7,7,3,35.0,79.0
8,8,2,4.0,108.0
9,9,2,14.0,118.0
10,10,2,8.0,110.0
11,11,1,23.0,113.0
12,12,0,45.0,67.0
13,13,0,45.0,19.0
14,14,3,0.0,92.0
15,15,4,10.0,48.0
16,16,4,29.0,15.0
17,17,2,55.0,55.0
18,18,3,24.0,62.0
19,19,1,24.0,26.0
20,20,0,10.0,106.0
21,21,2,51.0,27.0
22,22,1,10.0,52.0
23,23,2,37.0,15.0
24,24,2,14.0,88.0
25,25,3,47.0,69.0
26,26,3,44.0,56.0
27,27,2,21.0,111.0
28,28,0,13.0,69.0
29,29,1,49.0,17.0
30,30,1,33.0,51.0
31,31,3,34.0,58.0
32,32,2,14.0,86.0
33,33,3,26.0,94.0
34,34,3,55.0,31.0
35,35,4,15.0,119.0
36,36,3,6.0,90.0
37,37,1,47.0,33.0
38,38,1,28.0,42.0
39,39,3,61.0,37.0
40,40,3,29.0,25.0
41,41,2,9.0,65.0
42,42,1,45.0,21.0
43,43,1,59.0,31.0
44,44,0,15.0,67.0
45,45,3,29.0,31.0
46,46,2,27.0,99.0
47,47,2,17.0,113.0
48,48,3,36.0,24.0
49,49,3,6.0,92.0
50,50,4,15.0,39.0
51,51,4,56.0,14.0
52,52,2,40.0,96.0
53,53,3,8.0,70.0
54,54,0,24.0,70.0
55,55,3,12.0,64.0
56,56,4,54.0,68.0
57,57,4,16.0,92.0
58,58,1,15.0,53.0
59,59,3,24.0,76.0
60,60,1,20.0,104.0
61,61,2,23.0,65.0
62,62,0,47.0,39.0
63,63,0,48.0,42.0
64,64,1,24.0,40.0
65,65,0,9.0,83.0
66,66,0,36.0,74.0
67,67,2,55.0,61.0
68,68,0,38.0,44.0
69,69,2,12.0,92.0
70,70,2,35.0,93.0
71,71,3,53.0,41.0
72,72,2,9.0,111.0
73,73,3,16.0,66.0
74,74,3,20.0,66.0
75,75,3,3.0,89.0
76,76,3,29.0,27.0
77,77,4,22.0,124.0
78,78,4,20.0,126.0
79,79,4,60.0,54.0
80,80,3,1.0,95.0
81,81,3,36.0,68.0
82,82,1,27.0,27.0
83,83,0,35.0,77.0
84,84,2,39.0,29.0
85,85,3,36.0,80.0
86,86,0,59.0,39.0
87,87,3,26.0,90.0
88,88,4,53.0,69.0
89,89,4,65.0,23.0
90,90,4,19.0,125.0
91,91,4,12.0,126.0
92,92,0,9.0,97.0
93,93,3,57.0,35.0
94,94,3,50.0,68.0
95,95,0,35.0,73.0
96,96,1,28.0,48.0
97,97,2,27.0,87.0
98,98,2,24.0,38.0
99,99,3,30.0,46.0
100,100,4,63.0,21.0
101,101,3,26.0,92.0
102,102,2,60.0,26.0
103,103,2,25.0,81.0
104,104,3,19.0,47.0
105,105,2,33.0,31.0
106,106,4,21.0,125.0
107,107,2,41.0,25.0
108,108,4,62.0,48.0
109,109,3,49.0,27.0
110,110,2,18.0,104.0
111,111,1,46.0,34.0
112,112,0,36.0,30.0
113,113,3,52.0,38.0
114,114,4,5.0,71.0
115,115,4,23.0,19.0
116,116,0,52.0,46.0
117,117,1,7.0,111.0
118,118,2,19.0,111.0
119,119,4,57.0,57.0
120,120,4,27.0,101.0
121,121,3,36.0,22.0
122,122,1,13.0,47.0
123,123,3,39.0,79.0
124,124,4,8.0,60.0
125,125,1,52.0,16.0
126,126,4,26.0,110.0
127,127,4,38.0,10.0
128,128,3,32.0,92.0
129,129,1,51.0,15.0
130,130,3,4.0,94.0
131,131,2,48.0,30.0
132,132,1,44.0,78.0
133,133,1,23.0,47.0
134,134,2,23.0,93.0
135,135,1,25.0,101.0
136,136,0,25.0,59.0
137,137,1,19.0,97.0
138,138,4,30.0,16.0
139,139,3,19.0,35.0
140,140,3,55.0,27.0
141,141,4,66.0,32.0
142,142,2,40.0,50.0
143,143,1,51.0,63.0
144,144,2,23.0,91.0
145,145,2,49.0,63.0
146,146,2,45.0,83.0
147,147,1,13.0,91.0
148,148,0,11.0,67.0
149,149,4,46.0,4.0
150,150,1,44.0,84.0
151,151,0,7.0,103.0
152,152,3,32.0,72.0
153,153,1,22.0,30.0
154,154,3,30.0,26.0
155,155,1,49.0,75.0
156,156,1,29.0,37.0
157,157,2,4.0,106.0
158,158,2,44.0,76.0
159,159,3,42.0,20.0
160,160,0,36.0,32.0
161,161,2,57.0,31.0
162,162,2,8.0,112.0
163,163,3,28.0,82.0
164,164,0,24.0,56.0
165,165,3,14.0,124.0
166,166,3,14.0,64.0
167,167,4,60.0,16.0
168,168,2,24.0,50.0
169,169,0,19.0,39.0
170,170,1,25.0,43.0
171,171,2,31.0,71.0
172,172,2,7.0,71.0
173,173,3,27.0,71.0
174,174,0,52.0,48.0
175,175,3,52.0,24.0
176,176,4,10.0,58.0
177,177,3,10.0,80.0
178,178,3,51.0,39.0
179,179,1,46.0,14.0
180,180,4,19.0,119.0
181,181,2,21.0,63.0
182,182,4,32.0,12.0
183,183,1,55.0,57.0
184,184,3,42.0,62.0
185,185,0,41.0,37.0
186,186,1,45.0,81.0
187,187,0,9.0,75.0
188,188,2,4.0,74.0
189,189,1,51.0,61.0
190,190,1,17.0,115.0
191,191,1,20.0,110.0
192,192,3,53.0,49.0
193,193,3,17.0,49.0
194,194,3,7.0,81.0
195,195,0,30.0,54.0
196,196,4,23.0,121.0
197,197,2,48.0,76.0
198,198,4,4.0,72.0
199,199,2,9.0,103.0
200,200,0,38.0,56.0
201,201,4,44.0,12.0
202,202,3,42.0,42.0
203,203,1,30.0,86.0
204,204,1,25.0,25.0
205,205,0,37.0,37.0
206,206,2,61.0,29.0
207,207,0,42.0,48.0
208,208,4,58.0,54.0
209,209,3,56.0,40.0
210,210,4,21.0,115.0
211,211,3,13.0,65.0
212,212,4,16.0,126.0
213,213,0,6.0,80.0
214,214,4,9.0,53.0
215,215,4,57.0,11.0
216,216,3,28.0,66.0
217,217,2,36.0,92.0
218,218,4,59.0,15.0
219,219,3,4.0,100.0
220,220,2,61.0,39.0
221,221,1,50.0,30.0
222,222,2,32.0,30.0
223,223,3,46.0,18.0
224,224,1,32.0,24.0
