mode,section,cluster,count,section_fraction
joint,CRC_003,0,3308,0.0198942740815136
joint,CRC_003,1,55888,0.3361097913747376
joint,CRC_003,2,15735,0.09463010963501103
joint,CRC_003,3,17005,0.1022678750774301
joint,CRC_003,4,22493,0.1352726441703402
joint,CRC_003,5,2846,0.017115811377263514
joint,CRC_003,6,18262,0.10982745866886377
joint,CRC_003,7,21059,0.12664858460779774
joint,CRC_003,8,8035,0.048322397897509604
joint,CRC_003,9,1648,0.009911053109532773
joint,CRC_006,0,63522,0.14239567805063943
joint,CRC_006,1,29224,0.06551070960221478
joint,CRC_006,2,40172,0.09005256727827032
joint,CRC_006,3,46084,0.10330534975733868
joint,CRC_006,4,55585,0.12460350373799303
joint,CRC_006,5,59770,0.13398491352738767
joint,CRC_006,6,42395,0.09503581075779823
joint,CRC_006,7,59665,0.13374953765453546
joint,CRC_006,8,31348,0.07027202725876776
joint,CRC_006,9,18330,0.04108990237505464
