section,cluster,count,fraction
Simulation1,0,113,0.08719135802469136
Simulation1,1,234,0.18055555555555555
Simulation1,2,214,0.16512345679012347
Simulation1,3,138,0.10648148148148148
Simulation1,4,142,0.1095679012345679
Simulation1,5,162,0.125
Simulation1,6,134,0.10339506172839506
Simulation1,7,159,0.12268518518518519
Simulation2,0,113,0.08719135802469136
Simulation2,1,234,0.18055555555555555
Simulation2,2,214,0.16512345679012347
Simulation2,3,138,0.10648148148148148
Simulation2,4,142,0.1095679012345679
Simulation2,5,162,0.125
Simulation2,6,134,0.10339506172839506
Simulation2,7,159,0.12268518518518519
Simulation3,0,113,0.08719135802469136
Simulation3,1,235,0.18132716049382716
Simulation3,2,214,0.16512345679012347
Simulation3,3,137,0.10570987654320987
Simulation3,4,142,0.1095679012345679
Simulation3,5,161,0.12422839506172839
Simulation3,6,135,0.10416666666666667
Simulation3,7,159,0.12268518518518519
Simulation4,0,113,0.08719135802469136
Simulation4,1,236,0.18209876543209877
Simulation4,2,215,0.16589506172839505
Simulation4,3,136,0.10493827160493827
Simulation4,4,142,0.1095679012345679
Simulation4,5,160,0.12345679012345678
Simulation4,6,135,0.10416666666666667
Simulation4,7,159,0.12268518518518519
Simulation5,0,113,0.08719135802469136
Simulation5,1,238,0.18364197530864199
Simulation5,2,214,0.16512345679012347
Simulation5,3,136,0.10493827160493827
Simulation5,4,142,0.1095679012345679
Simulation5,5,160,0.12345679012345678
Simulation5,6,133,0.10262345679012345
Simulation5,7,160,0.12345679012345678
