row_index,selected_spot_index,cluster,x,y
0,0,3,59.0,19.0
1,1,5,14.0,94.0
2,2,3,43.0,9.0
3,3,7,47.0,13.0
4,4,6,42.0,28.0
5,5,4,52.0,42.0
6,6,1,37.0,19.0
7,7,1,35.0,79.0
8,8,5,4.0,108.0
9,9,5,14.0,118.0
10,10,5,8.0,110.0
11,11,5,23.0,113.0
12,12,2,45.0,67.0
13,13,7,45.0,19.0
14,14,7,0.0,92.0
15,15,3,10.0,48.0
16,16,3,29.0,15.0
17,17,7,55.0,55.0
18,18,1,24.0,62.0
19,19,0,24.0,26.0
20,20,4,10.0,106.0
21,21,7,51.0,27.0
22,22,0,10.0,52.0
23,23,5,37.0,15.0
24,24,6,14.0,88.0
25,25,1,47.0,69.0
26,26,1,44.0,56.0
27,27,0,21.0,111.0
28,28,4,13.0,69.0
29,29,0,49.0,17.0
30,30,0,33.0,51.0
31,31,7,34.0,58.0
32,32,6,14.0,86.0
33,33,1,26.0,94.0
34,34,1,55.0,31.0
35,35,5,15.0,119.0
36,36,1,6.0,90.0
37,37,0,47.0,33.0
38,38,0,28.0,42.0
39,39,1,61.0,37.0
40,40,7,29.0,25.0
41,41,5,9.0,65.0
42,42,2,45.0,21.0
43,43,6,59.0,31.0
44,44,4,15.0,67.0
45,45,1,29.0,31.0
46,46,5,27.0,99.0
47,47,6,17.0,113.0
48,48,7,36.0,24.0
49,49,1,6.0,92.0
50,50,3,15.0,39.0
51,51,5,56.0,14.0
52,52,5,40.0,96.0
53,53,1,8.0,70.0
54,54,2,24.0,70.0
55,55,7,12.0,64.0
56,56,3,54.0,68.0
57,57,3,16.0,92.0
58,58,3,15.0,53.0
59,59,1,24.0,76.0
60,60,0,20.0,104.0
61,61,5,23.0,65.0
62,62,2,47.0,39.0
63,63,4,48.0,42.0
64,64,6,24.0,40.0
65,65,7,9.0,83.0
66,66,4,36.0,74.0
67,67,5,55.0,61.0
68,68,4,38.0,44.0
69,69,6,12.0,92.0
70,70,6,35.0,93.0
71,71,1,53.0,41.0
72,72,6,9.0,111.0
73,73,1,16.0,66.0
74,74,1,20.0,66.0
75,75,1,3.0,89.0
76,76,7,29.0,27.0
77,77,3,22.0,124.0
78,78,3,20.0,126.0
79,79,3,60.0,54.0
80,80,7,1.0,95.0
81,81,1,36.0,68.0
82,82,7,27.0,27.0
83,83,4,35.0,77.0
84,84,2,39.0,29.0
85,85,1,36.0,80.0
86,86,2,59.0,39.0
87,87,1,26.0,90.0
88,88,3,53.0,69.0
89,89,3,65.0,23.0
90,90,3,19.0,125.0
91,91,2,12.0,126.0
92,92,2,9.0,97.0
93,93,1,57.0,35.0
94,94,1,50.0,68.0
95,95,4,35.0,73.0
96,96,0,28.0,48.0
97,97,2,27.0,87.0
98,98,2,24.0,38.0
99,99,1,30.0,46.0
100,100,3,63.0,21.0
101,101,7,26.0,92.0
102,102,7,60.0,26.0
103,103,0,25.0,81.0
104,104,1,19.0,47.0
105,105,0,33.0,31.0
106,106,3,21.0,125.0
107,107,5,41.0,25.0
108,108,3,62.0,48.0
109,109,1,49.0,27.0
110,110,2,18.0,104.0
111,111,0,46.0,34.0
112,112,2,36.0,30.0
113,113,1,52.0,38.0
114,114,3,5.0,71.0
115,115,3,23.0,19.0
116,116,4,52.0,46.0
117,117,0,7.0,111.0
118,118,0,19.0,111.0
119,119,3,57.0,57.0
120,120,5,27.0,101.0
121,121,1,36.0,22.0
122,122,0,13.0,47.0
123,123,1,39.0,79.0
124,124,5,8.0,60.0
125,125,5,52.0,16.0
126,126,3,26.0,110.0
127,127,3,38.0,10.0
128,128,1,32.0,92.0
129,129,0,51.0,15.0
130,130,7,4.0,94.0
131,131,6,48.0,30.0
132,132,6,44.0,78.0
133,133,0,23.0,47.0
134,134,7,23.0,93.0
135,135,5,25.0,101.0
136,136,4,25.0,59.0
137,137,7,19.0,97.0
138,138,5,30.0,16.0
139,139,1,19.0,35.0
140,140,7,55.0,27.0
141,141,3,66.0,32.0
142,142,6,40.0,50.0
143,143,0,51.0,63.0
144,144,6,23.0,91.0
145,145,7,49.0,63.0
146,146,6,45.0,83.0
147,147,0,13.0,91.0
148,148,7,11.0,67.0
149,149,3,46.0,4.0
150,150,5,44.0,84.0
151,151,2,7.0,103.0
152,152,7,32.0,72.0
153,153,0,22.0,30.0
154,154,7,30.0,26.0
155,155,6,49.0,75.0
156,156,0,29.0,37.0
157,157,6,4.0,106.0
158,158,6,44.0,76.0
159,159,1,42.0,20.0
160,160,4,36.0,32.0
