mode,scope,k,n_obs,embedding_dim,cluster_asw_raw,cluster_asw_scaled_raw,calinski_harabasz_raw,davies_bouldin_raw,section_ari_raw,section_nmi_raw,section_asw_raw,metric_space_raw,labels_path_raw,cluster_asw_standardized,cluster_asw_scaled_standardized,calinski_harabasz_standardized,davies_bouldin_standardized,section_ari_standardized,section_nmi_standardized,section_asw_standardized,metric_space_standardized,labels_path_standardized,cluster_asw_delta_standardized_minus_raw,cluster_asw_scaled_delta_standardized_minus_raw,calinski_harabasz_delta_standardized_minus_raw,davies_bouldin_delta_standardized_minus_raw,section_ari_delta_standardized_minus_raw,section_nmi_delta_standardized_minus_raw,section_asw_delta_standardized_minus_raw
joint,combined,12,7118,128,0.1075785681605339,0.553789284080267,352.43352104961025,2.4860701456963272,0.2011497162849669,0.3389405342512124,0.0460386089980602,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/joint_k12/labels_all.csv,0.1020230427384376,0.5510115213692188,330.36650935315663,2.5197476123937723,0.2014364633018264,0.3372728695057936,0.0432956628501415,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/joint_k12/labels_all.csv,-0.005555525422096308,-0.0027777627110481262,-22.06701169645362,0.03367746669744509,0.00028674701685951764,-0.0016676647454187954,-0.002742946147918701
joint,combined,13,7118,128,0.1028996109962463,0.5514498054981232,333.1122611744816,2.5574566494769604,0.187118571780464,0.3392393482376185,0.0460386089980602,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/joint_k13/labels_all.csv,0.1014279127120971,0.5507139563560486,314.4198518150172,2.45511781619248,0.1959287502249733,0.3308876844344554,0.0432956628501415,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/joint_k13/labels_all.csv,-0.0014716982841491977,-0.000735849142074585,-18.69240935946442,-0.10233883328448057,0.008810178444509292,-0.0083516638031631,-0.002742946147918701
joint,combined,14,7118,128,0.1030471175909042,0.5515235587954521,317.90584562491523,2.587235313766884,0.1921902864892742,0.3352835738019818,0.0460386089980602,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/joint_k14/labels_all.csv,0.0993947982788086,0.5496973991394043,299.8674707614537,2.5504843942409883,0.1873472970724138,0.3257838420276354,0.0432956628501415,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/joint_k14/labels_all.csv,-0.0036523193120956005,-0.001826159656047821,-18.038374863461513,-0.03675091952589593,-0.004842989416860399,-0.009499731774346432,-0.002742946147918701
joint,combined,15,7118,128,0.10426876693964,0.55213438346982,304.11689493444067,2.534390532740613,0.186313737493815,0.3226500972123466,0.0460386089980602,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/joint_k15/labels_all.csv,0.1022261753678321,0.5511130876839161,286.9004355666465,2.575171125179242,0.1889425773712542,0.3268369248371759,0.0432956628501415,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/joint_k15/labels_all.csv,-0.002042591571807903,-0.0010212957859039307,-17.216459367794187,0.04078059243862908,0.0026288398774391986,0.0041868276248293035,-0.002742946147918701
joint,combined,16,7118,128,0.0994498953223228,0.5497249476611614,291.5228225698017,2.556767851393245,0.176504254270272,0.3352126770672283,0.0460386089980602,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/joint_k16/labels_all.csv,0.1007559597492218,0.5503779798746109,276.12619970469467,2.640010412891127,0.1811803327552076,0.3260916670656206,0.0432956628501415,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/joint_k16/labels_all.csv,0.001306064426898998,0.0006530322134494781,-15.39662286510702,0.08324256149788178,0.004676078484935592,-0.009121010001607699,-0.002742946147918701
independent,dataset1,2,2129,128,0.1039606928825378,0.5519803464412689,218.50049310097535,3.024541576635092,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k2/labels_dataset1.csv,0.0969213321805,0.54846066609025,196.96135582119624,3.19017327924229,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k2/labels_dataset1.csv,-0.007039360702037797,-0.0035196803510189056,-21.539137279779112,0.16563170260719806,,,
independent,dataset2,2,1949,128,0.1473269760608673,0.5736634880304337,280.70514009790634,2.568914923997339,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k2/labels_dataset2.csv,0.138992354273796,0.569496177136898,249.05941181985847,2.7154084490238155,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k2/labels_dataset2.csv,-0.008334621787071311,-0.004167310893535614,-31.64572827804787,0.1464935250264765,,,
independent,dataset3,2,1777,128,0.0998212546110153,0.5499106273055077,208.52608842699783,2.829578177993662,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k2/labels_dataset3.csv,0.0929494649171829,0.5464747324585915,190.4714373150027,2.967253883029987,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k2/labels_dataset3.csv,-0.006871789693832411,-0.0034358948469161987,-18.054651111995128,0.13767570503632465,,,
independent,dataset4,2,1263,128,0.0917674079537391,0.5458837039768696,141.5026142159724,2.744692796768148,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k2/labels_dataset4.csv,0.0885547772049903,0.5442773886024952,133.29905664411046,2.876591220941426,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k2/labels_dataset4.csv,-0.003212630748748793,-0.0016063153743743896,-8.203557571861921,0.1318984241732779,,,
independent,dataset1,3,2129,128,0.0964110046625137,0.5482055023312569,194.3065031039122,2.740124081346988,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k3/labels_dataset1.csv,0.0882031843066215,0.5441015921533108,177.05552411833298,2.8583927053367724,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k3/labels_dataset1.csv,-0.00820782035589221,-0.004103910177946091,-17.250978985579223,0.11826862398978433,,,
