dataset,method,batch_key,batch_label,n_obs,n_obs_total,n_valid_total,n_used,n_batches,batch_categories,batch_counts,max_samples,sample_size_requested,seed,knn_backend,embedding_scaled,bASW_raw,bASW,bASW_sample_size,bLISI_raw,bLISI,bLISI_neighbors,kBET_rejection_rate,kBET,kBET_neighbors,kBET_alpha,PCR_batch_R2,PCR_score,PCR_components,note,basw_batch_silhouette_mean,basw_score_abs_mean,blisi_mean,blisi_normalized,n_neighbors,kbet_rejection_rate,kbet_acceptance_rate,pcr_batch_r2,pcr_score,pcr_n_components
Simulation,spa_mo_model,section,section,6480,6480,6480,6480,5,"Simulation1,Simulation2,Simulation3,Simulation4,Simulation5","{'Simulation1': 1296, 'Simulation2': 1296, 'Simulation3': 1296, 'Simulation4': 1296, 'Simulation5': 1296}",0,0,42,sklearn_exact,True,-0.0012484362870664521,0.9987515637129335,6480,4.906640481467851,0.9766601203669627,90,0.013271604938271606,0.9867283950617284,50,0.05,1.2246433453963446e-05,0.999987753566546,50,"Higher is better for bASW, bLISI, kBET and PCR_score; lower is better for PCR_batch_R2.",-0.0012484362870664521,0.9987515637129335,4.906640481467851,0.9766601203669627,90,0.013271604938271606,0.9867283950617284,1.2246433453963446e-05,0.999987753566546,50
