section,cluster,count,fraction
Simulation1,0,245,0.18904320987654322
Simulation1,1,334,0.25771604938271603
Simulation1,2,214,0.16512345679012347
Simulation1,3,292,0.22530864197530864
Simulation1,4,211,0.16280864197530864
Simulation2,0,245,0.18904320987654322
Simulation2,1,333,0.2569444444444444
Simulation2,2,214,0.16512345679012347
Simulation2,3,294,0.22685185185185186
Simulation2,4,210,0.16203703703703703
Simulation3,0,249,0.19212962962962962
Simulation3,1,333,0.2569444444444444
Simulation3,2,214,0.16512345679012347
Simulation3,3,291,0.22453703703703703
Simulation3,4,209,0.16126543209876543
Simulation4,0,246,0.18981481481481483
Simulation4,1,333,0.2569444444444444
Simulation4,2,215,0.16589506172839505
Simulation4,3,292,0.22530864197530864
Simulation4,4,210,0.16203703703703703
Simulation5,0,251,0.19367283950617284
Simulation5,1,330,0.25462962962962965
Simulation5,2,214,0.16512345679012347
Simulation5,3,291,0.22453703703703703
Simulation5,4,210,0.16203703703703703
