section,obs_name,cluster,x,y
Mouse_Thymus3,110_38,9,17188.0,14478.0
Mouse_Thymus3,48_23,9,10988.0,12978.0
Mouse_Thymus3,71_20,9,13288.0,12678.0
Mouse_Thymus3,94_54,1,15588.0,16078.0
Mouse_Thymus3,108_57,2,16988.0,16378.0
Mouse_Thymus3,94_23,0,15588.0,12978.0
Mouse_Thymus3,69_34,7,13088.0,14078.0
Mouse_Thymus3,13_51,5,7488.0,15778.0
Mouse_Thymus3,104_42,0,16588.0,14878.0
Mouse_Thymus3,115_65,1,17688.0,17178.0
Mouse_Thymus3,111_42,0,17288.0,14878.0
Mouse_Thymus3,63_20,0,12488.0,12678.0
Mouse_Thymus3,17_39,1,7888.0,14578.0
Mouse_Thymus3,9_46,1,7088.0,15278.0
Mouse_Thymus3,89_44,2,15088.0,15078.0
Mouse_Thymus3,99_40,0,16088.0,14678.0
Mouse_Thymus3,82_0,6,14388.0,10678.0
Mouse_Thymus3,72_27,0,13388.0,13378.0
Mouse_Thymus3,64_27,9,12588.0,13378.0
Mouse_Thymus3,78_46,2,13988.0,15278.0
Mouse_Thymus3,58_43,8,11988.0,14978.0
Mouse_Thymus3,66_45,2,12788.0,15178.0
Mouse_Thymus3,89_14,5,15088.0,12078.0
Mouse_Thymus3,78_8,2,13988.0,11478.0
Mouse_Thymus3,78_18,0,13988.0,12478.0
Mouse_Thymus3,21_59,7,8288.0,16578.0
Mouse_Thymus3,96_24,0,15788.0,13078.0
Mouse_Thymus3,63_29,9,12488.0,13578.0
Mouse_Thymus3,88_9,7,14988.0,11578.0
Mouse_Thymus3,53_31,5,11488.0,13778.0
Mouse_Thymus3,88_49,2,14988.0,15578.0
Mouse_Thymus3,45_38,0,10688.0,14478.0
Mouse_Thymus3,117_46,1,17888.0,15278.0
Mouse_Thymus3,29_46,0,9088.0,15278.0
Mouse_Thymus3,87_26,9,14888.0,13278.0
Mouse_Thymus3,75_26,0,13688.0,13278.0
Mouse_Thymus3,55_23,6,11688.0,12978.0
Mouse_Thymus3,67_32,5,12888.0,13878.0
Mouse_Thymus3,78_12,7,13988.0,11878.0
Mouse_Thymus3,115_52,1,17688.0,15878.0
Mouse_Thymus3,94_31,2,15588.0,13778.0
Mouse_Thymus3,0_47,7,6188.0,15378.0
Mouse_Thymus3,68_47,2,12988.0,15378.0
Mouse_Thymus3,26_60,8,8788.0,16678.0
Mouse_Thymus3,109_39,0,17088.0,14578.0
Mouse_Thymus3,48_25,9,10988.0,13178.0
Mouse_Thymus3,111_50,2,17288.0,15678.0
Mouse_Thymus3,43_26,2,10488.0,13278.0
Mouse_Thymus3,94_52,7,15588.0,15878.0
Mouse_Thymus3,91_17,0,15288.0,12378.0
Mouse_Thymus3,25_32,6,8688.0,13878.0
Mouse_Thymus3,112_46,0,17388.0,15278.0
Mouse_Thymus3,37_55,1,9888.0,16178.0
Mouse_Thymus3,82_47,2,14388.0,15378.0
Mouse_Thymus3,83_4,7,14488.0,11078.0
Mouse_Thymus3,95_18,3,15688.0,12478.0
Mouse_Thymus3,79_19,0,14088.0,12578.0
Mouse_Thymus3,103_32,0,16488.0,13878.0
Mouse_Thymus3,61_41,2,12288.0,14778.0
Mouse_Thymus3,28_43,0,8988.0,14978.0
Mouse_Thymus3,65_7,2,12688.0,11378.0
Mouse_Thymus3,63_26,0,12488.0,13278.0
Mouse_Thymus3,118_46,2,17988.0,15278.0
Mouse_Thymus3,24_35,1,8588.0,14178.0
Mouse_Thymus3,46_33,6,10788.0,13978.0
Mouse_Thymus3,90_62,8,15188.0,16878.0
Mouse_Thymus3,68_50,1,12988.0,15678.0
Mouse_Thymus3,76_46,5,13788.0,15278.0
Mouse_Thymus3,78_36,2,13988.0,14278.0
Mouse_Thymus3,30_39,2,9188.0,14578.0
Mouse_Thymus3,88_37,2,14988.0,14378.0
Mouse_Thymus3,82_56,8,14388.0,16278.0
Mouse_Thymus3,79_25,6,14088.0,13178.0
Mouse_Thymus3,42_26,1,10388.0,13278.0
Mouse_Thymus3,93_28,2,15488.0,13478.0
Mouse_Thymus3,13_42,1,7488.0,14878.0
Mouse_Thymus3,42_39,9,10388.0,14578.0
Mouse_Thymus3,101_40,0,16288.0,14678.0
Mouse_Thymus3,26_59,1,8788.0,16578.0
Mouse_Thymus3,42_54,1,10388.0,16078.0
Mouse_Thymus3,29_58,1,9088.0,16478.0
Mouse_Thymus3,107_34,9,16888.0,14078.0
Mouse_Thymus3,63_41,2,12488.0,14778.0
Mouse_Thymus3,91_9,2,15288.0,11578.0
Mouse_Thymus3,90_10,2,15188.0,11678.0
Mouse_Thymus3,107_43,0,16888.0,14978.0
Mouse_Thymus3,26_34,2,8788.0,14078.0
Mouse_Thymus3,62_11,2,12388.0,11778.0
Mouse_Thymus3,59_29,6,12088.0,13578.0
Mouse_Thymus3,100_42,2,16188.0,14878.0
Mouse_Thymus3,94_41,3,15588.0,14778.0
Mouse_Thymus3,79_27,9,14088.0,13378.0
Mouse_Thymus3,95_33,5,15688.0,13978.0
Mouse_Thymus3,81_35,2,14288.0,14178.0
Mouse_Thymus3,72_9,9,13388.0,11578.0
Mouse_Thymus3,81_11,2,14288.0,11778.0
Mouse_Thymus3,22_55,1,8388.0,16178.0
Mouse_Thymus3,13_53,1,7488.0,15978.0
Mouse_Thymus3,88_33,3,14988.0,13978.0
Mouse_Thymus3,36_24,7,9788.0,13078.0
Mouse_Thymus3,56_16,2,11788.0,12278.0
Mouse_Thymus3,97_41,7,15888.0,14778.0
Mouse_Thymus3,83_36,7,14488.0,14278.0
