section,cluster,count,fraction
Mouse_Thymus1,0,3477,0.7402597402597403
Mouse_Thymus1,2,1,0.00021290185224611454
Mouse_Thymus1,3,424,0.09027038535235257
Mouse_Thymus1,5,8,0.0017032148179689163
Mouse_Thymus1,6,280,0.05961251862891207
Mouse_Thymus1,8,1,0.00021290185224611454
Mouse_Thymus1,9,506,0.10772833723653395
Mouse_Thymus2,1,1088,0.2558194215847637
Mouse_Thymus2,2,395,0.0928756172113802
Mouse_Thymus2,4,1094,0.2572301904537973
Mouse_Thymus2,5,84,0.019750764166470727
Mouse_Thymus2,6,81,0.019045379731953915
Mouse_Thymus2,7,573,0.13472842699271104
Mouse_Thymus2,8,938,0.2205501998589231
Mouse_Thymus3,1,1110,0.23891519586741283
Mouse_Thymus3,2,429,0.09233749461902711
Mouse_Thymus3,4,1176,0.2531209642703401
Mouse_Thymus3,5,106,0.022815325010761944
Mouse_Thymus3,6,87,0.018725785622040466
Mouse_Thymus3,7,683,0.14700817907877745
Mouse_Thymus3,8,1055,0.22707705553164012
Mouse_Thymus4,1,1059,0.25047303689687794
Mouse_Thymus4,2,345,0.08159886471144749
Mouse_Thymus4,4,1061,0.2509460737937559
Mouse_Thymus4,5,89,0.021050141911069062
Mouse_Thymus4,6,82,0.019394512771996216
Mouse_Thymus4,7,610,0.14427625354777673
Mouse_Thymus4,8,982,0.23226111636707664
