section,cluster,count,fraction
dataset1,0,24,0.011272898074213245
dataset1,1,981,0.4607797087834664
dataset1,2,55,0.025833724753405354
dataset1,3,188,0.08830436824800376
dataset1,4,230,0.10803193987787693
dataset1,5,95,0.04462188821042743
dataset1,6,300,0.14091122592766558
dataset1,7,248,0.11648661343353688
dataset1,8,3,0.0014091122592766556
dataset1,9,5,0.0023485204321277596
dataset2,0,61,0.03129810159055926
dataset2,1,60,0.03078501795792714
dataset2,2,754,0.38686505900461776
dataset2,3,392,0.20112878399179066
dataset2,4,108,0.055413032324268856
dataset2,5,203,0.10415597742432016
dataset2,6,120,0.06157003591585428
dataset2,7,251,0.12878399179066188
dataset3,0,78,0.04389420371412493
dataset3,1,5,0.0028137310073157004
dataset3,2,161,0.09060213843556555
dataset3,3,601,0.3382104670793472
dataset3,4,212,0.1193021947101857
dataset3,5,108,0.06077658975801913
dataset3,6,42,0.023635340461451885
dataset3,7,540,0.30388294879009564
dataset3,9,30,0.016882386043894203
dataset4,0,24,0.019002375296912115
dataset4,1,3,0.0023752969121140144
dataset4,4,319,0.25257323832145684
dataset4,7,7,0.0055423594615993665
dataset4,8,348,0.2755344418052256
dataset4,9,562,0.444972288202692
