mode,section,cluster,count,section_fraction
independent,CRC_003,0,10788,0.0648789083408007
independent,CRC_003,1,8067,0.04851484553070442
independent,CRC_003,2,13084,0.0786870260225284
independent,CRC_003,3,8230,0.04949512566229049
independent,CRC_003,4,12047,0.07245051990930905
independent,CRC_003,5,12181,0.07325639437331233
independent,CRC_003,6,11811,0.07103121861449732
independent,CRC_003,7,12919,0.07769471791386766
independent,CRC_003,8,9465,0.05692240150590273
independent,CRC_003,9,8424,0.05066183943853403
independent,CRC_003,10,9262,0.05570156183282315
independent,CRC_003,11,16412,0.09870157987478875
independent,CRC_003,12,11878,0.07143415584649895
independent,CRC_003,13,10681,0.06423541156730556
independent,CRC_003,14,11030,0.06633429356683646
independent,CRC_006,0,25060,0.05617637498739058
independent,CRC_006,1,39218,0.08791400934778466
independent,CRC_006,2,30513,0.06840022865084791
independent,CRC_006,3,26698,0.05984823860388482
independent,CRC_006,4,36660,0.08217980475010928
independent,CRC_006,5,27805,0.06232977280624082
independent,CRC_006,6,31201,0.06994250103677468
independent,CRC_006,7,22226,0.049823468095360854
independent,CRC_006,8,26164,0.05865118416480795
independent,CRC_006,9,31263,0.07008148488550645
independent,CRC_006,10,33766,0.07569239735930687
independent,CRC_006,11,37253,0.08350911801297929
independent,CRC_006,12,34137,0.07652405877671796
independent,CRC_006,13,27123,0.06080095047019133
independent,CRC_006,14,17008,0.03812640805209653
