row_index,selected_spot_index,cluster,x,y
0,0,6,59.0,19.0
1,1,0,14.0,94.0
2,2,6,43.0,9.0
3,3,5,47.0,13.0
4,4,5,42.0,28.0
5,5,3,52.0,42.0
6,6,4,37.0,19.0
7,7,4,35.0,79.0
8,8,0,4.0,108.0
9,9,1,14.0,118.0
10,10,10,8.0,110.0
11,11,10,23.0,113.0
12,12,9,45.0,67.0
13,13,7,45.0,19.0
14,14,1,0.0,92.0
15,15,8,10.0,48.0
16,16,8,29.0,15.0
17,17,5,55.0,55.0
18,18,4,24.0,62.0
19,19,8,24.0,26.0
20,20,7,10.0,106.0
21,21,11,51.0,27.0
22,22,0,10.0,52.0
23,23,10,37.0,15.0
24,24,2,14.0,88.0
25,25,1,47.0,69.0
26,26,4,44.0,56.0
27,27,2,21.0,111.0
28,28,3,13.0,69.0
29,29,5,49.0,17.0
30,30,9,33.0,51.0
31,31,11,34.0,58.0
32,32,5,14.0,86.0
33,33,4,26.0,94.0
34,34,4,55.0,31.0
35,35,8,15.0,119.0
36,36,4,6.0,90.0
37,37,9,47.0,33.0
38,38,9,28.0,42.0
39,39,4,61.0,37.0
40,40,5,29.0,25.0
41,41,2,9.0,65.0
42,42,9,45.0,21.0
43,43,10,59.0,31.0
44,44,3,15.0,67.0
45,45,4,29.0,31.0
46,46,10,27.0,99.0
47,47,2,17.0,113.0
48,48,7,36.0,24.0
49,49,4,6.0,92.0
50,50,8,15.0,39.0
51,51,6,56.0,14.0
52,52,10,40.0,96.0
53,53,4,8.0,70.0
54,54,1,24.0,70.0
55,55,5,12.0,64.0
56,56,8,54.0,68.0
57,57,6,16.0,92.0
58,58,5,15.0,53.0
59,59,4,24.0,76.0
60,60,0,20.0,104.0
61,61,0,23.0,65.0
62,62,9,47.0,39.0
63,63,3,48.0,42.0
64,64,2,24.0,40.0
65,65,7,9.0,83.0
66,66,3,36.0,74.0
67,67,2,55.0,61.0
68,68,3,38.0,44.0
69,69,6,12.0,92.0
70,70,10,35.0,93.0
71,71,4,53.0,41.0
72,72,9,9.0,111.0
73,73,4,16.0,66.0
74,74,4,20.0,66.0
75,75,4,3.0,89.0
76,76,1,29.0,27.0
77,77,6,22.0,124.0
78,78,8,20.0,126.0
79,79,8,60.0,54.0
80,80,7,1.0,95.0
81,81,11,36.0,68.0
82,82,5,27.0,27.0
83,83,3,35.0,77.0
84,84,1,39.0,29.0
85,85,4,36.0,80.0
86,86,9,59.0,39.0
87,87,7,26.0,90.0
88,88,8,53.0,69.0
89,89,6,65.0,23.0
90,90,6,19.0,125.0
91,91,6,12.0,126.0
92,92,1,9.0,97.0
93,93,4,57.0,35.0
94,94,4,50.0,68.0
95,95,3,35.0,73.0
96,96,5,28.0,48.0
97,97,2,27.0,87.0
98,98,11,24.0,38.0
99,99,5,30.0,46.0
100,100,6,63.0,21.0
101,101,1,26.0,92.0
102,102,1,60.0,26.0
103,103,2,25.0,81.0
104,104,4,19.0,47.0
105,105,2,33.0,31.0
106,106,8,21.0,125.0
107,107,10,41.0,25.0
108,108,8,62.0,48.0
109,109,4,49.0,27.0
110,110,9,18.0,104.0
111,111,9,46.0,34.0
112,112,9,36.0,30.0
113,113,4,52.0,38.0
114,114,6,5.0,71.0
115,115,6,23.0,19.0
116,116,3,52.0,46.0
117,117,9,7.0,111.0
118,118,2,19.0,111.0
119,119,6,57.0,57.0
120,120,6,27.0,101.0
121,121,4,36.0,22.0
122,122,0,13.0,47.0
123,123,4,39.0,79.0
124,124,8,8.0,60.0
125,125,0,52.0,16.0
126,126,10,26.0,110.0
127,127,8,38.0,10.0
128,128,4,32.0,92.0
129,129,0,51.0,15.0
130,130,7,4.0,94.0
131,131,2,48.0,30.0
132,132,0,44.0,78.0
133,133,9,23.0,47.0
134,134,7,23.0,93.0
135,135,10,25.0,101.0
136,136,3,25.0,59.0
137,137,5,19.0,97.0
138,138,0,30.0,16.0
139,139,4,19.0,35.0
140,140,7,55.0,27.0
141,141,2,66.0,32.0
142,142,2,40.0,50.0
143,143,9,51.0,63.0
144,144,2,23.0,91.0
145,145,11,49.0,63.0
146,146,10,45.0,83.0
147,147,0,13.0,91.0
148,148,7,11.0,67.0
149,149,8,46.0,4.0
150,150,10,44.0,84.0
151,151,1,7.0,103.0
152,152,5,32.0,72.0
153,153,5,22.0,30.0
154,154,11,30.0,26.0
155,155,10,49.0,75.0
156,156,9,29.0,37.0
157,157,10,4.0,106.0
158,158,2,44.0,76.0
159,159,4,42.0,20.0
160,160,3,36.0,32.0
161,161,11,57.0,31.0
162,162,0,8.0,112.0
163,163,11,28.0,82.0
164,164,7,24.0,56.0
165,165,1,14.0,124.0
166,166,4,14.0,64.0
167,167,6,60.0,16.0
168,168,9,24.0,50.0
169,169,3,19.0,39.0
170,170,9,25.0,43.0
171,171,3,31.0,71.0
172,172,0,7.0,71.0
173,173,4,27.0,71.0
174,174,3,52.0,48.0
175,175,4,52.0,24.0
176,176,6,10.0,58.0
177,177,7,10.0,80.0
178,178,4,51.0,39.0
179,179,11,46.0,14.0
180,180,8,19.0,119.0
181,181,2,21.0,63.0
182,182,6,32.0,12.0
183,183,0,55.0,57.0
184,184,7,42.0,62.0
185,185,3,41.0,37.0
186,186,2,45.0,81.0
187,187,9,9.0,75.0
188,188,0,4.0,74.0
189,189,9,51.0,61.0
190,190,10,17.0,115.0
191,191,10,20.0,110.0
192,192,4,53.0,49.0
193,193,4,17.0,49.0
194,194,4,7.0,81.0
195,195,3,30.0,54.0
196,196,10,23.0,121.0
197,197,6,48.0,76.0
198,198,8,4.0,72.0
199,199,9,9.0,103.0
200,200,3,38.0,56.0
201,201,10,44.0,12.0
202,202,4,42.0,42.0
203,203,9,30.0,86.0
204,204,0,25.0,25.0
205,205,3,37.0,37.0
206,206,2,61.0,29.0
207,207,9,42.0,48.0
208,208,10,58.0,54.0
209,209,7,56.0,40.0
210,210,0,21.0,115.0
211,211,4,13.0,65.0
212,212,8,16.0,126.0
213,213,3,6.0,80.0
214,214,6,9.0,53.0
215,215,6,57.0,11.0
216,216,4,28.0,66.0
217,217,9,36.0,92.0
218,218,6,59.0,15.0
219,219,7,4.0,100.0
220,220,11,61.0,39.0
221,221,5,50.0,30.0
222,222,0,32.0,30.0
223,223,4,46.0,18.0
224,224,9,32.0,24.0
225,225,6,64.0,34.0
226,226,7,9.0,81.0
227,227,0,50.0,18.0
228,228,8,57.0,13.0
229,229,9,28.0,104.0
230,230,1,22.0,80.0
231,231,5,25.0,63.0
232,232,10,36.0,102.0
233,233,3,37.0,43.0
234,234,7,10.0,70.0
235,235,6,63.0,47.0
236,236,8,25.0,109.0
237,237,0,5.0,111.0
238,238,9,33.0,61.0
239,239,4,17.0,73.0
240,240,4,43.0,71.0
241,241,5,49.0,59.0
242,242,4,41.0,31.0
243,243,0,34.0,62.0
244,244,10,28.0,100.0
245,245,0,39.0,13.0
246,246,2,3.0,81.0
247,247,11,18.0,108.0
248,248,1,52.0,60.0
249,249,4,53.0,55.0
250,250,6,49.0,77.0
251,251,4,47.0,25.0
252,252,6,24.0,118.0
253,253,7,10.0,66.0
254,254,10,33.0,67.0
255,255,6,44.0,6.0
256,256,6,52.0,4.0
257,257,2,17.0,63.0
258,258,0,2.0,78.0
259,259,3,41.0,69.0
260,260,9,39.0,39.0
261,261,0,8.0,54.0
262,262,6,60.0,44.0
263,263,3,14.0,68.0
264,264,8,11.0,127.0
265,265,5,8.0,98.0
266,266,8,63.0,17.0
267,267,0,25.0,41.0
268,268,7,13.0,105.0
269,269,6,64.0,22.0
270,270,3,14.0,74.0
271,271,4,59.0,41.0
272,272,5,25.0,69.0
273,273,7,63.0,29.0
274,274,11,47.0,17.0
275,275,8,32.0,104.0
276,276,6,21.0,123.0
277,277,11,48.0,70.0
278,278,11,49.0,23.0
279,279,3,36.0,78.0
280,280,5,42.0,78.0
281,281,7,8.0,84.0
282,282,4,36.0,70.0
283,283,6,47.0,83.0
284,284,5,4.0,80.0
285,285,4,16.0,70.0
286,286,0,53.0,9.0
287,287,1,10.0,126.0
288,288,10,30.0,78.0
289,289,11,27.0,39.0
290,290,7,33.0,55.0
291,291,9,30.0,64.0
292,292,9,11.0,95.0
293,293,0,36.0,90.0
294,294,4,38.0,52.0
295,295,9,27.0,75.0
296,296,3,42.0,72.0
297,297,5,29.0,49.0
298,298,10,44.0,10.0
299,299,6,32.0,106.0
300,300,9,28.0,62.0
301,301,0,39.0,11.0
302,302,0,61.0,13.0
303,303,5,27.0,73.0
304,304,1,52.0,14.0
305,305,3,42.0,44.0
306,306,4,48.0,28.0
307,307,0,37.0,11.0
308,308,3,12.0,108.0
309,309,8,32.0,98.0
310,310,8,51.0,9.0
311,311,0,22.0,28.0
312,312,4,49.0,65.0
313,313,0,26.0,56.0
314,314,7,41.0,17.0
315,315,3,53.0,33.0
316,316,2,1.0,79.0
317,317,11,8.0,102.0
318,318,8,28.0,46.0
319,319,6,63.0,45.0
320,320,11,26.0,88.0
321,321,7,58.0,34.0
322,322,1,40.0,18.0
323,323,10,29.0,19.0
