row_index,selected_spot_index,cluster,x,y
0,0,1,59.0,19.0
1,1,4,14.0,94.0
2,2,10,43.0,9.0
3,3,0,47.0,13.0
4,4,0,62.0,0.0
5,5,4,42.0,28.0
6,6,11,52.0,42.0
7,7,10,37.0,19.0
8,8,11,58.0,4.0
9,9,9,35.0,79.0
10,10,6,14.0,118.0
11,11,8,8.0,110.0
12,12,8,23.0,113.0
13,13,1,45.0,67.0
14,14,0,64.0,12.0
15,15,7,45.0,19.0
16,16,7,64.0,2.0
17,17,4,66.0,22.0
18,18,6,62.0,54.0
19,19,3,55.0,55.0
20,20,9,24.0,62.0
21,21,6,10.0,106.0
22,22,10,51.0,27.0
23,23,8,37.0,15.0
24,24,10,44.0,94.0
25,25,11,42.0,96.0
26,26,3,14.0,88.0
27,27,8,31.0,115.0
28,28,3,47.0,69.0
29,29,4,36.0,106.0
30,30,6,53.0,79.0
31,31,6,57.0,5.0
32,32,5,44.0,56.0
33,33,4,71.0,3.0
34,34,11,21.0,111.0
35,35,9,13.0,69.0
36,36,10,49.0,17.0
37,37,3,33.0,51.0
38,38,10,34.0,58.0
39,39,0,14.0,86.0
40,40,0,26.0,94.0
41,41,6,35.0,115.0
42,42,1,55.0,31.0
43,43,2,15.0,119.0
44,44,11,6.0,90.0
45,45,11,47.0,33.0
46,46,4,28.0,42.0
47,47,11,61.0,37.0
48,48,2,51.0,93.0
49,49,11,45.0,21.0
50,50,11,59.0,31.0
51,51,7,15.0,67.0
52,52,6,29.0,31.0
53,53,11,27.0,99.0
54,54,8,17.0,113.0
55,55,3,67.0,23.0
56,56,8,64.0,52.0
57,57,10,36.0,24.0
58,58,5,6.0,92.0
59,59,9,65.0,11.0
60,60,3,56.0,14.0
61,61,6,67.0,43.0
62,62,4,40.0,96.0
63,63,3,24.0,70.0
64,64,7,46.0,92.0
65,65,0,12.0,64.0
66,66,4,54.0,68.0
67,67,3,16.0,92.0
68,68,0,58.0,8.0
69,69,7,53.0,73.0
70,70,10,15.0,53.0
71,71,3,24.0,76.0
72,72,4,20.0,104.0
73,73,9,23.0,65.0
74,74,11,50.0,92.0
75,75,7,47.0,39.0
76,76,11,48.0,42.0
77,77,6,24.0,40.0
78,78,4,9.0,83.0
79,79,5,36.0,74.0
80,80,8,75.0,127.0
81,81,2,55.0,61.0
82,82,9,38.0,44.0
83,83,1,12.0,92.0
84,84,9,35.0,93.0
85,85,0,53.0,41.0
86,86,8,9.0,111.0
87,87,1,16.0,66.0
88,88,7,20.0,66.0
89,89,6,3.0,89.0
90,90,8,29.0,27.0
91,91,3,75.0,7.0
92,92,1,62.0,6.0
93,93,4,60.0,54.0
94,94,4,36.0,68.0
95,95,2,35.0,77.0
96,96,2,39.0,29.0
97,97,7,36.0,80.0
98,98,7,59.0,39.0
99,99,8,59.0,73.0
100,100,7,53.0,69.0
101,101,6,74.0,30.0
102,102,4,65.0,23.0
103,103,5,9.0,97.0
104,104,3,57.0,35.0
105,105,7,50.0,68.0
106,106,0,77.0,3.0
107,107,9,35.0,73.0
108,108,8,57.0,81.0
109,109,9,28.0,48.0
110,110,8,39.0,109.0
111,111,3,27.0,87.0
112,112,10,24.0,38.0
113,113,7,30.0,46.0
