section,cluster,count,fraction
dataset4,0,3,0.0023752969121140144
dataset4,1,3,0.0023752969121140144
dataset4,3,3,0.0023752969121140144
dataset4,4,551,0.43626286619160726
dataset4,6,349,0.276326207442597
dataset4,7,327,0.2589073634204275
dataset4,9,25,0.01979414093428345
dataset4,11,2,0.001583531274742676
dataset3,0,7,0.0039392234102419805
dataset3,1,506,0.2847495779403489
dataset3,2,619,0.3483398987056837
dataset3,3,27,0.015194147439504783
dataset3,4,22,0.012380416432189083
dataset3,5,145,0.08159819921215532
dataset3,7,228,0.12830613393359594
dataset3,8,95,0.05346088913899831
dataset3,9,82,0.04614518851997749
dataset3,10,43,0.024198086662915026
dataset3,11,3,0.0016882386043894203
dataset2,0,90,0.046177526936890714
dataset2,1,235,0.12057465366854797
dataset2,2,316,0.16213442791174962
dataset2,3,105,0.053873781426372495
dataset2,5,717,0.36788096459722935
dataset2,7,108,0.055413032324268856
dataset2,8,124,0.06362237044638276
dataset2,9,61,0.03129810159055926
dataset2,10,120,0.06157003591585428
dataset2,11,73,0.03745510518214469
dataset1,0,378,0.17754814466885863
dataset1,1,175,0.08219821512447158
dataset1,2,9,0.004227336777829967
dataset1,3,190,0.08924377642085486
dataset1,4,5,0.0023485204321277596
dataset1,5,33,0.015500234852043212
dataset1,6,4,0.0018788163457022077
dataset1,7,213,0.10004697040864255
dataset1,8,92,0.04321277595115078
dataset1,9,21,0.00986378581493659
dataset1,10,306,0.14372945044621888
dataset1,11,703,0.330201972757163
