section,cluster,count,fraction
CRC_003_bin20,0,11492,0.06911275627108655
CRC_003_bin20,1,20076,0.12073683387559463
CRC_003_bin20,2,39287,0.23627156766639204
CRC_003_bin20,3,39130,0.23532737146602997
CRC_003_bin20,4,5024,0.030214278411585346
CRC_003_bin20,5,2743,0.016496370557917715
CRC_003_bin20,6,8721,0.05244799403412337
CRC_003_bin20,7,12582,0.0756680037767848
CRC_003_bin20,8,5753,0.03459847605530464
CRC_003_bin20,9,21471,0.12912634788518093
CRC_006_bin20,0,48954,0.10973895694863202
CRC_006_bin20,1,45405,0.10178325244622782
CRC_006_bin20,2,28716,0.06437193871260606
CRC_006_bin20,3,48755,0.10929286362770262
CRC_006_bin20,4,23418,0.05249554467097815
CRC_006_bin20,5,60689,0.13604501283358925
CRC_006_bin20,6,28506,0.06390118696690167
CRC_006_bin20,7,50432,0.11305215256839911
CRC_006_bin20,8,62962,0.1411403400620944
CRC_006_bin20,9,48258,0.1081787511628689
