section,cluster,count,fraction
Mouse_Spleen1,0,263,0.10241433021806853
Mouse_Spleen1,1,345,0.13434579439252337
Mouse_Spleen1,2,243,0.09462616822429906
Mouse_Spleen1,3,314,0.12227414330218069
Mouse_Spleen1,4,220,0.08566978193146417
Mouse_Spleen1,5,271,0.10552959501557632
Mouse_Spleen1,6,177,0.0689252336448598
Mouse_Spleen1,7,255,0.09929906542056074
Mouse_Spleen1,8,257,0.10007788161993769
Mouse_Spleen1,9,223,0.08683800623052959
Mouse_Spleen2,0,277,0.10007225433526011
Mouse_Spleen2,1,381,0.13764450867052022
Mouse_Spleen2,2,234,0.08453757225433527
Mouse_Spleen2,3,359,0.12969653179190752
Mouse_Spleen2,4,263,0.09501445086705203
Mouse_Spleen2,5,280,0.10115606936416185
Mouse_Spleen2,6,196,0.0708092485549133
Mouse_Spleen2,7,269,0.09718208092485549
Mouse_Spleen2,8,288,0.10404624277456648
Mouse_Spleen2,9,221,0.07984104046242775
