section,cluster,count,fraction
Mouse_Spleen1,0,179,0.06970404984423675
Mouse_Spleen1,1,225,0.08761682242990654
Mouse_Spleen1,2,216,0.08411214953271028
Mouse_Spleen1,3,204,0.0794392523364486
Mouse_Spleen1,4,290,0.11292834890965732
Mouse_Spleen1,5,264,0.102803738317757
Mouse_Spleen1,6,326,0.12694704049844235
Mouse_Spleen1,7,365,0.14213395638629284
Mouse_Spleen1,8,261,0.10163551401869159
Mouse_Spleen1,9,238,0.0926791277258567
Mouse_Spleen2,0,186,0.06719653179190752
Mouse_Spleen2,1,275,0.09934971098265896
Mouse_Spleen2,2,218,0.078757225433526
Mouse_Spleen2,3,228,0.08236994219653179
Mouse_Spleen2,4,287,0.1036849710982659
Mouse_Spleen2,5,294,0.10621387283236994
Mouse_Spleen2,6,383,0.13836705202312138
Mouse_Spleen2,7,372,0.13439306358381503
Mouse_Spleen2,8,263,0.09501445086705203
Mouse_Spleen2,9,262,0.09465317919075145
