section,cluster,count,fraction
dataset4,0,15,0.011876484560570071
dataset4,1,22,0.01741884402216944
dataset4,2,312,0.24703087885985747
dataset4,3,913,0.7228820269200317
dataset4,7,1,0.000791765637371338
dataset3,0,4,0.0022509848058525606
dataset3,1,79,0.04445694991558807
dataset3,2,421,0.236916150815982
dataset3,3,9,0.005064715813168261
dataset3,4,117,0.06584130557118739
dataset3,5,50,0.028137310073157007
dataset3,6,228,0.12830613393359594
dataset3,7,869,0.48902644907146875
dataset2,0,81,0.04155977424320164
dataset2,1,159,0.08158029758850692
dataset2,2,205,0.10518214468958441
dataset2,3,1,0.000513083632632119
dataset2,4,166,0.08517188301693177
dataset2,5,124,0.06362237044638276
dataset2,6,844,0.43304258594150846
dataset2,7,369,0.1893278604412519
dataset1,0,916,0.43024894316580553
dataset1,1,409,0.19210897134805072
dataset1,2,321,0.15077501174260216
dataset1,3,8,0.0037576326914044154
dataset1,4,107,0.050258337247534056
dataset1,5,309,0.14513856270549555
dataset1,6,45,0.021136683889149837
dataset1,7,14,0.006575857209957727
