section,cluster,count,fraction
dataset1,0,383,0.17989666510098637
dataset1,1,21,0.00986378581493659
dataset1,2,97,0.045561296383278535
dataset1,3,6,0.0028182245185533112
dataset1,4,48,0.02254579614842649
dataset1,5,940,0.4415218412400188
dataset1,6,304,0.14279004227336778
dataset1,7,330,0.15500234852043213
dataset2,0,158,0.08106721395587481
dataset2,1,364,0.18676244227809133
dataset2,2,199,0.10210364289379169
dataset2,3,1,0.000513083632632119
dataset2,4,816,0.41867624422780914
dataset2,5,75,0.038481272447408926
dataset2,6,124,0.06362237044638276
dataset2,7,212,0.10877373011800924
dataset3,0,85,0.04783342712436691
dataset3,1,844,0.47495779403489025
dataset3,2,116,0.06527855936972425
dataset3,3,10,0.005627462014631401
dataset3,4,231,0.12999437253798538
dataset3,5,7,0.0039392234102419805
dataset3,6,49,0.027574563871693866
dataset3,7,435,0.24479459763646597
dataset4,0,24,0.019002375296912115
dataset4,1,1,0.000791765637371338
dataset4,2,1,0.000791765637371338
dataset4,3,917,0.7260490894695171
dataset4,5,14,0.011084718923198733
dataset4,7,306,0.24228028503562946
