mode,section,cluster,count,section_fraction
joint,CRC_003,0,13336,0.08020255113393754
joint,CRC_003,1,2909,0.0174946926551158
joint,CRC_003,2,13130,0.07896366949524594
joint,CRC_003,3,11311,0.0680242243458284
joint,CRC_003,4,13752,0.08270437036547008
joint,CRC_003,5,7112,0.04277148647754677
joint,CRC_003,6,2297,0.013814131670265037
joint,CRC_003,7,6559,0.03944575081639894
joint,CRC_003,8,2248,0.013519446231935482
joint,CRC_003,9,31640,0.1902825973213695
joint,CRC_003,10,1407,0.008461681872034351
joint,CRC_003,11,11533,0.0693593298011174
joint,CRC_003,12,15382,0.09250717168133077
joint,CRC_003,13,11704,0.07038772184100217
joint,CRC_003,14,21959,0.1320611742914018
joint,CRC_006,0,26436,0.05926091975924411
joint,CRC_006,1,21286,0.047716293614588824
joint,CRC_006,2,25464,0.057082011679126646
joint,CRC_006,3,34566,0.07748573734294265
joint,CRC_006,4,31221,0.06998733453636558
joint,CRC_006,5,22299,0.04998711036886762
joint,CRC_006,6,36620,0.0820901377509275
joint,CRC_006,7,26721,0.05989979712841435
joint,CRC_006,8,44610,0.10000112083748977
joint,CRC_006,9,18220,0.04084331812730472
joint,CRC_006,10,40624,0.09106580436902453
joint,CRC_006,11,21823,0.04892007307860433
joint,CRC_006,12,25284,0.056678510182808596
joint,CRC_006,13,42471,0.09520617805624362
joint,CRC_006,14,28450,0.06377565316804716
