section,obs_name,cluster,x,y
Mouse_Thymus1,0_22,3,8919.0,13270.0
Mouse_Thymus1,0_33,0,8919.0,14370.0
Mouse_Thymus1,0_40,0,8919.0,15070.0
Mouse_Thymus1,0_41,0,8919.0,15170.0
Mouse_Thymus1,0_42,0,8919.0,15270.0
Mouse_Thymus1,10_10,4,9919.0,12070.0
Mouse_Thymus1,10_11,4,9919.0,12170.0
Mouse_Thymus1,10_12,0,9919.0,12270.0
Mouse_Thymus1,10_13,0,9919.0,12370.0
Mouse_Thymus1,10_14,0,9919.0,12470.0
Mouse_Thymus1,10_15,0,9919.0,12570.0
Mouse_Thymus1,10_16,0,9919.0,12670.0
Mouse_Thymus1,10_17,3,9919.0,12770.0
Mouse_Thymus1,10_18,0,9919.0,12870.0
Mouse_Thymus1,10_19,0,9919.0,12970.0
Mouse_Thymus1,10_20,9,9919.0,13070.0
Mouse_Thymus1,10_21,0,9919.0,13170.0
Mouse_Thymus1,10_22,0,9919.0,13270.0
Mouse_Thymus1,10_23,4,9919.0,13370.0
Mouse_Thymus1,10_24,4,9919.0,13470.0
Mouse_Thymus1,10_25,0,9919.0,13570.0
Mouse_Thymus1,10_26,0,9919.0,13670.0
Mouse_Thymus1,10_27,0,9919.0,13770.0
Mouse_Thymus1,10_28,0,9919.0,13870.0
Mouse_Thymus1,10_29,0,9919.0,13970.0
Mouse_Thymus1,10_30,0,9919.0,14070.0
Mouse_Thymus1,10_31,4,9919.0,14170.0
Mouse_Thymus1,10_32,0,9919.0,14270.0
Mouse_Thymus1,10_33,0,9919.0,14370.0
Mouse_Thymus1,10_34,3,9919.0,14470.0
Mouse_Thymus1,10_35,4,9919.0,14570.0
Mouse_Thymus1,10_36,0,9919.0,14670.0
Mouse_Thymus1,10_37,0,9919.0,14770.0
Mouse_Thymus1,10_38,0,9919.0,14870.0
Mouse_Thymus1,10_39,4,9919.0,14970.0
Mouse_Thymus1,10_4,0,9919.0,11470.0
Mouse_Thymus1,10_40,0,9919.0,15070.0
Mouse_Thymus1,10_41,0,9919.0,15170.0
Mouse_Thymus1,10_42,0,9919.0,15270.0
Mouse_Thymus1,10_43,0,9919.0,15370.0
Mouse_Thymus1,10_44,0,9919.0,15470.0
Mouse_Thymus1,10_45,4,9919.0,15570.0
Mouse_Thymus1,10_46,0,9919.0,15670.0
Mouse_Thymus1,10_47,0,9919.0,15770.0
Mouse_Thymus1,10_48,4,9919.0,15870.0
Mouse_Thymus1,10_49,0,9919.0,15970.0
Mouse_Thymus1,10_5,0,9919.0,11570.0
Mouse_Thymus1,10_50,0,9919.0,16070.0
Mouse_Thymus1,10_51,0,9919.0,16170.0
Mouse_Thymus1,10_52,0,9919.0,16270.0
Mouse_Thymus1,10_53,0,9919.0,16370.0
Mouse_Thymus1,10_54,9,9919.0,16470.0
Mouse_Thymus1,10_55,0,9919.0,16570.0
Mouse_Thymus1,10_56,0,9919.0,16670.0
Mouse_Thymus1,10_57,0,9919.0,16770.0
Mouse_Thymus1,10_58,0,9919.0,16870.0
Mouse_Thymus1,10_59,4,9919.0,16970.0
Mouse_Thymus1,10_6,0,9919.0,11670.0
Mouse_Thymus1,10_60,0,9919.0,17070.0
Mouse_Thymus1,10_61,0,9919.0,17170.0
Mouse_Thymus1,10_62,0,9919.0,17270.0
Mouse_Thymus1,10_63,4,9919.0,17370.0
Mouse_Thymus1,10_64,0,9919.0,17470.0
Mouse_Thymus1,10_65,0,9919.0,17570.0
Mouse_Thymus1,10_66,0,9919.0,17670.0
Mouse_Thymus1,10_67,3,9919.0,17770.0
Mouse_Thymus1,10_68,0,9919.0,17870.0
Mouse_Thymus1,10_69,0,9919.0,17970.0
Mouse_Thymus1,10_7,0,9919.0,11770.0
Mouse_Thymus1,10_70,0,9919.0,18070.0
Mouse_Thymus1,10_71,0,9919.0,18170.0
Mouse_Thymus1,10_72,0,9919.0,18270.0
Mouse_Thymus1,10_73,0,9919.0,18370.0
Mouse_Thymus1,10_74,0,9919.0,18470.0
Mouse_Thymus1,10_75,9,9919.0,18570.0
Mouse_Thymus1,10_8,0,9919.0,11870.0
Mouse_Thymus1,10_9,0,9919.0,11970.0
Mouse_Thymus1,11_10,4,10019.0,12070.0
Mouse_Thymus1,11_11,0,10019.0,12170.0
Mouse_Thymus1,11_12,3,10019.0,12270.0
