section,cluster,count,fraction
Mouse_Thymus1,0,1029,0.21907600596125187
Mouse_Thymus1,1,318,0.06770278901426442
Mouse_Thymus1,2,1281,0.2727272727272727
Mouse_Thymus1,3,192,0.04087715563125399
Mouse_Thymus1,4,205,0.04364487971045348
Mouse_Thymus1,5,197,0.04194166489248456
Mouse_Thymus1,6,169,0.03598041302959336
Mouse_Thymus1,7,154,0.03278688524590164
Mouse_Thymus1,8,704,0.14988290398126464
Mouse_Thymus1,9,448,0.09538002980625931
Mouse_Thymus2,0,1074,0.2525276275570186
Mouse_Thymus2,1,928,0.21819891841053374
Mouse_Thymus2,2,353,0.08300023512814483
Mouse_Thymus2,3,218,0.051257935574888315
Mouse_Thymus2,4,92,0.021631789325182223
Mouse_Thymus2,5,45,0.010580766517752175
Mouse_Thymus2,6,785,0.18457559369856572
Mouse_Thymus2,7,296,0.06959793087232542
Mouse_Thymus2,8,71,0.016694098283564544
Mouse_Thymus2,9,391,0.09193510463202445
Mouse_Thymus3,0,1026,0.22083512699095997
Mouse_Thymus3,1,949,0.20426173052087818
Mouse_Thymus3,2,483,0.10396039603960396
Mouse_Thymus3,3,296,0.06371071889797675
Mouse_Thymus3,4,91,0.019586741282823936
Mouse_Thymus3,5,61,0.013129573826947911
Mouse_Thymus3,6,101,0.021739130434782608
Mouse_Thymus3,7,370,0.07963839862247095
Mouse_Thymus3,8,1054,0.22686181661644425
Mouse_Thymus3,9,215,0.04627636676711149
Mouse_Thymus4,0,218,0.051561021759697255
Mouse_Thymus4,1,896,0.2119205298013245
Mouse_Thymus4,2,945,0.22350993377483444
Mouse_Thymus4,3,153,0.03618732261116367
Mouse_Thymus4,4,75,0.017738883632923367
Mouse_Thymus4,5,870,0.20577105014191108
Mouse_Thymus4,6,258,0.061021759697256386
Mouse_Thymus4,7,91,0.02152317880794702
Mouse_Thymus4,8,432,0.1021759697256386
Mouse_Thymus4,9,290,0.06859035004730368
