section,cluster,count,fraction
dataset1,0,127,0.05965241897604509
dataset1,1,516,0.24236730859558478
dataset1,2,344,0.16157820573038986
dataset1,3,208,0.09769844997651479
dataset1,4,324,0.1521841240018788
dataset1,5,258,0.12118365429779239
dataset1,6,175,0.08219821512447158
dataset1,7,177,0.08313762329732269
dataset2,0,61,0.03129810159055926
dataset2,1,304,0.15597742432016418
dataset2,2,642,0.3293996921498204
dataset2,3,119,0.061056952283222166
dataset2,4,452,0.2319138019497178
dataset2,5,184,0.0944073884043099
dataset2,6,61,0.03129810159055926
dataset2,7,126,0.064648537711647
dataset3,0,287,0.16150815981992123
dataset3,1,388,0.21834552616769837
dataset3,2,347,0.1952729319077096
dataset3,3,105,0.05908835115362971
dataset3,4,175,0.09848058525604952
dataset3,5,289,0.1626336522228475
dataset3,6,85,0.04783342712436691
dataset3,7,101,0.056837366347777155
dataset4,0,146,0.11559778305621536
dataset4,1,341,0.26999208234362626
dataset4,2,162,0.12826603325415678
dataset4,3,150,0.1187648456057007
dataset4,4,126,0.0997624703087886
dataset4,5,161,0.12747426761678543
dataset4,6,126,0.0997624703087886
dataset4,7,51,0.040380047505938245
