mode,section,cluster,count,section_fraction
joint,CRC_003,0,22732,0.13670998743076396
joint,CRC_003,1,83356,0.5013020285183336
joint,CRC_003,2,5596,0.0336542798549426
joint,CRC_003,3,11953,0.07188520498679929
joint,CRC_003,4,42642,0.2564484992091605
joint,CRC_006,0,95290,0.21360920880081596
joint,CRC_006,1,92637,0.20766204508008385
joint,CRC_006,2,113434,0.2542821596296753
joint,CRC_006,3,52998,0.11880429056591085
joint,CRC_006,4,91736,0.20564229592351405
