mode,scope,k,label,n_labeled,n_label_classes,ari,nmi,homogeneity,completeness,v_measure,label_asw,label_asw_scaled,label_asw_n_obs,metric_space
independent,section2,4,spatial_cluster,344594,8,0.2878740131745988,0.4155848938969822,0.34677413473363133,0.5184643181635852,0.4155848938969822,0.06038723140954971,0.5301936157047749,10000,standardized_embedding
independent,section2,5,cell_type_common,344594,16,0.3154174616453967,0.37296086379116955,0.41439698439101086,0.3390579919684176,0.37296086379116955,-0.00177109579090029,0.49911445210454985,10000,standardized_embedding
independent,section2,5,spatial_cluster,344594,8,0.2964593449686508,0.4296244943157102,0.3803325060593802,0.49359565310008846,0.4296244943157102,0.06038723140954971,0.5301936157047749,10000,standardized_embedding
independent,section2,6,cell_type_common,344594,16,0.36158463968259763,0.3657582400567688,0.4236486357954923,0.32178695657820233,0.3657582400567688,-0.00177109579090029,0.49911445210454985,10000,standardized_embedding
independent,section2,6,spatial_cluster,344594,8,0.24936464466025787,0.3821356678423843,0.34965735007168114,0.42126537815667653,0.38213566784238423,0.06038723140954971,0.5301936157047749,10000,standardized_embedding
independent,section2,7,cell_type_common,344594,16,0.25855599816409447,0.3860808546663114,0.47827549460163366,0.32368567702782947,0.38608085466631137,-0.00177109579090029,0.49911445210454985,10000,standardized_embedding
independent,section2,7,spatial_cluster,344594,8,0.35416600916262314,0.4881227476929444,0.47141569693523316,0.5060575100737672,0.48812274769294434,0.06038723140954971,0.5301936157047749,10000,standardized_embedding
independent,section2,8,cell_type_common,344594,16,0.24136673858887708,0.36973054968746133,0.47405090543177825,0.30304255002007396,0.3697305496874612,-0.00177109579090029,0.49911445210454985,10000,standardized_embedding
independent,section2,8,spatial_cluster,344594,8,0.32713106589097246,0.47899310977212295,0.4756912597281048,0.4823411175558775,0.478993109772123,0.06038723140954971,0.5301936157047749,10000,standardized_embedding
independent,section2,9,cell_type_common,344594,16,0.2218295925999077,0.3548802039181428,0.47056626774031396,0.2848511537815232,0.35488020391814273,-0.00177109579090029,0.49911445210454985,10000,standardized_embedding
independent,section2,9,spatial_cluster,344594,8,0.2561805963235454,0.4334039367865529,0.4423934580606781,0.4247724772756651,0.433403936786553,0.06038723140954971,0.5301936157047749,10000,standardized_embedding
independent,section2,10,cell_type_common,344594,16,0.2148227796632132,0.34463832411907563,0.46947699878826327,0.27224549730207337,0.3446383241190757,-0.00177109579090029,0.49911445210454985,10000,standardized_embedding
independent,section2,10,spatial_cluster,344594,8,0.284119267149021,0.45055303274289754,0.47019358545547124,0.4324875083135631,0.45055303274289754,0.06038723140954971,0.5301936157047749,10000,standardized_embedding
independent,section2,11,cell_type_common,344594,16,0.15065115984215088,0.3426638990935521,0.4838841231278347,0.26525110742422425,0.3426638990935522,-0.00177109579090029,0.49911445210454985,10000,standardized_embedding
independent,section2,11,spatial_cluster,344594,8,0.23927140020133508,0.4253779638435441,0.4573014993471102,0.3976206587920173,0.4253779638435441,0.06038723140954971,0.5301936157047749,10000,standardized_embedding
independent,section2,12,cell_type_common,344594,16,0.17253434185192662,0.3594484143268411,0.5178625628168383,0.27524957451815957,0.35944841432684116,-0.00177109579090029,0.49911445210454985,10000,standardized_embedding
independent,section2,12,spatial_cluster,344594,8,0.2784653785699532,0.4479893736930183,0.48968461715280615,0.4128374468172153,0.4479893736930183,0.06038723140954971,0.5301936157047749,10000,standardized_embedding
independent,section2,13,cell_type_common,344594,16,0.15003034260932427,0.33676256318187897,0.4991152300220726,0.2541065484548305,0.33676256318187897,-0.00177109579090029,0.49911445210454985,10000,standardized_embedding
independent,section2,13,spatial_cluster,344594,8,0.26097805490881865,0.4501345082676225,0.5037735602932483,0.4068186812233573,0.4501345082676226,0.06038723140954971,0.5301936157047749,10000,standardized_embedding
independent,section2,14,cell_type_common,344594,16,0.19114739753222493,0.3434869514020573,0.5045230868897773,0.26037817702935057,0.3434869514020573,-0.00177109579090029,0.49911445210454985,10000,standardized_embedding
independent,section2,14,spatial_cluster,344594,8,0.2633107102473003,0.46028090836398877,0.5112780625558931,0.41853441882245046,0.46028090836398877,0.06038723140954971,0.5301936157047749,10000,standardized_embedding
independent,section2,15,cell_type_common,344594,16,0.1375398076603216,0.3272885594406256,0.4965967286388453,0.24407453446738764,0.3272885594406257,-0.00177109579090029,0.49911445210454985,10000,standardized_embedding
independent,section2,15,spatial_cluster,344594,8,0.2428833523508804,0.44113986949418904,0.5034987736583515,0.39252517374483187,0.44113986949418904,0.06038723140954971,0.5301936157047749,10000,standardized_embedding
independent,section2,16,cell_type_common,344594,16,0.12219479011006296,0.33163917791461717,0.5139626289308926,0.24479901099043924,0.3316391779146172,-0.00177109579090029,0.49911445210454985,10000,standardized_embedding
independent,section2,16,spatial_cluster,344594,8,0.25360057148373416,0.44530377337083427,0.5173638600949199,0.39086311363713944,0.4453037733708342,0.06038723140954971,0.5301936157047749,10000,standardized_embedding
independent,section2,17,cell_type_common,344594,16,0.13839074868476092,0.3356300956881157,0.5226701624186704,0.24717670595813881,0.3356300956881157,-0.00177109579090029,0.49911445210454985,10000,standardized_embedding
independent,section2,17,spatial_cluster,344594,8,0.24867339108910078,0.4409676067407987,0.5144154705286516,0.38587294982974873,0.44096760674079866,0.06038723140954971,0.5301936157047749,10000,standardized_embedding
