mode,section,cluster,count,section_fraction
joint,CRC_003,0,11161,0.06712212606522772
joint,CRC_003,1,11694,0.0703275819556288
joint,CRC_003,2,8333,0.050114566481636286
joint,CRC_003,3,37495,0.2254945002074826
joint,CRC_003,4,20866,0.12548788482009154
joint,CRC_003,5,21129,0.1270695638054114
joint,CRC_003,6,3490,0.020988819995309087
joint,CRC_003,7,52111,0.3133949566692126
joint,CRC_006,0,62875,0.140945314338874
joint,CRC_006,1,34142,0.07653526715161568
joint,CRC_006,2,70746,0.15858953810287046
joint,CRC_006,3,81838,0.18345419697598045
joint,CRC_006,4,52495,0.11767672805119986
joint,CRC_006,5,42180,0.09455385063719611
joint,CRC_006,6,72726,0.163028054562369
joint,CRC_006,7,29093,0.06521705017989442
