section,cluster,count,fraction
CRC_003_bin20,0,6614,0.03977652018595253
CRC_003_bin20,1,8697,0.052303658309227265
CRC_003_bin20,2,10983,0.06605163610558158
CRC_003_bin20,3,2443,0.014692173996716362
CRC_003_bin20,4,38898,0.2339321261253676
CRC_003_bin20,5,9076,0.05458295996487831
CRC_003_bin20,6,10525,0.06329722935548085
CRC_003_bin20,7,6311,0.03795428165913916
CRC_003_bin20,8,15326,0.09217038832323986
CRC_003_bin20,9,2305,0.01386224357856374
CRC_003_bin20,10,4067,0.024458891381353026
CRC_003_bin20,11,16634,0.10003668533007776
CRC_003_bin20,12,14097,0.08477919641085165
CRC_003_bin20,13,1493,0.008978884886245406
CRC_003_bin20,14,18810,0.11312312438732491
CRC_006_bin20,0,25073,0.05620551676212466
CRC_006_bin20,1,27352,0.06131429404050707
CRC_006_bin20,2,27936,0.06262343222856118
CRC_006_bin20,3,48384,0.10846120221029153
CRC_006_bin20,4,17879,0.04007890695927997
CRC_006_bin20,5,17852,0.04001838173483227
CRC_006_bin20,6,33858,0.075898631457425
CRC_006_bin20,7,31531,0.07068225378002443
CRC_006_bin20,8,24597,0.055138479471861374
CRC_006_bin20,9,48101,0.10782680819108037
CRC_006_bin20,10,27559,0.06177832076127282
CRC_006_bin20,11,43833,0.09825933937838353
CRC_006_bin20,12,25429,0.05700355305484258
CRC_006_bin20,13,17363,0.0389222026698349
CRC_006_bin20,14,29348,0.06578867729967831
