row_index,selected_spot_index,cluster,x,y
0,0,4,236.0,265.0
1,65,2,170.0,208.0
2,85,3,60.0,350.0
3,92,0,114.0,43.0
4,102,4,298.0,154.0
5,131,0,55.0,250.0
6,145,4,270.0,235.0
7,158,4,330.0,242.0
8,174,0,168.0,33.0
9,203,4,292.0,183.0
10,204,2,427.0,235.0
11,214,2,409.0,365.0
12,249,2,138.0,246.0
13,253,3,221.0,127.0
14,256,3,30.0,409.0
15,273,3,126.0,301.0
16,305,1,104.0,499.0
17,351,2,56.0,388.0
18,379,0,94.0,45.0
19,380,2,475.0,374.0
20,394,4,277.0,230.0
21,435,1,334.0,145.0
22,482,3,424.0,322.0
23,488,2,21.0,351.0
24,505,3,285.0,360.0
25,510,2,86.0,304.0
26,513,1,161.0,327.0
27,534,2,308.0,383.0
28,578,3,184.0,176.0
29,627,3,324.0,496.0
30,636,2,96.0,311.0
31,659,2,359.0,296.0
32,668,4,125.0,388.0
33,689,2,15.0,286.0
34,697,1,335.0,286.0
35,702,0,326.0,251.0
36,710,4,182.0,316.0
37,724,4,81.0,391.0
38,731,4,185.0,260.0
39,742,0,97.0,480.0
40,747,2,9.0,305.0
41,755,3,418.0,193.0
42,774,4,122.0,443.0
43,777,3,302.0,452.0
44,781,3,426.0,374.0
45,785,3,179.0,228.0
46,798,3,397.0,304.0
47,803,1,283.0,374.0
48,807,4,195.0,320.0
49,809,2,30.0,374.0
50,817,4,187.0,336.0
51,871,2,466.0,350.0
52,880,0,113.0,388.0
53,890,3,390.0,376.0
54,895,4,215.0,282.0
55,898,4,468.0,212.0
56,905,0,323.0,253.0
57,949,1,302.0,295.0
58,951,3,216.0,189.0
59,961,2,400.0,476.0
60,999,4,162.0,318.0
61,1032,0,225.0,325.0
62,1058,0,97.0,481.0
63,1063,4,236.0,244.0
64,1070,4,104.0,427.0
65,1075,4,287.0,149.0
66,1079,2,144.0,263.0
67,1129,2,403.0,328.0
68,1137,2,355.0,214.0
69,1158,3,456.0,428.0
70,1172,2,390.0,119.0
71,1173,2,270.0,429.0
72,1200,3,156.0,143.0
73,1207,3,129.0,155.0
74,1223,2,55.0,448.0
75,1228,4,172.0,351.0
76,1231,4,132.0,402.0
77,1248,4,350.0,128.0
78,1277,3,193.0,201.0
79,1288,3,68.0,318.0
80,1296,1,251.0,314.0
81,1300,3,26.0,381.0
82,1340,0,366.0,301.0
83,1359,3,354.0,231.0
84,1391,2,492.0,430.0
85,1411,1,185.0,251.0
86,1418,2,111.0,328.0
87,1433,3,414.0,212.0
88,1444,2,333.0,236.0
89,1480,0,119.0,99.0
90,1502,1,302.0,176.0
91,1525,0,106.0,44.0
92,1546,2,136.0,166.0
93,1547,1,146.0,299.0
94,1612,0,139.0,107.0
95,1615,3,172.0,181.0
96,1641,0,394.0,68.0
97,1645,3,429.0,310.0
98,1676,3,260.0,387.0
99,1684,3,371.0,378.0
100,1765,4,306.0,199.0
101,1772,4,171.0,262.0
102,1789,2,69.0,519.0
103,1794,4,373.0,155.0
104,1828,3,448.0,442.0
105,1838,4,323.0,302.0
106,1893,4,301.0,137.0
107,1922,0,128.0,49.0
108,1926,1,99.0,47.0
109,1952,3,50.0,334.0
110,1956,2,366.0,347.0
111,1978,1,414.0,275.0
112,1982,4,199.0,277.0
113,1989,4,311.0,215.0
114,1998,2,468.0,414.0
115,2000,3,460.0,330.0
116,2013,2,118.0,388.0
117,2035,3,143.0,182.0
118,2052,4,325.0,239.0
119,2076,2,442.0,231.0
120,2127,4,327.0,158.0
121,2199,0,234.0,340.0
122,2224,2,58.0,542.0
123,2235,4,345.0,95.0
124,2236,4,304.0,210.0
125,2251,2,317.0,391.0
126,2288,2,490.0,300.0
127,2296,1,144.0,304.0
128,2301,1,137.0,468.0
129,2304,2,155.0,481.0
130,2311,1,447.0,320.0
131,2355,2,151.0,124.0
132,2406,3,31.0,333.0
133,2410,2,405.0,459.0
134,2419,2,373.0,391.0
135,2426,2,490.0,316.0
136,2440,1,47.0,406.0
137,2442,3,305.0,443.0
138,2468,3,159.0,236.0
139,2472,3,435.0,269.0
140,2493,1,230.0,308.0
141,2519,3,309.0,287.0
142,2522,0,125.0,98.0
143,2546,4,298.0,120.0
144,2554,4,348.0,254.0
145,2576,4,192.0,268.0
146,2578,4,359.0,106.0
147,2603,2,60.0,289.0
148,2604,2,487.0,248.0
149,2625,3,402.0,266.0
150,2631,2,86.0,314.0
151,2632,3,439.0,301.0
152,2636,3,337.0,467.0
153,2657,2,335.0,371.0
154,2703,2,187.0,87.0
155,2722,4,301.0,231.0
156,2729,1,288.0,314.0
157,2776,0,132.0,91.0
158,2816,2,398.0,244.0
159,2817,1,97.0,344.0
160,2828,4,278.0,160.0
161,2873,0,147.0,94.0
162,2900,2,427.0,432.0
163,2913,0,41.0,475.0
164,2957,2,188.0,199.0
165,2964,1,375.0,68.0
166,2979,4,60.0,411.0
167,2989,3,407.0,266.0
168,2994,3,292.0,320.0
169,3017,4,316.0,160.0
170,3019,3,61.0,492.0
171,3049,0,81.0,437.0
172,3058,4,297.0,183.0
173,3065,4,342.0,360.0
174,3111,3,382.0,212.0
175,3134,0,119.0,464.0
176,3167,4,88.0,441.0
177,3188,3,160.0,462.0
178,3196,2,116.0,340.0
179,3198,3,335.0,364.0
180,3212,2,188.0,368.0
181,3218,2,95.0,380.0
182,3241,2,295.0,401.0
183,3245,4,375.0,415.0
184,3252,4,96.0,458.0
185,3257,2,305.0,365.0
186,3279,4,254.0,152.0
187,3297,2,78.0,453.0
188,3319,4,323.0,207.0
189,3372,4,255.0,296.0
190,3381,2,475.0,338.0
191,3387,1,98.0,359.0
192,3430,2,218.0,128.0
193,3437,3,35.0,235.0
194,3498,2,60.0,477.0
195,3505,4,340.0,142.0
196,3514,0,117.0,27.0
197,3529,1,340.0,259.0
198,3534,0,129.0,82.0
199,3541,1,182.0,20.0
200,3587,4,303.0,234.0
201,3612,1,398.0,392.0
202,3622,0,130.0,216.0
203,3641,3,392.0,360.0
204,3668,4,326.0,87.0
205,3696,3,103.0,347.0
206,3732,2,473.0,346.0
207,3759,1,56.0,479.0
208,3772,2,409.0,433.0
209,3785,0,97.0,442.0
210,3787,3,282.0,116.0
211,3807,1,265.0,295.0
212,3808,4,200.0,230.0
213,3812,2,361.0,504.0
214,3838,3,365.0,361.0
215,3847,3,85.0,312.0
216,3861,3,421.0,262.0
217,3888,0,150.0,138.0
218,3896,4,124.0,445.0
219,3898,4,334.0,191.0
220,3920,2,425.0,384.0
221,3931,4,317.0,186.0
222,3936,4,281.0,195.0
223,3965,3,86.0,286.0
224,3981,2,187.0,64.0
225,3986,2,57.0,535.0
226,4035,2,135.0,222.0
227,4049,3,334.0,376.0
228,4056,3,395.0,160.0
229,4071,2,322.0,386.0
230,4083,2,287.0,359.0
231,4095,3,96.0,329.0
232,4098,4,301.0,278.0
233,4122,4,282.0,147.0
234,4123,2,387.0,464.0
235,4128,1,187.0,256.0
236,4145,4,241.0,253.0
237,4153,2,90.0,394.0
238,4163,2,425.0,339.0
239,4182,3,111.0,338.0
240,4191,2,403.0,323.0
241,4193,4,333.0,223.0
242,4228,4,211.0,252.0
243,4267,1,299.0,287.0
244,4294,4,321.0,110.0
245,4307,1,324.0,158.0
246,4310,2,384.0,294.0
247,4315,4,281.0,292.0
248,4319,3,371.0,299.0
249,4331,2,414.0,211.0
250,4341,4,349.0,290.0
251,4355,2,415.0,316.0
252,4420,3,141.0,433.0
253,4425,0,125.0,81.0
254,4474,3,407.0,173.0
255,4509,2,429.0,425.0
256,4520,3,28.0,451.0
257,4527,2,57.0,395.0
258,4532,2,413.0,349.0
259,4545,2,40.0,309.0
260,4597,3,54.0,305.0
261,4609,4,199.0,303.0
262,4658,3,366.0,420.0
263,4696,2,354.0,258.0
264,4726,2,430.0,462.0
265,4746,4,291.0,251.0
266,4783,3,464.0,329.0
267,4789,3,366.0,357.0
268,4790,2,44.0,313.0
269,4797,3,443.0,259.0
270,4803,4,167.0,338.0
271,4808,4,175.0,299.0
272,4819,3,469.0,427.0
273,4821,3,463.0,277.0
274,4856,3,72.0,391.0
275,4870,0,216.0,366.0
276,4877,2,268.0,457.0
277,4884,4,308.0,191.0
278,4899,4,333.0,78.0
279,4907,4,100.0,428.0
280,4913,4,187.0,293.0
281,4930,0,135.0,19.0
282,4935,2,187.0,225.0
283,4939,3,25.0,331.0
284,4958,2,355.0,414.0
285,4995,3,36.0,399.0
286,5030,4,213.0,248.0
287,5037,1,86.0,279.0
288,5084,4,208.0,197.0
289,5086,0,148.0,403.0
290,5120,2,293.0,459.0
291,5135,2,264.0,419.0
292,5141,1,358.0,227.0
293,5153,2,126.0,154.0
294,5169,2,288.0,319.0
295,5172,2,330.0,297.0
296,5198,4,150.0,388.0
297,5211,3,351.0,471.0
298,5227,3,426.0,227.0
299,5244,2,471.0,434.0
300,5268,3,151.0,255.0
301,5290,3,313.0,390.0
302,5293,3,400.0,294.0
303,5295,3,192.0,63.0
304,5296,3,370.0,258.0
305,5316,4,327.0,199.0
306,5358,2,476.0,355.0
307,5368,2,390.0,243.0
308,5388,3,112.0,351.0
309,5400,3,374.0,203.0
310,5414,0,161.0,364.0
311,5418,1,145.0,95.0
312,5443,1,100.0,406.0
313,5453,1,82.0,498.0
314,5463,2,388.0,224.0
315,5479,2,382.0,473.0
316,5487,3,82.0,368.0
317,5530,4,178.0,268.0
318,5536,0,317.0,267.0
319,5592,2,446.0,318.0
320,5640,4,253.0,193.0
321,5684,4,361.0,102.0
322,5687,2,267.0,418.0
323,5693,2,490.0,432.0
324,5706,1,134.0,331.0
