row_index,selected_spot_index,cluster,x,y
0,0,3,236.0,265.0
1,65,7,170.0,208.0
2,85,14,60.0,350.0
3,92,2,114.0,43.0
4,102,3,298.0,154.0
5,131,7,55.0,250.0
6,145,2,270.0,235.0
7,158,3,330.0,242.0
8,174,2,168.0,33.0
9,203,3,292.0,183.0
10,204,12,427.0,235.0
11,214,7,409.0,365.0
12,249,6,138.0,246.0
13,253,0,221.0,127.0
14,256,12,30.0,409.0
15,273,12,126.0,301.0
16,305,6,104.0,499.0
17,351,6,56.0,388.0
18,379,8,94.0,45.0
19,380,0,475.0,374.0
20,394,8,277.0,230.0
21,435,3,334.0,145.0
22,482,14,424.0,322.0
23,488,6,21.0,351.0
24,505,0,285.0,360.0
25,510,0,86.0,304.0
26,513,12,161.0,327.0
27,534,7,308.0,383.0
28,578,12,184.0,176.0
29,627,12,324.0,496.0
30,636,12,96.0,311.0
31,659,6,359.0,296.0
32,668,3,125.0,388.0
33,689,13,15.0,286.0
34,697,2,335.0,286.0
35,702,12,326.0,251.0
36,710,8,182.0,316.0
37,724,12,81.0,391.0
38,731,2,185.0,260.0
39,742,12,97.0,480.0
40,747,7,9.0,305.0
41,755,14,418.0,193.0
42,774,3,122.0,443.0
43,777,12,302.0,452.0
44,781,0,426.0,374.0
45,785,0,179.0,228.0
46,798,14,397.0,304.0
47,803,12,283.0,374.0
48,807,8,195.0,320.0
49,809,14,30.0,374.0
50,817,3,187.0,336.0
51,871,6,466.0,350.0
52,880,8,113.0,388.0
53,890,0,390.0,376.0
54,895,2,215.0,282.0
55,898,7,468.0,212.0
56,905,8,323.0,253.0
57,949,3,302.0,295.0
58,951,14,216.0,189.0
59,961,7,400.0,476.0
60,999,8,162.0,318.0
61,1032,3,225.0,325.0
62,1058,2,97.0,481.0
63,1063,2,236.0,244.0
64,1070,3,104.0,427.0
65,1075,8,287.0,149.0
66,1079,2,144.0,263.0
67,1129,7,403.0,328.0
68,1137,6,355.0,214.0
69,1158,14,456.0,428.0
70,1172,0,390.0,119.0
71,1173,0,270.0,429.0
72,1200,14,156.0,143.0
73,1207,14,129.0,155.0
74,1223,0,55.0,448.0
75,1228,3,172.0,351.0
76,1231,3,132.0,402.0
77,1248,3,350.0,128.0
78,1277,0,193.0,201.0
79,1288,12,68.0,318.0
80,1296,9,251.0,314.0
81,1300,14,26.0,381.0
82,1340,7,366.0,301.0
83,1359,14,354.0,231.0
84,1391,7,492.0,430.0
85,1411,3,185.0,251.0
86,1418,0,111.0,328.0
87,1433,14,414.0,212.0
88,1444,6,333.0,236.0
89,1480,4,119.0,99.0
90,1502,2,302.0,176.0
91,1525,8,106.0,44.0
92,1546,7,136.0,166.0
93,1547,2,146.0,299.0
94,1612,2,139.0,107.0
95,1615,12,172.0,181.0
96,1641,4,394.0,68.0
97,1645,12,429.0,310.0
98,1676,7,260.0,387.0
99,1684,14,371.0,378.0
100,1765,3,306.0,199.0
