section,cluster,count,fraction
dataset1,0,234,0.10991075622357914
dataset1,1,898,0.4217942696101456
dataset1,2,232,0.10897134805072804
dataset1,3,388,0.18224518553311414
dataset1,4,9,0.004227336777829967
dataset1,5,7,0.0032879286049788633
dataset1,6,43,0.020197275716298733
dataset1,7,318,0.14936589948332551
dataset2,0,124,0.06362237044638276
dataset2,1,62,0.03181118522319138
dataset2,2,338,0.17342226782965622
dataset2,3,150,0.07696254489481785
dataset2,4,321,0.1646998460749102
dataset2,5,1,0.000513083632632119
dataset2,6,824,0.4227809132888661
dataset2,7,129,0.06618778860954336
dataset3,0,270,0.15194147439504782
dataset3,1,4,0.0022509848058525606
dataset3,2,486,0.2734946539110861
dataset3,3,77,0.04333145751266179
dataset3,4,718,0.4040517726505346
dataset3,5,9,0.005064715813168261
dataset3,6,166,0.09341586944288126
dataset3,7,47,0.026449071468767585
dataset4,0,321,0.25415676959619954
dataset4,1,15,0.011876484560570071
dataset4,2,1,0.000791765637371338
dataset4,3,21,0.0166270783847981
dataset4,4,1,0.000791765637371338
dataset4,5,904,0.7157561361836896
