row_index,selected_spot_index,cluster,x,y
0,0,1,59.0,19.0
1,1,2,14.0,94.0
2,2,5,43.0,9.0
3,3,7,47.0,13.0
4,4,4,62.0,0.0
5,5,2,42.0,28.0
6,6,8,52.0,42.0
7,7,0,37.0,19.0
8,8,1,58.0,4.0
9,9,3,35.0,79.0
10,10,4,14.0,118.0
11,11,5,8.0,110.0
12,12,5,23.0,113.0
13,13,9,45.0,67.0
14,14,4,64.0,12.0
15,15,1,45.0,19.0
16,16,9,64.0,2.0
17,17,2,66.0,22.0
18,18,4,62.0,54.0
19,19,6,55.0,55.0
20,20,7,24.0,62.0
21,21,5,10.0,106.0
22,22,0,51.0,27.0
23,23,5,37.0,15.0
24,24,7,44.0,94.0
25,25,8,42.0,96.0
26,26,6,14.0,88.0
27,27,5,31.0,115.0
28,28,9,47.0,69.0
29,29,2,36.0,106.0
30,30,5,53.0,79.0
31,31,4,57.0,5.0
32,32,1,44.0,56.0
33,33,2,71.0,3.0
34,34,2,21.0,111.0
35,35,3,13.0,69.0
36,36,9,49.0,17.0
37,37,6,33.0,51.0
38,38,0,34.0,58.0
39,39,7,14.0,86.0
40,40,4,26.0,94.0
41,41,5,35.0,115.0
42,42,1,55.0,31.0
43,43,4,15.0,119.0
44,44,5,6.0,90.0
45,45,0,47.0,33.0
46,46,2,28.0,42.0
47,47,1,61.0,37.0
48,48,7,51.0,93.0
49,49,1,45.0,21.0
50,50,8,59.0,31.0
51,51,8,15.0,67.0
52,52,5,29.0,31.0
53,53,8,27.0,99.0
54,54,4,17.0,113.0
55,55,6,67.0,23.0
56,56,5,64.0,52.0
57,57,4,36.0,24.0
58,58,7,6.0,92.0
59,59,7,65.0,11.0
60,60,6,56.0,14.0
61,61,5,67.0,43.0
62,62,2,40.0,96.0
63,63,9,24.0,70.0
64,64,8,46.0,92.0
65,65,4,12.0,64.0
66,66,2,54.0,68.0
67,67,9,16.0,92.0
68,68,4,58.0,8.0
69,69,2,53.0,73.0
70,70,4,15.0,53.0
71,71,6,24.0,76.0
72,72,2,20.0,104.0
73,73,3,23.0,65.0
74,74,8,50.0,92.0
75,75,2,47.0,39.0
76,76,8,48.0,42.0
77,77,5,24.0,40.0
78,78,2,9.0,83.0
79,79,0,36.0,74.0
80,80,5,75.0,127.0
81,81,0,55.0,61.0
82,82,3,38.0,44.0
83,83,9,12.0,92.0
84,84,3,35.0,93.0
85,85,1,53.0,41.0
86,86,5,9.0,111.0
87,87,1,16.0,66.0
88,88,8,20.0,66.0
89,89,5,3.0,89.0
90,90,5,29.0,27.0
91,91,9,75.0,7.0
92,92,9,62.0,6.0
93,93,2,60.0,54.0
94,94,2,36.0,68.0
95,95,0,35.0,77.0
96,96,7,39.0,29.0
97,97,9,36.0,80.0
98,98,9,59.0,39.0
99,99,5,59.0,73.0
100,100,1,53.0,69.0
101,101,5,74.0,30.0
102,102,2,65.0,23.0
103,103,1,9.0,97.0
104,104,6,57.0,35.0
105,105,8,50.0,68.0
106,106,4,77.0,3.0
107,107,3,35.0,73.0
108,108,5,57.0,81.0
109,109,7,28.0,48.0
110,110,5,39.0,109.0
111,111,9,27.0,87.0
112,112,4,24.0,38.0
113,113,8,30.0,46.0
114,114,2,63.0,21.0
115,115,0,26.0,92.0
116,116,1,60.0,26.0
117,117,9,59.0,1.0
118,118,8,25.0,81.0
119,119,1,44.0,92.0
120,120,4,19.0,47.0
121,121,4,33.0,31.0
122,122,7,45.0,101.0
123,123,7,41.0,25.0
124,124,0,62.0,48.0
125,125,2,44.0,104.0
126,126,1,49.0,27.0
127,127,4,69.0,37.0
128,128,4,52.0,80.0
129,129,0,18.0,104.0
130,130,0,46.0,34.0
131,131,2,36.0,30.0
132,132,0,52.0,38.0
133,133,2,67.0,37.0
134,134,8,52.0,46.0
135,135,9,48.0,86.0
136,136,5,7.0,111.0
137,137,5,19.0,111.0
138,138,9,57.0,57.0
139,139,5,46.0,2.0
140,140,9,27.0,101.0
141,141,4,36.0,22.0
142,142,0,69.0,33.0
143,143,7,39.0,79.0
144,144,4,52.0,16.0
145,145,4,26.0,110.0
146,146,6,32.0,92.0
147,147,1,51.0,15.0
148,148,1,4.0,94.0
149,149,0,48.0,30.0
150,150,7,44.0,78.0
151,151,4,23.0,47.0
152,152,7,23.0,93.0
153,153,2,25.0,101.0
154,154,8,25.0,59.0
155,155,2,19.0,97.0
156,156,0,65.0,9.0
157,157,1,55.0,27.0
158,158,6,66.0,32.0
159,159,0,40.0,50.0
160,160,0,58.0,66.0
161,161,4,59.0,5.0
162,162,8,51.0,63.0
163,163,0,23.0,91.0
164,164,8,63.0,9.0
165,165,9,49.0,63.0
166,166,1,45.0,83.0
167,167,1,67.0,9.0
168,168,6,13.0,91.0
169,169,5,11.0,67.0
170,170,8,64.0,16.0
171,171,4,46.0,4.0
172,172,6,50.0,82.0
173,173,3,44.0,84.0
174,174,5,7.0,103.0
175,175,4,32.0,72.0
176,176,4,30.0,26.0
177,177,2,49.0,75.0
178,178,5,29.0,37.0
179,179,5,4.0,106.0
180,180,7,44.0,76.0
181,181,3,77.0,21.0
182,182,4,42.0,20.0
183,183,2,36.0,32.0
184,184,8,57.0,31.0
185,185,5,8.0,112.0
186,186,1,28.0,82.0
187,187,7,24.0,56.0
188,188,1,44.0,90.0
189,189,4,14.0,64.0
190,190,4,60.0,16.0
191,191,5,31.0,117.0
192,192,9,24.0,50.0
193,193,2,65.0,17.0
194,194,4,25.0,43.0
195,195,5,41.0,111.0
196,196,8,31.0,71.0
197,197,0,27.0,71.0
198,198,6,52.0,48.0
199,199,8,52.0,24.0
200,200,2,10.0,80.0
201,201,2,53.0,87.0
202,202,2,51.0,39.0
203,203,7,46.0,14.0
204,204,5,19.0,119.0
205,205,4,59.0,9.0
206,206,2,21.0,63.0
207,207,2,55.0,57.0
208,208,2,42.0,102.0
209,209,6,42.0,62.0
210,210,0,41.0,37.0
211,211,0,45.0,81.0
212,212,5,9.0,75.0
213,213,9,75.0,17.0
214,214,0,40.0,104.0
215,215,1,51.0,61.0
216,216,4,73.0,27.0
217,217,4,17.0,115.0
218,218,7,20.0,110.0
219,219,6,53.0,49.0
220,220,4,7.0,81.0
221,221,7,30.0,54.0
222,222,4,41.0,107.0
223,223,5,23.0,121.0
224,224,8,48.0,76.0
225,225,5,9.0,103.0
226,226,0,48.0,94.0
227,227,0,38.0,56.0
228,228,4,44.0,12.0
229,229,3,42.0,42.0
230,230,9,30.0,86.0
231,231,5,37.0,37.0
232,232,2,61.0,29.0
233,233,8,69.0,35.0
234,234,8,57.0,65.0
235,235,8,38.0,100.0
236,236,1,42.0,48.0
237,237,2,73.0,9.0
238,238,1,58.0,54.0
239,239,9,56.0,40.0
240,240,6,48.0,84.0
241,241,5,21.0,115.0
242,242,4,13.0,65.0
243,243,5,6.0,80.0
244,244,2,57.0,11.0
245,245,3,28.0,66.0
246,246,3,36.0,92.0
247,247,0,51.0,79.0
248,248,5,44.0,106.0
249,249,4,46.0,98.0
250,250,7,59.0,15.0
251,251,5,4.0,100.0
252,252,4,63.0,5.0
253,253,8,61.0,39.0
254,254,1,50.0,30.0
255,255,4,32.0,30.0
256,256,4,34.0,112.0
257,257,3,65.0,15.0
258,258,8,46.0,18.0
259,259,7,32.0,24.0
260,260,2,64.0,34.0
261,261,2,9.0,81.0
262,262,1,50.0,18.0
263,263,2,57.0,13.0
264,264,8,28.0,104.0
265,265,4,22.0,80.0
266,266,6,25.0,63.0
267,267,1,36.0,102.0
268,268,0,37.0,43.0
269,269,5,10.0,70.0
270,270,5,63.0,47.0
271,271,4,25.0,109.0
272,272,0,33.0,61.0
273,273,7,17.0,73.0
274,274,0,43.0,71.0
275,275,1,49.0,59.0
276,276,1,41.0,31.0
277,277,3,34.0,62.0
278,278,1,28.0,100.0
279,279,0,39.0,13.0
280,280,9,74.0,16.0
281,281,7,18.0,108.0
282,282,0,52.0,60.0
283,283,6,53.0,55.0
284,284,8,49.0,77.0
285,285,1,61.0,11.0
286,286,8,47.0,25.0
287,287,5,24.0,118.0
288,288,6,73.0,5.0
289,289,1,71.0,13.0
290,290,4,10.0,66.0
291,291,7,70.0,32.0
292,292,2,33.0,67.0
293,293,8,41.0,97.0
294,294,3,68.0,2.0
295,295,5,44.0,6.0
296,296,5,52.0,4.0
297,297,3,17.0,63.0
298,298,1,41.0,69.0
299,299,6,39.0,39.0
300,300,3,33.0,113.0
301,301,6,60.0,44.0
302,302,1,14.0,68.0
303,303,0,8.0,98.0
304,304,1,63.0,17.0
305,305,4,25.0,41.0
306,306,5,74.0,28.0
307,307,7,60.0,56.0
308,308,2,13.0,105.0
309,309,7,38.0,108.0
310,310,2,64.0,22.0
311,311,2,14.0,74.0
312,312,9,59.0,41.0
313,313,1,25.0,69.0
314,314,8,67.0,17.0
315,315,2,63.0,29.0
316,316,3,47.0,17.0
317,317,2,32.0,104.0
318,318,3,57.0,69.0
319,319,9,48.0,70.0
320,320,9,49.0,23.0
321,321,3,36.0,78.0
322,322,7,42.0,78.0
323,323,2,8.0,84.0
324,324,3,36.0,70.0
325,325,6,47.0,83.0
326,326,2,68.0,30.0
327,327,9,16.0,70.0
328,328,2,53.0,9.0
329,329,2,30.0,78.0
330,330,4,27.0,39.0
331,331,2,33.0,55.0
332,332,0,30.0,64.0
333,333,4,11.0,95.0
334,334,7,36.0,90.0
335,335,0,38.0,52.0
336,336,8,46.0,90.0
337,337,9,51.0,81.0
338,338,8,57.0,3.0
339,339,3,27.0,75.0
340,340,0,42.0,72.0
341,341,5,69.0,3.0
342,342,1,29.0,49.0
343,343,5,44.0,10.0
344,344,2,32.0,106.0
345,345,2,74.0,10.0
346,346,2,28.0,62.0
347,347,4,39.0,11.0
348,348,4,61.0,13.0
349,349,2,75.0,13.0
350,350,2,61.0,9.0
351,351,7,27.0,73.0
352,352,0,38.0,88.0
353,353,3,52.0,14.0
354,354,0,42.0,44.0
355,355,0,48.0,28.0
356,356,5,12.0,108.0
357,357,4,32.0,98.0
358,358,4,51.0,9.0
359,359,6,49.0,65.0
360,360,8,26.0,56.0
361,361,7,41.0,17.0
362,362,0,49.0,97.0
363,363,0,53.0,33.0
364,364,5,8.0,102.0
365,365,3,28.0,46.0
366,366,8,63.0,45.0
367,367,1,68.0,34.0
368,368,3,26.0,88.0
369,369,2,58.0,34.0
370,370,7,40.0,18.0
371,371,1,16.0,64.0
372,372,5,76.0,122.0
373,373,3,6.0,98.0
374,374,2,32.0,44.0
375,375,9,77.0,13.0
376,376,4,16.0,118.0
377,377,9,40.0,38.0
378,378,7,46.0,82.0
379,379,8,21.0,97.0
380,380,7,29.0,75.0
381,381,2,75.0,11.0
382,382,8,21.0,55.0
383,383,9,14.0,98.0
384,384,2,34.0,106.0
385,385,6,58.0,24.0
386,386,4,48.0,6.0
387,387,1,36.0,54.0
388,388,1,53.0,13.0
389,389,2,41.0,93.0
390,390,1,56.0,20.0
391,391,9,68.0,26.0
392,392,3,27.0,65.0
393,393,4,34.0,20.0
394,394,4,53.0,81.0
395,395,5,31.0,35.0
396,396,2,56.0,58.0
397,397,5,51.0,95.0
398,398,3,53.0,19.0
399,399,2,22.0,52.0
400,400,4,23.0,81.0
401,401,1,42.0,26.0
402,402,2,64.0,26.0
403,403,4,61.0,49.0
404,404,3,15.0,65.0
405,405,9,67.0,29.0
406,406,7,17.0,103.0
407,407,2,50.0,22.0
408,408,2,50.0,14.0
409,409,2,72.0,2.0
410,410,3,51.0,37.0
411,411,3,17.0,59.0
412,412,9,25.0,55.0
413,413,6,68.0,22.0
414,414,9,57.0,55.0
415,415,4,24.0,92.0
416,416,7,8.0,96.0
417,417,1,50.0,12.0
418,418,4,18.0,116.0
419,419,1,45.0,71.0
420,420,4,2.0,92.0
421,421,1,61.0,33.0
422,422,2,21.0,99.0
423,423,2,16.0,74.0
424,424,9,52.0,86.0
425,425,1,38.0,76.0
426,426,8,18.0,88.0
427,427,5,39.0,107.0
428,428,1,41.0,45.0
429,429,6,20.0,84.0
430,430,7,54.0,28.0
431,431,9,72.0,10.0
432,432,0,41.0,23.0
433,433,1,43.0,85.0
434,434,1,43.0,45.0
435,435,8,18.0,98.0
436,436,2,53.0,65.0
437,437,7,46.0,96.0
438,438,4,48.0,16.0
439,439,5,30.0,120.0
440,440,3,26.0,86.0
441,441,2,59.0,49.0
442,442,5,49.0,99.0
443,443,4,28.0,38.0
444,444,0,15.0,55.0
445,445,4,45.0,25.0
446,446,3,59.0,17.0
447,447,5,16.0,112.0
448,448,9,50.0,42.0
449,449,6,13.0,89.0
450,450,4,36.0,110.0
451,451,6,55.0,53.0
452,452,5,29.0,113.0
453,453,4,8.0,74.0
454,454,1,44.0,20.0
455,455,0,35.0,65.0
456,456,0,68.0,40.0
457,457,5,15.0,113.0
458,458,0,37.0,97.0
459,459,6,65.0,33.0
460,460,7,34.0,92.0
461,461,6,30.0,88.0
462,462,4,33.0,63.0
463,463,7,12.0,76.0
464,464,8,63.0,35.0
465,465,2,35.0,31.0
466,466,8,35.0,109.0
467,467,1,46.0,20.0
468,468,2,26.0,104.0
469,469,7,37.0,17.0
470,470,4,66.0,8.0
471,471,6,22.0,74.0
472,472,0,41.0,67.0
473,473,4,5.0,91.0
474,474,3,16.0,60.0
475,475,9,69.0,9.0
476,476,9,29.0,109.0
477,477,5,10.0,108.0
478,478,9,25.0,79.0
479,479,2,6.0,88.0
480,480,5,4.0,102.0
481,481,8,16.0,98.0
482,482,0,25.0,33.0
483,483,4,64.0,48.0
484,484,6,58.0,26.0
485,485,8,58.0,52.0
486,486,2,67.0,35.0
487,487,3,41.0,47.0
488,488,8,48.0,90.0
489,489,2,42.0,100.0
490,490,1,17.0,93.0
491,491,1,69.0,1.0
492,492,5,76.0,126.0
493,493,7,38.0,90.0
494,494,3,25.0,39.0
495,495,2,47.0,23.0
496,496,5,40.0,112.0
497,497,4,51.0,29.0
498,498,7,29.0,111.0
499,499,0,54.0,30.0
500,500,2,24.0,66.0
501,501,1,44.0,102.0
502,502,5,21.0,121.0
503,503,8,44.0,52.0
504,504,1,66.0,28.0
505,505,2,35.0,87.0
506,506,3,29.0,103.0
507,507,2,8.0,88.0
508,508,6,45.0,49.0
509,509,3,33.0,87.0
510,510,8,46.0,42.0
511,511,2,41.0,89.0
512,512,4,24.0,94.0
513,513,0,40.0,12.0
514,514,4,47.0,9.0
515,515,1,17.0,95.0
516,516,0,40.0,44.0
517,517,6,16.0,80.0
518,518,1,51.0,25.0
519,519,6,15.0,89.0
520,520,7,30.0,50.0
521,521,6,43.0,65.0
522,522,2,70.0,10.0
523,523,5,25.0,121.0
524,524,4,12.0,62.0
525,525,5,58.0,74.0
526,526,4,48.0,102.0
527,527,0,47.0,31.0
528,528,8,47.0,61.0
529,529,6,34.0,50.0
530,530,5,5.0,85.0
531,531,0,38.0,28.0
532,532,9,35.0,81.0
533,533,9,25.0,75.0
534,534,5,10.0,114.0
535,535,6,50.0,72.0
536,536,5,9.0,113.0
537,537,2,27.0,103.0
538,538,1,36.0,108.0
539,539,9,46.0,52.0
540,540,2,47.0,63.0
541,541,1,74.0,0.0
542,542,5,56.0,72.0
543,543,1,35.0,29.0
544,544,2,76.0,8.0
545,545,4,15.0,115.0
546,546,7,58.0,64.0
547,547,7,40.0,78.0
548,548,2,56.0,22.0
549,549,1,22.0,82.0
550,550,7,55.0,77.0
551,551,0,47.0,93.0
552,552,8,21.0,61.0
553,553,2,28.0,92.0
554,554,6,33.0,45.0
555,555,9,26.0,48.0
556,556,1,27.0,93.0
557,557,5,5.0,103.0
558,558,7,43.0,33.0
559,559,2,25.0,97.0
560,560,6,21.0,71.0
561,561,7,28.0,64.0
562,562,2,41.0,57.0
563,563,1,38.0,102.0
564,564,7,58.0,68.0
565,565,4,54.0,74.0
566,566,4,49.0,1.0
567,567,7,63.0,11.0
568,568,2,37.0,105.0
569,569,7,56.0,6.0
570,570,5,38.0,110.0
571,571,6,19.0,87.0
572,572,0,35.0,61.0
573,573,3,35.0,97.0
574,574,3,44.0,40.0
575,575,1,51.0,77.0
576,576,7,31.0,55.0
577,577,7,49.0,33.0
578,578,2,33.0,65.0
579,579,9,61.0,19.0
580,580,6,20.0,82.0
581,581,7,46.0,36.0
582,582,1,21.0,67.0
583,583,3,77.0,5.0
584,584,1,44.0,42.0
585,585,9,49.0,15.0
586,586,7,8.0,94.0
587,587,0,23.0,87.0
588,588,3,39.0,59.0
589,589,3,63.0,1.0
590,590,0,25.0,37.0
591,591,2,43.0,27.0
592,592,0,5.0,83.0
593,593,8,50.0,52.0
594,594,0,40.0,46.0
595,595,4,62.0,14.0
596,596,2,44.0,48.0
597,597,7,38.0,26.0
598,598,6,45.0,47.0
599,599,6,43.0,63.0
600,600,1,23.0,61.0
601,601,0,25.0,57.0
602,602,5,45.0,105.0
603,603,5,23.0,111.0
604,604,8,52.0,76.0
605,605,2,20.0,96.0
606,606,2,63.0,23.0
607,607,4,10.0,94.0
608,608,8,55.0,67.0
609,609,9,16.0,72.0
610,610,1,63.0,41.0
611,611,1,29.0,101.0
612,612,9,26.0,76.0
613,613,4,15.0,57.0
614,614,2,69.0,11.0
615,615,1,26.0,44.0
616,616,1,30.0,108.0
617,617,5,26.0,120.0
618,618,7,22.0,46.0
619,619,8,16.0,58.0
620,620,0,52.0,30.0
621,621,2,63.0,43.0
622,622,2,48.0,88.0
623,623,4,25.0,35.0
624,624,7,16.0,54.0
625,625,8,44.0,50.0
626,626,4,59.0,11.0
627,627,1,27.0,45.0
628,628,3,25.0,65.0
629,629,8,15.0,105.0
630,630,6,43.0,91.0
631,631,7,31.0,75.0
632,632,6,19.0,83.0
633,633,4,13.0,109.0
634,634,3,35.0,71.0
635,635,1,53.0,7.0
636,636,8,36.0,66.0
637,637,9,19.0,79.0
638,638,2,27.0,61.0
639,639,8,64.0,18.0
640,640,1,9.0,93.0
641,641,5,4.0,88.0
642,642,2,61.0,31.0
643,643,3,45.0,91.0
644,644,2,64.0,24.0
645,645,2,69.0,13.0
646,646,1,45.0,85.0
647,647,5,32.0,112.0
648,648,1,46.0,22.0
649,649,9,23.0,57.0
650,650,6,47.0,71.0
651,651,4,65.0,47.0
652,652,9,43.0,59.0
653,653,9,22.0,66.0
654,654,8,23.0,79.0
655,655,7,14.0,66.0
656,656,2,11.0,87.0
657,657,0,40.0,30.0
658,658,3,68.0,4.0
659,659,2,22.0,100.0
660,660,2,25.0,105.0
661,661,5,19.0,49.0
662,662,0,37.0,71.0
663,663,6,18.0,78.0
664,664,5,33.0,115.0
665,665,9,66.0,12.0
666,666,2,21.0,53.0
667,667,6,59.0,37.0
668,668,9,56.0,68.0
669,669,2,20.0,98.0
670,670,1,46.0,60.0
671,671,1,60.0,0.0
672,672,1,15.0,107.0
673,673,3,23.0,39.0
674,674,3,36.0,26.0
675,675,5,42.0,110.0
676,676,7,6.0,86.0
677,677,2,9.0,87.0
678,678,6,31.0,49.0
679,679,4,76.0,124.0
680,680,5,20.0,114.0
681,681,5,8.0,72.0
682,682,7,52.0,8.0
683,683,1,33.0,99.0
684,684,6,67.0,25.0
685,685,3,35.0,43.0
686,686,5,8.0,114.0
687,687,8,35.0,103.0
688,688,1,15.0,85.0
689,689,5,11.0,109.0
690,690,0,30.0,38.0
691,691,0,31.0,111.0
692,692,6,14.0,78.0
693,693,2,55.0,35.0
694,694,0,53.0,31.0
695,695,1,58.0,0.0
696,696,3,40.0,84.0
697,697,2,19.0,71.0
698,698,6,47.0,47.0
699,699,1,30.0,40.0
700,700,9,12.0,84.0
701,701,4,11.0,75.0
702,702,1,56.0,30.0
703,703,4,44.0,24.0
704,704,1,45.0,53.0
705,705,5,22.0,116.0
706,706,5,13.0,67.0
707,707,4,20.0,50.0
708,708,2,76.0,10.0
709,709,6,15.0,79.0
710,710,5,4.0,86.0
711,711,7,59.0,55.0
712,712,2,46.0,74.0
713,713,2,45.0,89.0
714,714,4,32.0,38.0
715,715,9,18.0,66.0
716,716,0,54.0,72.0
717,717,2,40.0,68.0
718,718,7,34.0,110.0
719,719,2,40.0,94.0
720,720,9,26.0,74.0
721,721,4,40.0,10.0
722,722,5,5.0,105.0
723,723,0,54.0,40.0
724,724,6,12.0,88.0
725,725,5,29.0,119.0
726,726,7,54.0,82.0
727,727,2,9.0,91.0
728,728,9,28.0,86.0
729,729,5,37.0,115.0
730,730,0,29.0,65.0
731,731,5,56.0,4.0
732,732,1,37.0,63.0
733,733,4,14.0,112.0
734,734,9,67.0,15.0
735,735,8,42.0,50.0
736,736,3,33.0,89.0
737,737,3,5.0,89.0
738,738,5,10.0,116.0
739,739,8,64.0,20.0
740,740,9,31.0,59.0
741,741,2,20.0,60.0
742,742,0,62.0,60.0
743,743,2,47.0,73.0
744,744,8,60.0,38.0
745,745,4,57.0,75.0
746,746,6,38.0,64.0
747,747,7,18.0,90.0
748,748,4,44.0,108.0
749,749,4,54.0,4.0
750,750,0,40.0,8.0
751,751,2,60.0,22.0
752,752,5,12.0,114.0
753,753,2,35.0,105.0
754,754,6,20.0,86.0
755,755,4,53.0,39.0
756,756,9,50.0,16.0
757,757,2,10.0,84.0
758,758,8,27.0,59.0
759,759,1,16.0,104.0
760,760,1,7.0,93.0
