section,cluster,count,fraction
Mouse_Thymus1,0,3455,0.7355758995103258
Mouse_Thymus1,3,511,0.10879284649776454
Mouse_Thymus1,4,560,0.11922503725782414
Mouse_Thymus1,5,1,0.00021290185224611454
Mouse_Thymus1,7,170,0.036193314881839474
Mouse_Thymus2,1,1152,0.2708676228544557
Mouse_Thymus2,2,1728,0.4063014342816835
Mouse_Thymus2,5,710,0.16694098283564543
Mouse_Thymus2,6,570,0.13402304255819422
Mouse_Thymus2,7,93,0.02186691747002116
Mouse_Thymus3,1,1183,0.2546276366767111
Mouse_Thymus3,2,1838,0.3956091261300043
Mouse_Thymus3,5,765,0.16465777012483857
Mouse_Thymus3,6,750,0.16142918639690057
Mouse_Thymus3,7,110,0.023676280671545414
Mouse_Thymus4,1,1119,0.2646641438032167
Mouse_Thymus4,2,1625,0.38434247871333965
Mouse_Thymus4,5,693,0.16390728476821192
Mouse_Thymus4,6,687,0.16248817407757804
Mouse_Thymus4,7,104,0.02459791863765374
