section,cluster,count,fraction
dataset4,2,5,0.00395882818685669
dataset4,3,344,0.2723673792557403
dataset4,4,23,0.018210609659540775
dataset4,8,2,0.001583531274742676
dataset4,9,407,0.3222486144101346
dataset4,10,3,0.0023752969121140144
dataset4,11,3,0.0023752969121140144
dataset4,13,325,0.2573238321456849
dataset4,14,151,0.11955661124307206
dataset3,0,1,0.0005627462014631402
dataset3,1,473,0.26617895329206526
dataset3,2,154,0.08666291502532358
dataset3,3,60,0.03376477208778841
dataset3,4,78,0.04389420371412493
dataset3,5,38,0.021384355655599326
dataset3,6,512,0.28812605514912776
dataset3,7,93,0.05233539673607203
dataset3,8,2,0.0011254924029262803
dataset3,9,10,0.005627462014631401
dataset3,10,25,0.014068655036578503
dataset3,11,3,0.0016882386043894203
dataset3,12,135,0.07597073719752391
dataset3,14,174,0.09791783905458638
dataset3,15,19,0.010692177827799663
dataset2,0,64,0.032837352488455616
dataset2,1,78,0.04002052334530529
dataset2,2,215,0.11031298101590559
dataset2,3,4,0.002052334530528476
dataset2,4,61,0.03129810159055926
dataset2,5,74,0.03796818881477681
dataset2,6,296,0.15187275525910723
dataset2,7,107,0.05489994869163674
dataset2,8,84,0.043099025141098
dataset2,10,95,0.04874294510005131
dataset2,11,15,0.007696254489481785
dataset2,12,688,0.3530015392508979
dataset2,14,92,0.04720369420215495
dataset2,15,76,0.038994356080041044
dataset1,0,41,0.01925786754344763
dataset1,1,31,0.01456082667919211
dataset1,2,215,0.10098637858149366
dataset1,3,43,0.020197275716298733
dataset1,4,21,0.00986378581493659
dataset1,5,107,0.050258337247534056
dataset1,6,9,0.004227336777829967
dataset1,7,70,0.03287928604978863
dataset1,8,357,0.16768435885392202
dataset1,9,1,0.0004697040864255519
dataset1,10,174,0.08172851103804603
dataset1,11,651,0.3057773602630343
dataset1,12,31,0.01456082667919211
dataset1,13,3,0.0014091122592766556
dataset1,14,153,0.07186472522310944
dataset1,15,222,0.10427430718647253
