section,obs_name,cluster,x,y
Mouse_Thymus3,110_38,1,17188.0,14478.0
Mouse_Thymus3,48_23,1,10988.0,12978.0
Mouse_Thymus3,71_20,1,13288.0,12678.0
Mouse_Thymus3,94_54,4,15588.0,16078.0
Mouse_Thymus3,108_57,2,16988.0,16378.0
Mouse_Thymus3,94_23,3,15588.0,12978.0
Mouse_Thymus3,69_34,0,13088.0,14078.0
Mouse_Thymus3,13_51,3,7488.0,15778.0
Mouse_Thymus3,104_42,3,16588.0,14878.0
Mouse_Thymus3,115_65,4,17688.0,17178.0
Mouse_Thymus3,111_42,3,17288.0,14878.0
Mouse_Thymus3,63_20,3,12488.0,12678.0
Mouse_Thymus3,17_39,4,7888.0,14578.0
Mouse_Thymus3,9_46,4,7088.0,15278.0
Mouse_Thymus3,89_44,4,15088.0,15078.0
Mouse_Thymus3,99_40,3,16088.0,14678.0
Mouse_Thymus3,82_0,0,14388.0,10678.0
Mouse_Thymus3,72_27,3,13388.0,13378.0
Mouse_Thymus3,64_27,1,12588.0,13378.0
Mouse_Thymus3,78_46,4,13988.0,15278.0
Mouse_Thymus3,58_43,2,11988.0,14978.0
Mouse_Thymus3,66_45,4,12788.0,15178.0
Mouse_Thymus3,89_14,2,15088.0,12078.0
Mouse_Thymus3,78_8,4,13988.0,11478.0
Mouse_Thymus3,78_18,3,13988.0,12478.0
Mouse_Thymus3,21_59,1,8288.0,16578.0
Mouse_Thymus3,96_24,3,15788.0,13078.0
Mouse_Thymus3,63_29,1,12488.0,13578.0
Mouse_Thymus3,88_9,4,14988.0,11578.0
Mouse_Thymus3,53_31,1,11488.0,13778.0
Mouse_Thymus3,88_49,4,14988.0,15578.0
Mouse_Thymus3,45_38,3,10688.0,14478.0
Mouse_Thymus3,117_46,4,17888.0,15278.0
Mouse_Thymus3,29_46,3,9088.0,15278.0
Mouse_Thymus3,87_26,1,14888.0,13278.0
Mouse_Thymus3,75_26,3,13688.0,13278.0
Mouse_Thymus3,55_23,0,11688.0,12978.0
Mouse_Thymus3,67_32,2,12888.0,13878.0
Mouse_Thymus3,78_12,0,13988.0,11878.0
Mouse_Thymus3,115_52,4,17688.0,15878.0
Mouse_Thymus3,94_31,4,15588.0,13778.0
Mouse_Thymus3,0_47,0,6188.0,15378.0
Mouse_Thymus3,68_47,2,12988.0,15378.0
Mouse_Thymus3,26_60,0,8788.0,16678.0
Mouse_Thymus3,109_39,3,17088.0,14578.0
Mouse_Thymus3,48_25,1,10988.0,13178.0
Mouse_Thymus3,111_50,4,17288.0,15678.0
Mouse_Thymus3,43_26,4,10488.0,13278.0
Mouse_Thymus3,94_52,2,15588.0,15878.0
Mouse_Thymus3,91_17,3,15288.0,12378.0
Mouse_Thymus3,25_32,0,8688.0,13878.0
Mouse_Thymus3,112_46,3,17388.0,15278.0
Mouse_Thymus3,37_55,4,9888.0,16178.0
Mouse_Thymus3,82_47,4,14388.0,15378.0
Mouse_Thymus3,83_4,2,14488.0,11078.0
Mouse_Thymus3,95_18,2,15688.0,12478.0
Mouse_Thymus3,79_19,3,14088.0,12578.0
Mouse_Thymus3,103_32,3,16488.0,13878.0
Mouse_Thymus3,61_41,2,12288.0,14778.0
Mouse_Thymus3,28_43,3,8988.0,14978.0
Mouse_Thymus3,65_7,2,12688.0,11378.0
Mouse_Thymus3,63_26,3,12488.0,13278.0
Mouse_Thymus3,118_46,4,17988.0,15278.0
Mouse_Thymus3,24_35,4,8588.0,14178.0
Mouse_Thymus3,46_33,1,10788.0,13978.0
Mouse_Thymus3,90_62,0,15188.0,16878.0
Mouse_Thymus3,68_50,4,12988.0,15678.0
Mouse_Thymus3,76_46,2,13788.0,15278.0
Mouse_Thymus3,78_36,4,13988.0,14278.0
Mouse_Thymus3,30_39,4,9188.0,14578.0
Mouse_Thymus3,88_37,2,14988.0,14378.0
Mouse_Thymus3,82_56,0,14388.0,16278.0
Mouse_Thymus3,79_25,1,14088.0,13178.0
Mouse_Thymus3,42_26,4,10388.0,13278.0
Mouse_Thymus3,93_28,4,15488.0,13478.0
Mouse_Thymus3,13_42,4,7488.0,14878.0
Mouse_Thymus3,42_39,1,10388.0,14578.0
Mouse_Thymus3,101_40,3,16288.0,14678.0
Mouse_Thymus3,26_59,4,8788.0,16578.0
Mouse_Thymus3,42_54,4,10388.0,16078.0
Mouse_Thymus3,29_58,4,9088.0,16478.0
Mouse_Thymus3,107_34,1,16888.0,14078.0
Mouse_Thymus3,63_41,2,12488.0,14778.0
Mouse_Thymus3,91_9,2,15288.0,11578.0
Mouse_Thymus3,90_10,2,15188.0,11678.0
Mouse_Thymus3,107_43,3,16888.0,14978.0
Mouse_Thymus3,26_34,4,8788.0,14078.0
Mouse_Thymus3,62_11,4,12388.0,11778.0
Mouse_Thymus3,59_29,0,12088.0,13578.0
Mouse_Thymus3,100_42,4,16188.0,14878.0
Mouse_Thymus3,94_41,2,15588.0,14778.0
Mouse_Thymus3,79_27,1,14088.0,13378.0
Mouse_Thymus3,95_33,3,15688.0,13978.0
Mouse_Thymus3,81_35,4,14288.0,14178.0
Mouse_Thymus3,72_9,1,13388.0,11578.0
Mouse_Thymus3,81_11,4,14288.0,11778.0
Mouse_Thymus3,22_55,4,8388.0,16178.0
Mouse_Thymus3,13_53,4,7488.0,15978.0
Mouse_Thymus3,88_33,2,14988.0,13978.0
Mouse_Thymus3,36_24,1,9788.0,13078.0
Mouse_Thymus3,56_16,2,11788.0,12278.0
Mouse_Thymus3,97_41,1,15888.0,14778.0
Mouse_Thymus3,83_36,2,14488.0,14278.0
Mouse_Thymus3,86_51,2,14788.0,15778.0
Mouse_Thymus3,39_38,4,10088.0,14478.0
Mouse_Thymus3,24_56,4,8588.0,16278.0
Mouse_Thymus3,99_58,4,16088.0,16478.0
Mouse_Thymus3,48_40,3,10988.0,14678.0
Mouse_Thymus3,9_56,0,7088.0,16278.0
Mouse_Thymus3,85_18,3,14688.0,12478.0
Mouse_Thymus3,82_52,4,14388.0,15878.0
Mouse_Thymus3,75_37,3,13688.0,14378.0
Mouse_Thymus3,65_29,2,12688.0,13578.0
Mouse_Thymus3,64_23,1,12588.0,12978.0
Mouse_Thymus3,93_46,0,15488.0,15278.0
Mouse_Thymus3,64_18,1,12588.0,12478.0
Mouse_Thymus3,10_46,1,7188.0,15278.0
Mouse_Thymus3,85_7,2,14688.0,11378.0
Mouse_Thymus3,33_25,4,9488.0,13178.0
Mouse_Thymus3,32_39,1,9388.0,14578.0
Mouse_Thymus3,88_45,4,14988.0,15178.0
Mouse_Thymus3,78_4,2,13988.0,11078.0
Mouse_Thymus3,21_44,4,8288.0,15078.0
Mouse_Thymus3,57_29,3,11888.0,13578.0
Mouse_Thymus3,84_10,4,14588.0,11678.0
Mouse_Thymus3,121_48,0,18288.0,15478.0
Mouse_Thymus3,92_33,3,15388.0,13978.0
Mouse_Thymus3,68_49,0,12988.0,15578.0
Mouse_Thymus3,83_7,4,14488.0,11378.0
Mouse_Thymus3,105_49,4,16688.0,15578.0
Mouse_Thymus3,103_28,4,16488.0,13478.0
