section,obs_name,cluster,x,y
Mouse_Thymus2,110_38,1,18838.0,16871.0
Mouse_Thymus2,71_20,4,14938.0,15071.0
Mouse_Thymus2,48_23,0,12638.0,15371.0
Mouse_Thymus2,94_54,2,17238.0,18471.0
Mouse_Thymus2,69_34,1,14738.0,16471.0
Mouse_Thymus2,9_46,3,8738.0,17671.0
Mouse_Thymus2,108_57,0,18638.0,18771.0
Mouse_Thymus2,115_65,4,19338.0,19571.0
Mouse_Thymus2,104_42,0,18238.0,17271.0
Mouse_Thymus2,94_23,1,17238.0,15371.0
Mouse_Thymus2,111_42,1,18938.0,17271.0
Mouse_Thymus2,13_51,4,9138.0,18171.0
Mouse_Thymus2,17_39,0,9538.0,16971.0
Mouse_Thymus2,63_20,0,14138.0,15071.0
Mouse_Thymus2,89_44,0,16738.0,17471.0
Mouse_Thymus2,99_40,3,17738.0,17071.0
Mouse_Thymus2,72_27,1,15038.0,15771.0
Mouse_Thymus2,82_0,2,16038.0,13071.0
Mouse_Thymus2,64_27,3,14238.0,15771.0
Mouse_Thymus2,78_46,3,15638.0,17671.0
Mouse_Thymus2,89_14,1,16738.0,14471.0
Mouse_Thymus2,78_8,4,15638.0,13871.0
Mouse_Thymus2,78_18,0,15638.0,14871.0
Mouse_Thymus2,96_24,1,17438.0,15471.0
Mouse_Thymus2,63_29,1,14138.0,15971.0
Mouse_Thymus2,97_7,4,17538.0,13771.0
Mouse_Thymus2,88_9,0,16638.0,13971.0
Mouse_Thymus2,53_31,3,13138.0,16171.0
Mouse_Thymus2,45_38,1,12338.0,16871.0
Mouse_Thymus2,88_49,2,16638.0,17971.0
Mouse_Thymus2,117_46,1,19538.0,17671.0
Mouse_Thymus2,29_46,1,10738.0,17671.0
Mouse_Thymus2,87_26,0,16538.0,15671.0
Mouse_Thymus2,55_23,0,13338.0,15371.0
Mouse_Thymus2,94_31,3,17238.0,16171.0
Mouse_Thymus2,75_26,1,15338.0,15671.0
Mouse_Thymus2,67_32,3,14538.0,16271.0
Mouse_Thymus2,78_12,4,15638.0,14271.0
Mouse_Thymus2,115_52,0,19338.0,18271.0
Mouse_Thymus2,109_39,1,18738.0,16971.0
Mouse_Thymus2,48_25,0,12638.0,15571.0
Mouse_Thymus2,43_26,0,12138.0,15671.0
Mouse_Thymus2,111_50,4,18938.0,18071.0
Mouse_Thymus2,94_52,4,17238.0,18271.0
Mouse_Thymus2,91_17,1,16938.0,14771.0
Mouse_Thymus2,112_46,1,19038.0,17671.0
Mouse_Thymus2,37_55,2,11538.0,18571.0
Mouse_Thymus2,79_19,1,15738.0,14971.0
Mouse_Thymus2,82_47,3,16038.0,17771.0
Mouse_Thymus2,83_4,0,16138.0,13471.0
Mouse_Thymus2,95_18,4,17338.0,14871.0
Mouse_Thymus2,103_32,1,18138.0,16271.0
Mouse_Thymus2,61_41,4,13938.0,17171.0
Mouse_Thymus2,28_43,1,10638.0,17371.0
Mouse_Thymus2,63_26,3,14138.0,15671.0
Mouse_Thymus2,118_46,4,19638.0,17671.0
Mouse_Thymus2,24_35,2,10238.0,16571.0
Mouse_Thymus2,46_33,3,12438.0,16371.0
Mouse_Thymus2,78_36,1,15638.0,16671.0
Mouse_Thymus2,76_46,0,15438.0,17671.0
Mouse_Thymus2,30_39,4,10838.0,16971.0
Mouse_Thymus2,88_37,3,16638.0,16771.0
Mouse_Thymus2,79_25,1,15738.0,15571.0
Mouse_Thymus2,42_26,3,12038.0,15671.0
Mouse_Thymus2,93_28,2,17138.0,15871.0
Mouse_Thymus2,42_39,1,12038.0,16971.0
Mouse_Thymus2,13_42,4,9138.0,17271.0
Mouse_Thymus2,20_37,4,9838.0,16771.0
Mouse_Thymus2,101_40,1,17938.0,17071.0
Mouse_Thymus2,108_25,2,18638.0,15571.0
Mouse_Thymus2,13_39,2,9138.0,16971.0
Mouse_Thymus2,91_9,4,16938.0,13971.0
Mouse_Thymus2,63_41,4,14138.0,17171.0
Mouse_Thymus2,107_34,1,18538.0,16471.0
Mouse_Thymus2,120_45,4,19838.0,17571.0
Mouse_Thymus2,90_10,4,16838.0,14071.0
Mouse_Thymus2,62_11,4,14038.0,14171.0
Mouse_Thymus2,26_34,2,10438.0,16471.0
Mouse_Thymus2,59_29,1,13738.0,15971.0
Mouse_Thymus2,107_43,0,18538.0,17371.0
Mouse_Thymus2,100_42,4,17838.0,17271.0
Mouse_Thymus2,94_41,3,17238.0,17171.0
Mouse_Thymus2,79_27,1,15738.0,15771.0
Mouse_Thymus2,95_33,0,17338.0,16371.0
Mouse_Thymus2,49_48,4,12738.0,17871.0
Mouse_Thymus2,81_35,4,15938.0,16571.0
Mouse_Thymus2,72_9,3,15038.0,13971.0
Mouse_Thymus2,81_11,4,15938.0,14171.0
Mouse_Thymus2,22_55,2,10038.0,18571.0
Mouse_Thymus2,88_33,4,16638.0,16371.0
Mouse_Thymus2,36_24,2,11438.0,15471.0
Mouse_Thymus2,106_22,2,18438.0,15271.0
Mouse_Thymus2,97_41,4,17538.0,17171.0
Mouse_Thymus2,86_51,4,16438.0,18171.0
Mouse_Thymus2,56_16,3,13438.0,14671.0
Mouse_Thymus2,39_38,0,11738.0,16871.0
Mouse_Thymus2,83_36,0,16138.0,16671.0
Mouse_Thymus2,99_58,0,17738.0,18871.0
Mouse_Thymus2,24_56,0,10238.0,18671.0
Mouse_Thymus2,48_40,1,12638.0,17071.0
Mouse_Thymus2,85_18,1,16338.0,14871.0
Mouse_Thymus2,82_52,4,16038.0,18271.0
Mouse_Thymus2,75_37,1,15338.0,16771.0
Mouse_Thymus2,65_29,0,14338.0,15971.0
Mouse_Thymus2,64_23,3,14238.0,15371.0
Mouse_Thymus2,93_46,0,17138.0,17671.0
Mouse_Thymus2,64_18,4,14238.0,14871.0
Mouse_Thymus2,10_46,4,8838.0,17671.0
Mouse_Thymus2,85_7,0,16338.0,13771.0
Mouse_Thymus2,33_25,4,11138.0,15571.0
Mouse_Thymus2,32_39,4,11038.0,16971.0
Mouse_Thymus2,88_45,0,16638.0,17571.0
Mouse_Thymus2,78_4,3,15638.0,13471.0
Mouse_Thymus2,120_39,2,19838.0,16971.0
Mouse_Thymus2,21_44,1,9938.0,17471.0
Mouse_Thymus2,57_29,1,13538.0,15971.0
Mouse_Thymus2,84_10,4,16238.0,14071.0
Mouse_Thymus2,121_48,4,19938.0,17871.0
Mouse_Thymus2,92_33,3,17038.0,16371.0
Mouse_Thymus2,83_7,4,16138.0,13771.0
Mouse_Thymus2,103_28,1,18138.0,15871.0
Mouse_Thymus2,105_49,4,18338.0,17971.0
Mouse_Thymus2,97_20,1,17538.0,15071.0
Mouse_Thymus2,72_32,4,15038.0,16271.0
Mouse_Thymus2,40_26,0,11838.0,15671.0
Mouse_Thymus2,91_48,0,16938.0,17871.0
Mouse_Thymus2,91_50,4,16938.0,18071.0
Mouse_Thymus2,78_47,3,15638.0,17771.0
Mouse_Thymus2,39_40,1,11738.0,17071.0
Mouse_Thymus2,79_26,1,15738.0,15671.0
Mouse_Thymus2,34_33,4,11238.0,16371.0
Mouse_Thymus2,77_5,4,15538.0,13571.0
Mouse_Thymus2,31_47,1,10938.0,17771.0
Mouse_Thymus2,67_22,1,14538.0,15271.0
Mouse_Thymus2,122_57,3,20038.0,18771.0
Mouse_Thymus2,92_20,1,17038.0,15071.0
Mouse_Thymus2,18_43,1,9638.0,17371.0
Mouse_Thymus2,37_40,1,11538.0,17071.0
Mouse_Thymus2,21_42,0,9938.0,17271.0
Mouse_Thymus2,32_38,3,11038.0,16871.0
Mouse_Thymus2,43_28,1,12138.0,15871.0
Mouse_Thymus2,43_32,3,12138.0,16271.0
Mouse_Thymus2,86_55,4,16438.0,18571.0
Mouse_Thymus2,88_31,4,16638.0,16171.0
Mouse_Thymus2,89_32,3,16738.0,16271.0
Mouse_Thymus2,29_48,1,10738.0,17871.0
Mouse_Thymus2,39_29,0,11738.0,15971.0
Mouse_Thymus2,98_15,4,17638.0,14571.0
Mouse_Thymus2,119_65,4,19738.0,19571.0
Mouse_Thymus2,115_60,4,19338.0,19071.0
Mouse_Thymus2,27_36,4,10538.0,16671.0
Mouse_Thymus2,98_46,4,17638.0,17671.0
Mouse_Thymus2,101_28,1,17938.0,15871.0
Mouse_Thymus2,66_24,1,14438.0,15471.0
Mouse_Thymus2,54_16,4,13238.0,14671.0
Mouse_Thymus2,116_61,4,19438.0,19171.0
Mouse_Thymus2,86_15,1,16438.0,14571.0
Mouse_Thymus2,39_25,4,11738.0,15571.0
Mouse_Thymus2,29_45,1,10738.0,17571.0
Mouse_Thymus2,95_49,4,17338.0,17971.0
Mouse_Thymus2,17_45,1,9538.0,17571.0
Mouse_Thymus2,108_46,1,18638.0,17671.0
Mouse_Thymus2,89_5,4,16738.0,13571.0
Mouse_Thymus2,61_32,1,13938.0,16271.0
Mouse_Thymus2,114_32,2,19238.0,16271.0
Mouse_Thymus2,106_25,0,18438.0,15571.0
Mouse_Thymus2,42_33,4,12038.0,16371.0
Mouse_Thymus2,47_32,2,12538.0,16271.0
Mouse_Thymus2,59_14,2,13738.0,14471.0
Mouse_Thymus2,68_35,1,14638.0,16571.0
Mouse_Thymus2,79_17,0,15738.0,14771.0
Mouse_Thymus2,42_30,1,12038.0,16071.0
Mouse_Thymus2,99_45,4,17738.0,17571.0
Mouse_Thymus2,79_52,4,15738.0,18271.0
Mouse_Thymus2,31_45,1,10938.0,17571.0
Mouse_Thymus2,94_46,4,17238.0,17671.0
Mouse_Thymus2,97_55,0,17538.0,18571.0
Mouse_Thymus2,85_15,1,16338.0,14571.0
Mouse_Thymus2,76_49,4,15438.0,17971.0
Mouse_Thymus2,85_30,3,16338.0,16071.0
Mouse_Thymus2,21_43,1,9938.0,17371.0
Mouse_Thymus2,67_39,4,14538.0,16971.0
Mouse_Thymus2,33_56,2,11138.0,18671.0
Mouse_Thymus2,35_31,0,11338.0,16171.0
Mouse_Thymus2,84_49,4,16238.0,17971.0
Mouse_Thymus2,46_35,4,12438.0,16571.0
Mouse_Thymus2,38_30,0,11638.0,16071.0
Mouse_Thymus2,64_29,1,14238.0,15971.0
Mouse_Thymus2,44_18,4,12238.0,14871.0
Mouse_Thymus2,116_38,4,19438.0,16871.0
Mouse_Thymus2,53_20,1,13138.0,15071.0
Mouse_Thymus2,91_27,4,16938.0,15771.0
Mouse_Thymus2,75_10,4,15338.0,14071.0
Mouse_Thymus2,40_36,0,11838.0,16671.0
Mouse_Thymus2,84_34,4,16238.0,16471.0
Mouse_Thymus2,33_37,4,11138.0,16771.0
Mouse_Thymus2,87_36,3,16538.0,16671.0
Mouse_Thymus2,116_52,2,19438.0,18271.0
Mouse_Thymus2,76_8,4,15438.0,13871.0
Mouse_Thymus2,100_22,1,17838.0,15271.0
Mouse_Thymus2,99_37,1,17738.0,16771.0
Mouse_Thymus2,98_53,0,17638.0,18371.0
Mouse_Thymus2,110_30,4,18838.0,16071.0
Mouse_Thymus2,114_33,0,19238.0,16371.0
Mouse_Thymus2,92_48,0,17038.0,17871.0
Mouse_Thymus2,92_11,4,17038.0,14171.0
Mouse_Thymus2,97_22,1,17538.0,15271.0
Mouse_Thymus2,37_54,4,11538.0,18471.0
Mouse_Thymus2,60_22,1,13838.0,15271.0
Mouse_Thymus2,118_47,0,19638.0,17771.0
Mouse_Thymus2,88_27,4,16638.0,15771.0
Mouse_Thymus2,106_49,4,18438.0,17971.0
Mouse_Thymus2,29_49,4,10738.0,17971.0
Mouse_Thymus2,123_59,4,20138.0,18971.0
Mouse_Thymus2,112_50,4,19038.0,18071.0
Mouse_Thymus2,80_23,1,15838.0,15371.0
Mouse_Thymus2,41_48,4,11938.0,17871.0
Mouse_Thymus2,48_18,4,12638.0,14871.0
Mouse_Thymus2,28_39,4,10638.0,16971.0
Mouse_Thymus2,53_14,2,13138.0,14471.0
Mouse_Thymus2,32_42,1,11038.0,17271.0
Mouse_Thymus2,106_52,4,18438.0,18271.0
Mouse_Thymus2,33_30,4,11138.0,16071.0
Mouse_Thymus2,65_16,4,14338.0,14671.0
Mouse_Thymus2,65_38,4,14338.0,16871.0
Mouse_Thymus2,68_32,0,14638.0,16271.0
Mouse_Thymus2,50_43,4,12838.0,17371.0
Mouse_Thymus2,111_31,0,18938.0,16171.0
Mouse_Thymus2,13_48,0,9138.0,17871.0
Mouse_Thymus2,50_20,4,12838.0,15071.0
Mouse_Thymus2,105_44,4,18338.0,17471.0
Mouse_Thymus2,47_26,3,12538.0,15671.0
Mouse_Thymus2,11_41,4,8938.0,17171.0
Mouse_Thymus2,58_17,4,13638.0,14771.0
Mouse_Thymus2,93_15,0,17138.0,14571.0
Mouse_Thymus2,118_54,1,19638.0,18471.0
Mouse_Thymus2,22_49,0,10038.0,17971.0
Mouse_Thymus2,98_17,3,17638.0,14771.0
Mouse_Thymus2,94_58,4,17238.0,18871.0
Mouse_Thymus2,42_44,1,12038.0,17471.0
Mouse_Thymus2,115_46,1,19338.0,17671.0
Mouse_Thymus2,37_46,1,11538.0,17671.0
Mouse_Thymus2,87_56,4,16538.0,18671.0
Mouse_Thymus2,47_18,4,12538.0,14871.0
Mouse_Thymus2,81_48,4,15938.0,17871.0
Mouse_Thymus2,8_44,4,8638.0,17471.0
Mouse_Thymus2,123_69,4,20138.0,19971.0
Mouse_Thymus2,83_29,1,16138.0,15971.0
Mouse_Thymus2,59_42,2,13738.0,17271.0
Mouse_Thymus2,110_32,4,18838.0,16271.0
Mouse_Thymus2,67_40,3,14538.0,17071.0
Mouse_Thymus2,87_2,2,16538.0,13271.0
Mouse_Thymus2,74_7,4,15238.0,13771.0
Mouse_Thymus2,92_34,3,17038.0,16471.0
Mouse_Thymus2,116_37,4,19438.0,16771.0
Mouse_Thymus2,43_40,1,12138.0,17071.0
Mouse_Thymus2,20_39,4,9838.0,16971.0
Mouse_Thymus2,102_54,4,18038.0,18471.0
Mouse_Thymus2,44_17,4,12238.0,14771.0
Mouse_Thymus2,94_37,4,17238.0,16771.0
Mouse_Thymus2,30_49,4,10838.0,17971.0
Mouse_Thymus2,98_14,4,17638.0,14471.0
Mouse_Thymus2,109_51,4,18738.0,18171.0
Mouse_Thymus2,19_52,0,9738.0,18271.0
Mouse_Thymus2,89_35,0,16738.0,16571.0
Mouse_Thymus2,100_10,4,17838.0,14071.0
Mouse_Thymus2,106_24,4,18438.0,15471.0
Mouse_Thymus2,95_13,3,17338.0,14371.0
Mouse_Thymus2,91_21,1,16938.0,15171.0
Mouse_Thymus2,111_55,4,18938.0,18571.0
Mouse_Thymus2,104_38,1,18238.0,16871.0
Mouse_Thymus2,15_41,3,9338.0,17171.0
Mouse_Thymus2,77_28,1,15538.0,15871.0
Mouse_Thymus2,83_45,4,16138.0,17571.0
Mouse_Thymus2,70_44,2,14838.0,17471.0
Mouse_Thymus2,45_32,3,12338.0,16271.0
Mouse_Thymus2,92_17,1,17038.0,14771.0
Mouse_Thymus2,63_9,2,14138.0,13971.0
Mouse_Thymus2,83_0,0,16138.0,13071.0
Mouse_Thymus2,81_40,1,15938.0,17071.0
Mouse_Thymus2,42_24,0,12038.0,15471.0
Mouse_Thymus2,120_61,1,19838.0,19171.0
Mouse_Thymus2,118_38,0,19638.0,16871.0
Mouse_Thymus2,54_30,3,13238.0,16071.0
Mouse_Thymus2,122_50,4,20038.0,18071.0
Mouse_Thymus2,82_38,0,16038.0,16871.0
Mouse_Thymus2,80_32,2,15838.0,16271.0
Mouse_Thymus2,123_61,4,20138.0,19171.0
Mouse_Thymus2,98_31,3,17638.0,16171.0
Mouse_Thymus2,91_6,4,16938.0,13671.0
Mouse_Thymus2,82_32,4,16038.0,16271.0
Mouse_Thymus2,54_14,0,13238.0,14471.0
Mouse_Thymus2,55_20,4,13338.0,15071.0
Mouse_Thymus2,71_45,2,14938.0,17571.0
Mouse_Thymus2,30_46,1,10838.0,17671.0
Mouse_Thymus2,76_29,1,15438.0,15971.0
Mouse_Thymus2,59_41,4,13738.0,17171.0
Mouse_Thymus2,24_41,0,10238.0,17171.0
Mouse_Thymus2,110_34,0,18838.0,16471.0
