section,cluster,count,fraction
dataset1,0,823,0.38656646312822923
dataset1,1,379,0.17801784875528417
dataset1,2,309,0.14513856270549555
dataset1,3,412,0.1935180836073274
dataset1,4,206,0.0967590418036637
dataset2,0,524,0.2688558234992304
dataset2,1,319,0.16367367880964598
dataset2,2,768,0.3940482298614674
dataset2,3,213,0.10928681375064135
dataset2,4,125,0.06413545407901487
dataset3,0,369,0.2076533483398987
dataset3,1,294,0.1654473832301632
dataset3,2,261,0.14687675858187957
dataset3,3,437,0.24592009003939225
dataset3,4,416,0.23410241980866628
dataset4,0,185,0.14647664291369755
dataset4,1,382,0.30245447347585114
dataset4,2,156,0.12351543942992874
dataset4,3,263,0.2082343626286619
dataset4,4,277,0.21931908155186064
