section,cluster,count,fraction
dataset1,0,423,0.19868482855800845
dataset1,1,200,0.09394081728511038
dataset1,2,313,0.14701737905119774
dataset1,3,380,0.17848755284170972
dataset1,4,813,0.3818694222639737
dataset2,0,213,0.10928681375064135
dataset2,1,529,0.27142124166239096
dataset2,2,759,0.38943047716777834
dataset2,3,313,0.16059517701385326
dataset2,4,135,0.06926629040533606
dataset3,0,292,0.16432189082723692
dataset3,1,220,0.12380416432189083
dataset3,2,474,0.26674169949352844
dataset3,3,424,0.2386043894203714
dataset3,4,367,0.20652785593697243
dataset4,0,309,0.24465558194774348
dataset4,1,399,0.3159144893111639
dataset4,2,155,0.1227236737925574
dataset4,3,225,0.17814726840855108
dataset4,4,175,0.13855898653998416
