section,cluster,count,fraction
CRC_003_bin20,0,6847,0.041177779515152245
CRC_003_bin20,1,7472,0.0449365223509884
CRC_003_bin20,2,7661,0.04607316618454525
CRC_003_bin20,3,6475,0.03894057577926256
CRC_003_bin20,4,2004,0.012052033028825047
CRC_003_bin20,5,5612,0.033750503671540005
CRC_003_bin20,6,7517,0.0452071518351686
CRC_003_bin20,7,6732,0.04048617083335839
CRC_003_bin20,8,5164,0.031056236806812645
CRC_003_bin20,9,4748,0.0285544175752801
CRC_003_bin20,10,7141,0.042945892145129574
CRC_003_bin20,11,6696,0.04026966724601423
CRC_003_bin20,12,10456,0.06288226414640453
CRC_003_bin20,13,4953,0.02978728522543436
CRC_003_bin20,14,7798,0.046897082614160535
CRC_003_bin20,15,7425,0.04465386488973352
CRC_003_bin20,16,8920,0.0536447777530536
CRC_003_bin20,17,6936,0.04171302449497531
CRC_003_bin20,18,5810,0.0349412734019329
CRC_003_bin20,19,7656,0.04604309624185856
CRC_003_bin20,20,6146,0.036961973550478415
CRC_003_bin20,21,5962,0.035855399659608246
CRC_003_bin20,22,5724,0.03442407038772184
CRC_003_bin20,23,5151,0.030978054955827256
CRC_003_bin20,24,9273,0.05576771570673386
CRC_006_bin20,0,14338,0.03214113585671213
CRC_006_bin20,1,19146,0.04291910915836313
CRC_006_bin20,2,21560,0.04833051255898407
CRC_006_bin20,3,14456,0.032405653504298415
CRC_006_bin20,4,20446,0.04583328663177126
CRC_006_bin20,5,19088,0.042789092009549536
CRC_006_bin20,6,22874,0.05127607348210583
CRC_006_bin20,7,24329,0.05453771057734339
CRC_006_bin20,8,6717,0.015057330837601857
CRC_006_bin20,9,16228,0.03637790156805165
CRC_006_bin20,10,24878,0.05576839014111344
CRC_006_bin20,11,19188,0.04301325950750401
CRC_006_bin20,12,16100,0.036090967170669924
CRC_006_bin20,13,21640,0.04850984655734765
CRC_006_bin20,14,16082,0.03605061702103812
CRC_006_bin20,15,13213,0.02961925150472433
CRC_006_bin20,16,20244,0.045380468285903225
CRC_006_bin20,17,14514,0.032535670653112005
CRC_006_bin20,18,18102,0.040578800479718444
CRC_006_bin20,19,17171,0.038491801073762315
CRC_006_bin20,20,18328,0.04108541902509555
CRC_006_bin20,21,10084,0.022605050493728913
CRC_006_bin20,22,20623,0.04623006310315068
CRC_006_bin20,23,18253,0.040917293401629695
CRC_006_bin20,24,18493,0.04145529539672043
