mode,scope,k,n_obs,embedding_dim,cluster_asw,cluster_asw_scaled,calinski_harabasz,davies_bouldin,section_ari,section_nmi,section_asw,metric_space,labels_path
independent,dataset4,3,1263,128,0.12301365286111832,0.5615068264305592,143.3886782869977,2.481799786137642,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k3/labels_dataset4.csv
independent,dataset1,4,2129,128,0.09604949504137039,0.5480247475206852,151.84764993982512,2.830728280308948,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k4/labels_dataset1.csv
independent,dataset2,4,1949,128,0.14229759573936462,0.5711487978696823,187.441796461546,2.4684114779541986,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k4/labels_dataset2.csv
independent,dataset3,4,1777,128,0.08657079190015793,0.543285395950079,134.51233436210399,2.8881798089676307,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k4/labels_dataset3.csv
independent,dataset4,4,1263,128,0.1194603219628334,0.5597301609814167,121.12662997168111,2.2963591955168763,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k4/labels_dataset4.csv
independent,dataset1,5,2129,128,0.09263722598552704,0.5463186129927635,139.62244119836984,2.7490238469386443,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k5/labels_dataset1.csv
independent,dataset2,5,1949,128,0.14812715351581573,0.5740635767579079,170.95172717580664,2.284818834376335,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k5/labels_dataset2.csv
independent,dataset3,5,1777,128,0.0821879506111145,0.5410939753055573,119.83044645038966,3.0563532278181382,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k5/labels_dataset3.csv
independent,dataset4,5,1263,128,0.12050687521696091,0.5602534376084805,106.40572385080858,2.830579167784778,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k5/labels_dataset4.csv
independent,dataset1,6,2129,128,0.09046511352062225,0.5452325567603111,125.61927264359194,2.5884390873047143,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k6/labels_dataset1.csv
independent,dataset2,6,1949,128,0.15902617573738098,0.5795130878686905,159.54399667447066,2.1258819862660583,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k6/labels_dataset2.csv
independent,dataset3,6,1777,128,0.0885104387998581,0.544255219399929,109.5133593932652,2.8738083264645033,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k6/labels_dataset3.csv
independent,dataset4,6,1263,128,0.11899812519550323,0.5594990625977516,93.22683187288283,2.669695189495948,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k6/labels_dataset4.csv
independent,dataset1,7,2129,128,0.09035789221525192,0.545178946107626,115.39971393266107,2.8623936717217293,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k7/labels_dataset1.csv
independent,dataset2,7,1949,128,0.15472975373268127,0.5773648768663406,150.22882810103084,2.0169539744432723,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k7/labels_dataset2.csv
independent,dataset3,7,1777,128,0.09217845648527145,0.5460892282426357,101.45002143685772,2.769451056651234,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k7/labels_dataset3.csv
independent,dataset4,7,1263,128,0.11016752570867538,0.5550837628543377,83.6510748257677,2.887414071080535,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k7/labels_dataset4.csv
independent,dataset1,8,2129,128,0.08739550411701202,0.543697752058506,105.93786644259069,2.976185173202647,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k8/labels_dataset1.csv
independent,dataset2,8,1949,128,0.15607954561710358,0.5780397728085518,141.33450584810896,2.2175734983911397,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k8/labels_dataset2.csv
independent,dataset3,8,1777,128,0.08802930265665054,0.5440146513283253,95.16551181914843,2.657319184878806,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k8/labels_dataset3.csv
independent,dataset4,8,1263,128,0.11140428483486176,0.5557021424174309,76.08077801966918,2.8971444977219796,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k8/labels_dataset4.csv
independent,dataset1,9,2129,128,0.08990112692117691,0.5449505634605885,98.64894530273727,3.00031286614864,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k9/labels_dataset1.csv
independent,dataset2,9,1949,128,0.16033227741718292,0.5801661387085915,135.02730181768356,1.8861497403105356,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k9/labels_dataset2.csv
independent,dataset3,9,1777,128,0.09303615987300873,0.5465180799365044,91.05109320432034,2.5513863194088464,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k9/labels_dataset3.csv
independent,dataset4,9,1263,128,0.10232063382863998,0.55116031691432,69.97340695080689,2.8110139474952813,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k9/labels_dataset4.csv
independent,dataset1,10,2129,128,0.09288851916790009,0.54644425958395,92.36969128951289,2.888397611521852,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k10/labels_dataset1.csv
independent,dataset2,10,1949,128,0.16341647505760193,0.581708237528801,129.64446950948118,2.1054709280106745,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k10/labels_dataset2.csv
independent,dataset3,10,1777,128,0.09176455438137054,0.5458822771906853,85.41754360866581,2.7008638604198327,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k10/labels_dataset3.csv
independent,dataset4,10,1263,128,0.09038436412811279,0.5451921820640564,65.3619348149359,2.8651373566512364,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k10/labels_dataset4.csv
independent,dataset1,11,2129,128,0.08906681835651398,0.544533409178257,87.01054446552023,3.0141337562196564,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k11/labels_dataset1.csv
independent,dataset2,11,1949,128,0.15806777775287628,0.5790338888764381,123.7686913922672,2.24854846035315,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k11/labels_dataset2.csv
independent,dataset3,11,1777,128,0.08516956120729446,0.5425847806036472,81.02813251492579,2.7634807038906666,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k11/labels_dataset3.csv
independent,dataset4,11,1263,128,0.08391072601079941,0.5419553630053997,60.604232506715256,2.9413669152888584,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k11/labels_dataset4.csv
independent,dataset1,12,2129,128,0.08713843673467636,0.5435692183673382,82.83107411594818,2.9964570922163105,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k12/labels_dataset1.csv
independent,dataset2,12,1949,128,0.15808828175067902,0.5790441408753395,120.08494811610106,2.177810719837505,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k12/labels_dataset2.csv
independent,dataset3,12,1777,128,0.08400843292474747,0.5420042164623737,77.17147571228094,2.6651510696138323,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k12/labels_dataset3.csv
independent,dataset4,12,1263,128,0.07946427911520004,0.5397321395576,57.18672785058646,2.886757888084284,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k12/labels_dataset4.csv
independent,dataset1,13,2129,128,0.08323363214731216,0.5416168160736561,78.93589926253642,2.9432701510569084,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k13/labels_dataset1.csv
independent,dataset2,13,1949,128,0.161323681473732,0.580661840736866,115.58903744461774,2.149630811699998,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k13/labels_dataset2.csv
independent,dataset3,13,1777,128,0.08335595577955246,0.5416779778897762,73.38137943904731,2.7168041931943296,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k13/labels_dataset3.csv
independent,dataset4,13,1263,128,0.07706203311681747,0.5385310165584087,53.97791815005654,2.9223145387310336,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k13/labels_dataset4.csv
independent,dataset1,14,2129,128,0.0873633623123169,0.5436816811561584,75.12421516279318,2.9036290605519817,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k14/labels_dataset1.csv
independent,dataset2,14,1949,128,0.16243283450603485,0.5812164172530174,110.7727967349364,2.1263908193420784,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k14/labels_dataset2.csv
independent,dataset3,14,1777,128,0.08252349495887756,0.5412617474794388,70.30346507034689,2.6722551212533783,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k14/labels_dataset3.csv
independent,dataset4,14,1263,128,0.06140132620930672,0.5307006631046534,50.76548805479896,3.073877896298108,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k14/labels_dataset4.csv
independent,dataset1,15,2129,128,0.0838879942893982,0.5419439971446991,72.11737141013916,2.8764610191451947,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k15/labels_dataset1.csv
independent,dataset2,15,1949,128,0.15650705993175507,0.5782535299658775,106.27047127579237,2.1941615311383535,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k15/labels_dataset2.csv
independent,dataset3,15,1777,128,0.08416275680065155,0.5420813784003258,67.33190016493684,2.70747078731993,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k15/labels_dataset3.csv
independent,dataset4,15,1263,128,0.07376470416784286,0.5368823520839214,48.50931071337377,2.8333762438368426,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k15/labels_dataset4.csv
independent,dataset1,16,2129,128,0.08559087663888931,0.5427954383194447,69.56871393772785,2.889235955599426,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k16/labels_dataset1.csv
independent,dataset2,16,1949,128,0.11316896229982376,0.5565844811499119,102.82772083721007,2.327282940556121,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k16/labels_dataset2.csv
independent,dataset3,16,1777,128,0.08077607303857803,0.540388036519289,65.23624069308222,2.6676025867553252,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k16/labels_dataset3.csv
independent,dataset4,16,1263,128,0.05851093679666519,0.5292554683983326,46.39611038419341,2.914514099664931,,,,standardized_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k16/labels_dataset4.csv
