mode,k,section,n_obs,spatial_neighbor_k,neighbor_same_cluster_fraction,labels_path
joint,10,dataset4,1263,6,0.7354183161784111,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/joint_k10/labels_dataset4.csv
joint,11,dataset1,2129,6,0.6928135274776891,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/joint_k11/labels_dataset1.csv
joint,11,dataset2,1949,6,0.6500769625448948,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/joint_k11/labels_dataset2.csv
joint,11,dataset3,1777,6,0.6368411179891202,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/joint_k11/labels_dataset3.csv
joint,11,dataset4,1263,6,0.7383214568487728,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/joint_k11/labels_dataset4.csv
joint,12,dataset1,2129,6,0.6809143572882418,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/joint_k12/labels_dataset1.csv
joint,12,dataset2,1949,6,0.6402428595861125,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/joint_k12/labels_dataset2.csv
joint,12,dataset3,1777,6,0.6338398049146502,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/joint_k12/labels_dataset3.csv
joint,12,dataset4,1263,6,0.734494589601478,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/joint_k12/labels_dataset4.csv
joint,13,dataset1,2129,6,0.6658838265226241,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/joint_k13/labels_dataset1.csv
joint,13,dataset2,1949,6,0.629040533606978,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/joint_k13/labels_dataset2.csv
joint,13,dataset3,1777,6,0.6323391483774151,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/joint_k13/labels_dataset3.csv
joint,13,dataset4,1263,6,0.735550277117973,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/joint_k13/labels_dataset4.csv
joint,14,dataset1,2129,6,0.6625958979176452,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/joint_k14/labels_dataset1.csv
joint,14,dataset2,1949,6,0.6266461433213614,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/joint_k14/labels_dataset2.csv
joint,14,dataset3,1777,6,0.6144250609641718,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/joint_k14/labels_dataset3.csv
joint,14,dataset4,1263,6,0.6774874637107416,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/joint_k14/labels_dataset4.csv
joint,15,dataset1,2129,6,0.6330828244872397,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/joint_k15/labels_dataset1.csv
joint,15,dataset2,1949,6,0.6144176500769626,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/joint_k15/labels_dataset2.csv
joint,15,dataset3,1777,6,0.54839617332583,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/joint_k15/labels_dataset3.csv
joint,15,dataset4,1263,6,0.7243335972552124,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/joint_k15/labels_dataset4.csv
joint,16,dataset1,2129,6,0.6288554877094097,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/joint_k16/labels_dataset1.csv
joint,16,dataset2,1949,6,0.6116812040362579,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/joint_k16/labels_dataset2.csv
joint,16,dataset3,1777,6,0.5457700243856687,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/joint_k16/labels_dataset3.csv
joint,16,dataset4,1263,6,0.6703615729743996,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/joint_k16/labels_dataset4.csv
independent,2,dataset1,2129,6,0.8870361672146547,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k2/labels_dataset1.csv
independent,2,dataset2,1949,6,0.9001197195142808,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k2/labels_dataset2.csv
independent,2,dataset3,1777,6,0.8746013881072969,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k2/labels_dataset3.csv
independent,2,dataset4,1263,6,0.8737133808392715,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k2/labels_dataset4.csv
independent,3,dataset1,2129,6,0.8529826209488023,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k3/labels_dataset1.csv
independent,3,dataset2,1949,6,0.8678809645972293,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k3/labels_dataset2.csv
independent,3,dataset3,1777,6,0.7725567435753142,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k3/labels_dataset3.csv
independent,3,dataset4,1263,6,0.7802850356294537,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k3/labels_dataset4.csv
independent,4,dataset1,2129,6,0.7845623923594802,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k4/labels_dataset1.csv
independent,4,dataset2,1949,6,0.7792885240294168,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k4/labels_dataset2.csv
independent,4,dataset3,1777,6,0.7176889889326581,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k4/labels_dataset3.csv
independent,4,dataset4,1263,6,0.7359461599366588,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k4/labels_dataset4.csv
independent,5,dataset1,2129,6,0.7645999686863942,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k5/labels_dataset1.csv
independent,5,dataset2,1949,6,0.74978621515307,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k5/labels_dataset2.csv
independent,5,dataset3,1777,6,0.6545676233352091,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k5/labels_dataset3.csv
independent,5,dataset4,1263,6,0.6392187912377936,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k5/labels_dataset4.csv
independent,6,dataset1,2129,6,0.7488648817911383,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k6/labels_dataset1.csv
independent,6,dataset2,1949,6,0.737301180092355,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k6/labels_dataset2.csv
independent,6,dataset3,1777,6,0.6517538923278935,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k6/labels_dataset3.csv
independent,6,dataset4,1263,6,0.6328846661388229,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k6/labels_dataset4.csv
independent,7,dataset1,2129,6,0.689134178800689,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k7/labels_dataset1.csv
independent,7,dataset2,1949,6,0.719856336582863,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k7/labels_dataset2.csv
independent,7,dataset3,1777,6,0.6158319264678297,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k7/labels_dataset3.csv
independent,7,dataset4,1263,6,0.5764053840063341,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k7/labels_dataset4.csv
independent,8,dataset1,2129,6,0.6387192735243463,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k8/labels_dataset1.csv
independent,8,dataset2,1949,6,0.697964768257226,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k8/labels_dataset2.csv
independent,8,dataset3,1777,6,0.5951041080472707,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k8/labels_dataset3.csv
independent,8,dataset4,1263,6,0.5438110319345474,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k8/labels_dataset4.csv
independent,9,dataset1,2129,6,0.606857679661813,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k9/labels_dataset1.csv
independent,9,dataset2,1949,6,0.689755430135112,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k9/labels_dataset2.csv
independent,9,dataset3,1777,6,0.5728756330894766,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k9/labels_dataset3.csv
independent,9,dataset4,1263,6,0.5354974927421483,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k9/labels_dataset4.csv
independent,10,dataset1,2129,6,0.5954282135587913,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k10/labels_dataset1.csv
independent,10,dataset2,1949,6,0.6612792885240294,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k10/labels_dataset2.csv
independent,10,dataset3,1777,6,0.5412680547739636,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k10/labels_dataset3.csv
independent,10,dataset4,1263,6,0.49023489047242014,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k10/labels_dataset4.csv
independent,11,dataset1,2129,6,0.5479881008298105,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k11/labels_dataset1.csv
independent,11,dataset2,1949,6,0.6247648366683769,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k11/labels_dataset2.csv
independent,11,dataset3,1777,6,0.5298255486775464,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k11/labels_dataset3.csv
independent,11,dataset4,1263,6,0.47123251517550807,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k11/labels_dataset4.csv
independent,12,dataset1,2129,6,0.5169093471113199,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k12/labels_dataset1.csv
independent,12,dataset2,1949,6,0.616213442791175,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k12/labels_dataset2.csv
independent,12,dataset3,1777,6,0.507409491652598,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k12/labels_dataset3.csv
independent,12,dataset4,1263,6,0.4284771707574558,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/standardized_embedding/clustering/independent_k12/labels_dataset4.csv
