mode,scope,label,n_obs_labeled,n_label_classes,k,ari,nmi,homogeneity,completeness,v_measure,label_asw,label_asw_scaled
independent,dataset3,Combined_Clusters_annotation,1777,12,2,0.21937962234949698,0.2627788894693439,0.18552145904677947,0.4502984379997579,0.2627788894693439,-0.01130040641874075,0.4943497967906296
independent,dataset3,Combined_Clusters,1777,12,2,0.21937962234949698,0.2627788894693439,0.1855214590467794,0.4502984379997578,0.26277888946934386,-0.01130040641874075,0.4943497967906296
independent,dataset3,RNA_Clusters,1777,11,2,0.1453198578047928,0.2077336156339774,0.146691501560772,0.3557848677717634,0.20773361563397738,0.001348482328467071,0.5006742411642335
independent,dataset3,ATAC_Clusters,1777,11,2,0.15870119101409164,0.24924591759922637,0.16908355240128212,0.4739408738754724,0.24924591759922635,0.017317090183496475,0.5086585450917482
independent,dataset4,Y,1263,8,2,0.30903126810187254,0.3686006984817905,0.26824066765082655,0.5889523612148841,0.3686006984817905,0.050715792924165726,0.5253578964620829
independent,dataset4,Combined_Clusters_annotation,1263,8,2,0.30903126810187254,0.3686006984817905,0.26824066765082655,0.5889523612148841,0.3686006984817905,0.050715792924165726,0.5253578964620829
independent,dataset4,Combined_Clusters,1263,8,2,0.30903126810187254,0.3686006984817906,0.2682406676508266,0.5889523612148844,0.36860069848179056,0.050715792924165726,0.5253578964620829
independent,dataset4,RNA_Clusters,1263,12,2,0.2443030851287553,0.3349418216822398,0.22961404199926966,0.6187920054698729,0.33494182168223974,0.024571239948272705,0.5122856199741364
independent,dataset4,ATAC_Clusters,1263,8,2,0.3277175803045779,0.38402116276043197,0.27577156651035484,0.6321685296742444,0.38402116276043197,-0.021074194461107254,0.4894629027694464
independent,dataset1,Y,2129,14,3,0.3352277809853203,0.4481844996505057,0.32973209294386197,0.6994558526977134,0.4481844996505057,0.03017590008676052,0.5150879500433803
independent,dataset1,Combined_Clusters_annotation,2129,14,3,0.3352277809853203,0.4481844996505056,0.3297320929438619,0.6994558526977134,0.4481844996505056,0.03017590008676052,0.5150879500433803
independent,dataset1,Combined_Clusters,2129,14,3,0.3352277809853203,0.4481844996505057,0.32973209294386197,0.6994558526977134,0.4481844996505057,0.03017590008676052,0.5150879500433803
independent,dataset1,RNA_Clusters,2129,13,3,0.3206698631167785,0.4100081768184364,0.3082145348709829,0.6121981051511547,0.41000817681843643,0.006517883390188217,0.5032589416950941
independent,dataset1,ATAC_Clusters,2129,10,3,0.3796164107994153,0.463799027085583,0.3579544990490047,0.6585179782185316,0.463799027085583,0.04224149510264397,0.521120747551322
