dataset,method,batch_key,batch_label,n_obs,n_obs_total,n_valid_total,n_used,n_batches,batch_categories,batch_counts,max_samples,sample_size_requested,seed,knn_backend,embedding_scaled,bASW_raw,bASW,bASW_sample_size,bLISI_raw,bLISI,bLISI_neighbors,kBET_rejection_rate,kBET,kBET_neighbors,kBET_alpha,PCR_batch_R2,PCR_score,PCR_components,note,basw_batch_silhouette_mean,basw_score_abs_mean,blisi_mean,blisi_normalized,n_neighbors,kbet_rejection_rate,kbet_acceptance_rate,pcr_batch_r2,pcr_score,pcr_n_components
Human Lymph Node,spa_mo_model,section,section,6843,6843,6843,6843,2,"Human_Lymph_Node_A1,Human_Lymph_Node_D1","{'Human_Lymph_Node_A1': 3484, 'Human_Lymph_Node_D1': 3359}",50000,50000,0,sklearn_exact,True,0.0010932205057784705,0.9989067794942216,6843,1.9330825143741441,0.9330825143741441,90,0.17594622241706853,0.8240537775829315,50,0.05,0.0010903213430891751,0.9989096786569108,50,"Higher is better for bASW, bLISI, kBET and PCR_score; lower is better for PCR_batch_R2.",0.0010932205057784705,0.9989067794942216,1.9330825143741441,0.9330825143741441,90,0.17594622241706853,0.8240537775829315,0.0010903213430891751,0.9989096786569108,50
