row_index,selected_spot_index,cluster,x,y
0,0,11,236.0,265.0
1,65,3,170.0,208.0
2,85,0,60.0,350.0
3,92,4,114.0,43.0
4,102,4,298.0,154.0
5,131,3,55.0,250.0
6,145,2,270.0,235.0
7,158,4,330.0,242.0
8,174,2,168.0,33.0
9,203,4,292.0,183.0
10,204,5,427.0,235.0
11,214,3,409.0,365.0
12,249,9,138.0,246.0
13,253,13,221.0,127.0
14,256,9,30.0,409.0
15,273,12,126.0,301.0
16,305,5,104.0,499.0
17,351,7,56.0,388.0
18,379,14,94.0,45.0
19,380,9,475.0,374.0
20,394,11,277.0,230.0
21,435,4,334.0,145.0
22,482,10,424.0,322.0
23,488,7,21.0,351.0
24,505,13,285.0,360.0
25,510,8,86.0,304.0
26,513,1,161.0,327.0
27,534,7,308.0,383.0
28,578,12,184.0,176.0
29,627,10,324.0,496.0
30,636,12,96.0,311.0
31,659,0,359.0,296.0
32,668,4,125.0,388.0
33,689,8,15.0,286.0
34,697,2,335.0,286.0
35,702,12,326.0,251.0
36,710,1,182.0,316.0
37,724,12,81.0,391.0
38,731,1,185.0,260.0
39,742,12,97.0,480.0
40,747,3,9.0,305.0
41,755,10,418.0,193.0
42,774,4,122.0,443.0
43,777,12,302.0,452.0
44,781,13,426.0,374.0
45,785,7,179.0,228.0
46,798,9,397.0,304.0
47,803,5,283.0,374.0
48,807,1,195.0,320.0
49,809,9,30.0,374.0
50,817,4,187.0,336.0
51,871,0,466.0,350.0
52,880,4,113.0,388.0
53,890,13,390.0,376.0
54,895,11,215.0,282.0
55,898,14,468.0,212.0
56,905,1,323.0,253.0
57,949,4,302.0,295.0
58,951,0,216.0,189.0
59,961,0,400.0,476.0
60,999,1,162.0,318.0
61,1032,1,225.0,325.0
62,1058,2,97.0,481.0
63,1063,1,236.0,244.0
64,1070,11,104.0,427.0
65,1075,1,287.0,149.0
66,1079,2,144.0,263.0
67,1129,3,403.0,328.0
68,1137,0,355.0,214.0
69,1158,10,456.0,428.0
70,1172,8,390.0,119.0
71,1173,13,270.0,429.0
72,1200,10,156.0,143.0
73,1207,9,129.0,155.0
74,1223,9,55.0,448.0
75,1228,11,172.0,351.0
76,1231,4,132.0,402.0
77,1248,11,350.0,128.0
78,1277,13,193.0,201.0
79,1288,12,68.0,318.0
80,1296,5,251.0,314.0
81,1300,9,26.0,381.0
82,1340,3,366.0,301.0
83,1359,10,354.0,231.0
84,1391,3,492.0,430.0
85,1411,4,185.0,251.0
86,1418,13,111.0,328.0
87,1433,9,414.0,212.0
88,1444,0,333.0,236.0
89,1480,6,119.0,99.0
90,1502,2,302.0,176.0
91,1525,4,106.0,44.0
92,1546,3,136.0,166.0
93,1547,2,146.0,299.0
94,1612,11,139.0,107.0
95,1615,12,172.0,181.0
96,1641,6,394.0,68.0
97,1645,12,429.0,310.0
98,1676,0,260.0,387.0
99,1684,10,371.0,378.0
100,1765,11,306.0,199.0
101,1772,11,171.0,262.0
102,1789,3,69.0,519.0
103,1794,12,373.0,155.0
104,1828,13,448.0,442.0
105,1838,8,323.0,302.0
106,1893,2,301.0,137.0
107,1922,1,128.0,49.0
108,1926,1,99.0,47.0
109,1952,9,50.0,334.0
110,1956,7,366.0,347.0
111,1978,12,414.0,275.0
112,1982,11,199.0,277.0
113,1989,4,311.0,215.0
114,1998,3,468.0,414.0
115,2000,9,460.0,330.0
116,2013,8,118.0,388.0
117,2035,0,143.0,182.0
118,2052,4,325.0,239.0
119,2076,12,442.0,231.0
120,2127,2,327.0,158.0
121,2199,6,234.0,340.0
122,2224,9,58.0,542.0
123,2235,11,345.0,95.0
124,2236,4,304.0,210.0
125,2251,13,317.0,391.0
126,2288,14,490.0,300.0
127,2296,2,144.0,304.0
128,2301,0,137.0,468.0
129,2304,7,155.0,481.0
130,2311,5,447.0,320.0
131,2355,0,151.0,124.0
132,2406,9,31.0,333.0
133,2410,3,405.0,459.0
134,2419,4,373.0,391.0
135,2426,9,490.0,316.0
136,2440,5,47.0,406.0
137,2442,0,305.0,443.0
138,2468,12,159.0,236.0
139,2472,13,435.0,269.0
140,2493,5,230.0,308.0
141,2519,14,309.0,287.0
142,2522,2,125.0,98.0
143,2546,12,298.0,120.0
144,2554,2,348.0,254.0
145,2576,4,192.0,268.0
146,2578,11,359.0,106.0
147,2603,9,60.0,289.0
148,2604,10,487.0,248.0
149,2625,10,402.0,266.0
150,2631,10,86.0,314.0
151,2632,10,439.0,301.0
152,2636,10,337.0,467.0
153,2657,3,335.0,371.0
154,2703,3,187.0,87.0
155,2722,2,301.0,231.0
156,2729,5,288.0,314.0
157,2776,2,132.0,91.0
158,2816,13,398.0,244.0
159,2817,5,97.0,344.0
160,2828,11,278.0,160.0
161,2873,11,147.0,94.0
162,2900,9,427.0,432.0
163,2913,6,41.0,475.0
164,2957,12,188.0,199.0
165,2964,2,375.0,68.0
166,2979,5,60.0,411.0
167,2989,10,407.0,266.0
168,2994,13,292.0,320.0
169,3017,11,316.0,160.0
170,3019,12,61.0,492.0
171,3049,11,81.0,437.0
172,3058,2,297.0,183.0
173,3065,11,342.0,360.0
174,3111,10,382.0,212.0
175,3134,12,119.0,464.0
176,3167,11,88.0,441.0
177,3188,10,160.0,462.0
178,3196,9,116.0,340.0
179,3198,3,335.0,364.0
180,3212,14,188.0,368.0
181,3218,5,95.0,380.0
182,3241,9,295.0,401.0
183,3245,8,375.0,415.0
184,3252,1,96.0,458.0
185,3257,10,305.0,365.0
186,3279,4,254.0,152.0
187,3297,10,78.0,453.0
188,3319,11,323.0,207.0
189,3372,11,255.0,296.0
190,3381,7,475.0,338.0
191,3387,5,98.0,359.0
192,3430,13,218.0,128.0
193,3437,10,35.0,235.0
194,3498,9,60.0,477.0
195,3505,2,340.0,142.0
196,3514,2,117.0,27.0
197,3529,14,340.0,259.0
198,3534,14,129.0,82.0
199,3541,2,182.0,20.0
