row_index,selected_spot_index,cluster,x,y
0,139,6,421.0,310.0
1,169,3,185.0,236.0
2,185,2,213.0,179.0
3,249,13,118.0,686.0
4,316,14,233.0,419.0
5,422,3,213.0,667.0
6,468,10,181.0,140.0
7,480,7,220.0,636.0
8,570,12,154.0,549.0
9,588,7,466.0,751.0
10,593,1,239.0,356.0
11,753,6,410.0,353.0
12,822,4,403.0,551.0
13,841,7,209.0,598.0
14,993,6,73.0,454.0
15,1058,7,581.0,218.0
16,1068,7,379.0,238.0
17,1071,5,528.0,730.0
18,1136,1,643.0,35.0
19,1260,1,369.0,201.0
20,1271,4,298.0,327.0
21,1305,11,514.0,623.0
22,1319,12,323.0,313.0
23,1394,7,186.0,725.0
24,1397,2,136.0,404.0
25,1429,11,552.0,583.0
26,1486,11,568.0,646.0
27,1536,1,346.0,124.0
28,1548,1,74.0,439.0
29,1552,1,443.0,264.0
30,1622,4,227.0,766.0
31,1650,11,444.0,466.0
32,1660,12,169.0,581.0
33,1702,2,292.0,791.0
34,1729,1,24.0,554.0
35,1751,5,271.0,463.0
36,1788,1,179.0,79.0
37,1848,13,436.0,406.0
38,1909,4,469.0,783.0
39,1916,13,389.0,476.0
40,1940,4,451.0,729.0
41,1970,1,94.0,397.0
42,1982,8,487.0,263.0
43,2091,6,527.0,619.0
44,2162,1,622.0,406.0
45,2246,10,513.0,693.0
46,2289,7,573.0,148.0
47,2290,12,391.0,721.0
48,2323,1,153.0,269.0
49,2327,9,467.0,184.0
50,2396,8,441.0,770.0
51,2405,0,603.0,661.0
52,2431,12,502.0,160.0
53,2486,10,249.0,492.0
54,2490,0,569.0,357.0
55,2505,3,224.0,430.0
56,2531,5,291.0,488.0
57,2547,5,194.0,668.0
58,2565,8,372.0,607.0
59,2579,8,392.0,510.0
60,2604,7,108.0,489.0
61,2614,0,174.0,251.0
62,2616,0,514.0,313.0
63,2675,13,583.0,95.0
64,2689,1,35.0,479.0
65,2711,14,183.0,674.0
66,2784,7,197.0,77.0
67,2861,11,591.0,436.0
68,2996,11,511.0,646.0
69,3065,7,257.0,743.0
70,3162,11,582.0,355.0
71,3267,5,524.0,151.0
72,3276,1,487.0,816.0
73,3325,4,396.0,463.0
74,3394,1,790.0,186.0
75,3419,0,571.0,323.0
76,3420,12,294.0,767.0
77,3431,7,303.0,534.0
78,3468,10,199.0,858.0
79,3471,9,46.0,520.0
80,3683,0,659.0,320.0
81,3730,12,323.0,336.0
82,3745,9,405.0,361.0
83,3781,9,97.0,376.0
84,3789,9,95.0,821.0
85,3842,9,391.0,253.0
86,3882,6,614.0,664.0
87,3890,8,152.0,799.0
88,3902,11,506.0,578.0
89,3966,5,338.0,786.0
90,4010,1,490.0,487.0
91,4023,7,417.0,342.0
92,4146,8,386.0,566.0
93,4198,6,225.0,443.0
94,4251,3,382.0,839.0
95,4263,14,446.0,800.0
96,4268,0,621.0,302.0
97,4271,8,397.0,482.0
98,4338,10,270.0,260.0
99,4348,9,56.0,697.0
100,4393,11,412.0,541.0
101,4422,14,106.0,647.0
102,4443,9,210.0,292.0
103,4475,7,451.0,692.0
104,4477,12,554.0,628.0
105,4501,14,602.0,125.0
106,4527,10,612.0,74.0
107,4579,2,127.0,410.0
108,4618,4,144.0,715.0
109,4625,1,560.0,109.0
