section,cluster,count,fraction
CRC_003_bin20,0,2000,0.012027977074675695
CRC_003_bin20,1,9893,0.05949638859988333
CRC_003_bin20,2,7893,0.047468411525207636
CRC_003_bin20,3,4304,0.0258842066647021
CRC_003_bin20,4,12660,0.07613709488269715
CRC_003_bin20,5,8420,0.05063778348438468
CRC_003_bin20,6,5584,0.03358211199249454
CRC_003_bin20,7,1003,0.006032030502949861
CRC_003_bin20,8,11680,0.07024338611610606
CRC_003_bin20,9,11980,0.07204758267730742
CRC_003_bin20,10,22493,0.1352726441703402
CRC_003_bin20,11,8238,0.04954323757058919
CRC_003_bin20,12,911,0.0054787435575147795
CRC_003_bin20,13,2516,0.015131195159942025
CRC_003_bin20,14,5113,0.030749523391408417
CRC_003_bin20,15,4797,0.028849103013609656
CRC_003_bin20,16,17391,0.10458927465284251
CRC_003_bin20,17,11065,0.06654478316564329
CRC_003_bin20,18,17368,0.10445095291648374
CRC_003_bin20,19,970,0.005833568881217712
CRC_006_bin20,0,27170,0.06090630919422993
CRC_006_bin20,1,23676,0.05307389681570069
CRC_006_bin20,2,19223,0.043091718131788075
CRC_006_bin20,3,27677,0.0620428384088591
CRC_006_bin20,4,25816,0.05787108127192638
CRC_006_bin20,5,31935,0.07158789047176049
CRC_006_bin20,6,17301,0.03878321882110313
CRC_006_bin20,7,28788,0.06453333931113328
CRC_006_bin20,8,13309,0.029834452302760623
CRC_006_bin20,9,19794,0.044371714545108104
CRC_006_bin20,10,14025,0.03143949158811464
CRC_006_bin20,11,13624,0.03054057992131721
CRC_006_bin20,12,33418,0.07491229446642532
CRC_006_bin20,13,25487,0.05713357020365617
CRC_006_bin20,14,22644,0.05076048823681054
CRC_006_bin20,15,27606,0.06188367948531143
CRC_006_bin20,16,16968,0.03803674105291474
CRC_006_bin20,17,20709,0.04642284715139152
CRC_006_bin20,18,20393,0.04571447785785539
CRC_006_bin20,19,16532,0.037059370761833244
