mode,section,cluster,count,section_fraction
joint,CRC_003,0,785,0.0785
joint,CRC_003,1,386,0.0386
joint,CRC_003,2,526,0.0526
joint,CRC_003,3,168,0.0168
joint,CRC_003,4,2292,0.2292
joint,CRC_003,5,3166,0.3166
joint,CRC_003,6,2654,0.2654
joint,CRC_003,7,23,0.0023
joint,CRC_006,0,1418,0.1418
joint,CRC_006,1,1291,0.1291
joint,CRC_006,2,2095,0.2095
joint,CRC_006,3,2288,0.2288
joint,CRC_006,4,38,0.0038
joint,CRC_006,5,157,0.0157
joint,CRC_006,6,701,0.0701
joint,CRC_006,7,2012,0.2012
