row_index,selected_spot_index,cluster,x,y
0,0,8,236.0,265.0
1,65,9,170.0,208.0
2,85,1,60.0,350.0
3,92,0,114.0,43.0
4,102,8,298.0,154.0
5,131,9,55.0,250.0
6,145,0,270.0,235.0
7,158,8,330.0,242.0
8,174,0,168.0,33.0
9,203,8,292.0,183.0
10,204,1,427.0,235.0
11,214,9,409.0,365.0
12,249,1,138.0,246.0
13,253,6,221.0,127.0
14,256,1,30.0,409.0
15,273,1,126.0,301.0
16,305,9,104.0,499.0
17,351,9,56.0,388.0
18,379,9,94.0,45.0
19,380,6,475.0,374.0
20,394,0,277.0,230.0
21,435,8,334.0,145.0
22,482,6,424.0,322.0
23,488,1,21.0,351.0
24,505,6,285.0,360.0
25,510,1,86.0,304.0
26,513,0,161.0,327.0
27,534,9,308.0,383.0
28,578,1,184.0,176.0
29,627,6,324.0,496.0
30,636,1,96.0,311.0
31,659,1,359.0,296.0
32,668,8,125.0,388.0
33,689,4,15.0,286.0
34,697,0,335.0,286.0
35,702,1,326.0,251.0
36,710,0,182.0,316.0
37,724,1,81.0,391.0
38,731,0,185.0,260.0
39,742,0,97.0,480.0
40,747,9,9.0,305.0
41,755,1,418.0,193.0
42,774,8,122.0,443.0
43,777,6,302.0,452.0
44,781,6,426.0,374.0
45,785,6,179.0,228.0
46,798,6,397.0,304.0
47,803,1,283.0,374.0
48,807,0,195.0,320.0
49,809,6,30.0,374.0
50,817,8,187.0,336.0
51,871,9,466.0,350.0
52,880,0,113.0,388.0
53,890,6,390.0,376.0
54,895,0,215.0,282.0
55,898,9,468.0,212.0
56,905,0,323.0,253.0
57,949,8,302.0,295.0
58,951,1,216.0,189.0
59,961,9,400.0,476.0
60,999,0,162.0,318.0
61,1032,8,225.0,325.0
62,1058,0,97.0,481.0
63,1063,0,236.0,244.0
64,1070,8,104.0,427.0
65,1075,0,287.0,149.0
66,1079,0,144.0,263.0
67,1129,9,403.0,328.0
68,1137,4,355.0,214.0
69,1158,6,456.0,428.0
70,1172,9,390.0,119.0
71,1173,6,270.0,429.0
72,1200,6,156.0,143.0
73,1207,6,129.0,155.0
74,1223,6,55.0,448.0
75,1228,8,172.0,351.0
76,1231,8,132.0,402.0
77,1248,8,350.0,128.0
78,1277,6,193.0,201.0
79,1288,1,68.0,318.0
80,1296,5,251.0,314.0
81,1300,6,26.0,381.0
82,1340,9,366.0,301.0
83,1359,6,354.0,231.0
84,1391,9,492.0,430.0
85,1411,8,185.0,251.0
86,1418,6,111.0,328.0
87,1433,6,414.0,212.0
88,1444,9,333.0,236.0
89,1480,2,119.0,99.0
90,1502,0,302.0,176.0
91,1525,8,106.0,44.0
92,1546,9,136.0,166.0
93,1547,0,146.0,299.0
94,1612,0,139.0,107.0
95,1615,1,172.0,181.0
96,1641,2,394.0,68.0
97,1645,1,429.0,310.0
98,1676,9,260.0,387.0
99,1684,6,371.0,378.0
100,1765,8,306.0,199.0
101,1772,8,171.0,262.0
102,1789,9,69.0,519.0
103,1794,4,373.0,155.0
104,1828,6,448.0,442.0
105,1838,8,323.0,302.0
106,1893,0,301.0,137.0
107,1922,0,128.0,49.0
108,1926,0,99.0,47.0
109,1952,6,50.0,334.0
110,1956,1,366.0,347.0
111,1978,1,414.0,275.0
112,1982,8,199.0,277.0
113,1989,8,311.0,215.0
114,1998,9,468.0,414.0
115,2000,6,460.0,330.0
116,2013,4,118.0,388.0
117,2035,6,143.0,182.0
118,2052,8,325.0,239.0
119,2076,1,442.0,231.0
120,2127,0,327.0,158.0
121,2199,2,234.0,340.0
122,2224,6,58.0,542.0
123,2235,0,345.0,95.0
124,2236,8,304.0,210.0
125,2251,6,317.0,391.0
126,2288,9,490.0,300.0
127,2296,5,144.0,304.0
128,2301,9,137.0,468.0
129,2304,9,155.0,481.0
130,2311,1,447.0,320.0
131,2355,1,151.0,124.0
132,2406,1,31.0,333.0
133,2410,9,405.0,459.0
134,2419,8,373.0,391.0
135,2426,9,490.0,316.0
136,2440,5,47.0,406.0
137,2442,6,305.0,443.0
138,2468,1,159.0,236.0
139,2472,6,435.0,269.0
140,2493,5,230.0,308.0
141,2519,9,309.0,287.0
142,2522,8,125.0,98.0
143,2546,1,298.0,120.0
144,2554,8,348.0,254.0
145,2576,8,192.0,268.0
146,2578,8,359.0,106.0
147,2603,6,60.0,289.0
148,2604,1,487.0,248.0
149,2625,6,402.0,266.0
150,2631,6,86.0,314.0
151,2632,6,439.0,301.0
152,2636,6,337.0,467.0
153,2657,9,335.0,371.0
154,2703,9,187.0,87.0
155,2722,0,301.0,231.0
156,2729,1,288.0,314.0
157,2776,0,132.0,91.0
158,2816,6,398.0,244.0
159,2817,1,97.0,344.0
160,2828,0,278.0,160.0
161,2873,8,147.0,94.0
162,2900,6,427.0,432.0
163,2913,2,41.0,475.0
164,2957,1,188.0,199.0
165,2964,5,375.0,68.0
166,2979,1,60.0,411.0
167,2989,6,407.0,266.0
168,2994,6,292.0,320.0
169,3017,8,316.0,160.0
170,3019,1,61.0,492.0
171,3049,0,81.0,437.0
172,3058,0,297.0,183.0
173,3065,8,342.0,360.0
174,3111,6,382.0,212.0
175,3134,1,119.0,464.0
176,3167,8,88.0,441.0
177,3188,6,160.0,462.0
178,3196,6,116.0,340.0
179,3198,9,335.0,364.0
180,3212,9,188.0,368.0
181,3218,1,95.0,380.0
182,3241,6,295.0,401.0
183,3245,9,375.0,415.0
184,3252,0,96.0,458.0
185,3257,6,305.0,365.0
186,3279,8,254.0,152.0
187,3297,1,78.0,453.0
188,3319,8,323.0,207.0
189,3372,8,255.0,296.0
190,3381,9,475.0,338.0
191,3387,1,98.0,359.0
192,3430,6,218.0,128.0
193,3437,1,35.0,235.0
194,3498,6,60.0,477.0
195,3505,8,340.0,142.0
196,3514,0,117.0,27.0
197,3529,0,340.0,259.0
198,3534,3,129.0,82.0
199,3541,5,182.0,20.0
200,3587,8,303.0,234.0
201,3612,5,398.0,392.0
202,3622,1,130.0,216.0
203,3641,6,392.0,360.0
204,3668,1,326.0,87.0
205,3696,6,103.0,347.0
206,3732,9,473.0,346.0
207,3759,1,56.0,479.0
208,3772,1,409.0,433.0
209,3785,0,97.0,442.0
210,3787,6,282.0,116.0
211,3807,1,265.0,295.0
212,3808,0,200.0,230.0
213,3812,9,361.0,504.0
214,3838,1,365.0,361.0
215,3847,6,85.0,312.0
216,3861,6,421.0,262.0
217,3888,9,150.0,138.0
218,3896,8,124.0,445.0
219,3898,8,334.0,191.0
220,3920,9,425.0,384.0
221,3931,8,317.0,186.0
222,3936,8,281.0,195.0
223,3965,1,86.0,286.0
224,3981,1,187.0,64.0
225,3986,9,57.0,535.0
226,4035,1,135.0,222.0
227,4049,6,334.0,376.0
228,4056,1,395.0,160.0
229,4071,9,322.0,386.0
230,4083,9,287.0,359.0
231,4095,1,96.0,329.0
232,4098,0,301.0,278.0
233,4122,8,282.0,147.0
234,4123,6,387.0,464.0
235,4128,0,187.0,256.0
236,4145,8,241.0,253.0
237,4153,9,90.0,394.0
238,4163,9,425.0,339.0
239,4182,1,111.0,338.0
240,4191,6,403.0,323.0
241,4193,9,333.0,223.0
242,4228,0,211.0,252.0
243,4267,0,299.0,287.0
244,4294,8,321.0,110.0
245,4307,5,324.0,158.0
246,4310,6,384.0,294.0
247,4315,3,281.0,292.0
248,4319,9,371.0,299.0
249,4331,6,414.0,211.0
250,4341,0,349.0,290.0
251,4355,9,415.0,316.0
252,4420,6,141.0,433.0
253,4425,0,125.0,81.0
254,4474,6,407.0,173.0
255,4509,6,429.0,425.0
256,4520,9,28.0,451.0
257,4527,1,57.0,395.0
258,4532,6,413.0,349.0
259,4545,6,40.0,309.0
260,4597,1,54.0,305.0
261,4609,0,199.0,303.0
262,4658,6,366.0,420.0
263,4696,9,354.0,258.0
264,4726,6,430.0,462.0
265,4746,8,291.0,251.0
266,4783,9,464.0,329.0
267,4789,1,366.0,357.0
268,4790,6,44.0,313.0
269,4797,6,443.0,259.0
270,4803,8,167.0,338.0
271,4808,9,175.0,299.0
272,4819,1,469.0,427.0
273,4821,6,463.0,277.0
274,4856,1,72.0,391.0
275,4870,2,216.0,366.0
276,4877,2,268.0,457.0
277,4884,0,308.0,191.0
278,4899,0,333.0,78.0
279,4907,8,100.0,428.0
280,4913,8,187.0,293.0
281,4930,5,135.0,19.0
282,4935,1,187.0,225.0
283,4939,6,25.0,331.0
284,4958,6,355.0,414.0
285,4995,6,36.0,399.0
286,5030,8,213.0,248.0
287,5037,5,86.0,279.0
288,5084,0,208.0,197.0
289,5086,0,148.0,403.0
290,5120,9,293.0,459.0
291,5135,9,264.0,419.0
292,5141,1,358.0,227.0
293,5153,9,126.0,154.0
294,5169,9,288.0,319.0
295,5172,6,330.0,297.0
296,5198,0,150.0,388.0
297,5211,6,351.0,471.0
