section,cluster,count,fraction
Simulation1,0,262,0.2021604938271605
Simulation1,1,238,0.18364197530864199
Simulation1,2,239,0.18441358024691357
Simulation1,3,266,0.2052469135802469
Simulation1,4,291,0.22453703703703703
Simulation2,0,214,0.16512345679012347
Simulation2,1,239,0.18441358024691357
Simulation2,2,285,0.2199074074074074
Simulation2,3,359,0.2770061728395062
Simulation2,4,199,0.15354938271604937
Simulation3,0,212,0.16358024691358025
Simulation3,1,333,0.2569444444444444
Simulation3,2,285,0.2199074074074074
Simulation3,3,252,0.19444444444444445
Simulation3,4,214,0.16512345679012347
Simulation4,0,336,0.25925925925925924
Simulation4,1,239,0.18441358024691357
Simulation4,2,215,0.16589506172839505
Simulation4,3,274,0.21141975308641975
Simulation4,4,232,0.17901234567901234
Simulation5,0,370,0.2854938271604938
Simulation5,1,239,0.18441358024691357
Simulation5,2,272,0.20987654320987653
Simulation5,3,273,0.21064814814814814
Simulation5,4,142,0.1095679012345679
