section,cluster,count,fraction
dataset1,0,9,0.004227336777829967
dataset1,1,213,0.10004697040864255
dataset1,2,384,0.18036636918741192
dataset1,3,306,0.14372945044621888
dataset1,4,4,0.0018788163457022077
dataset1,5,33,0.015500234852043212
dataset1,6,5,0.0023485204321277596
dataset1,7,85,0.03992484734617191
dataset1,8,21,0.00986378581493659
dataset1,9,713,0.3348990136214185
dataset1,10,171,0.08031939877876937
dataset1,11,185,0.0868952559887271
dataset2,0,317,0.16264751154438173
dataset2,1,108,0.055413032324268856
dataset2,2,90,0.046177526936890714
dataset2,3,120,0.06157003591585428
dataset2,5,717,0.36788096459722935
dataset2,7,124,0.06362237044638276
dataset2,8,61,0.03129810159055926
dataset2,9,72,0.03694202154951257
dataset2,10,236,0.1210877373011801
dataset2,11,104,0.05336069779374038
dataset3,0,621,0.34946539110861
dataset3,1,228,0.12830613393359594
dataset3,2,7,0.0039392234102419805
dataset3,3,43,0.024198086662915026
dataset3,5,143,0.08047270680922904
dataset3,6,23,0.012943162633652222
dataset3,7,96,0.05402363534046145
dataset3,8,82,0.04614518851997749
dataset3,9,3,0.0016882386043894203
dataset3,10,504,0.28362408553742263
dataset3,11,27,0.015194147439504783
dataset4,1,323,0.2557403008709422
dataset4,2,3,0.0023752969121140144
dataset4,4,346,0.273950910530483
dataset4,6,558,0.4418052256532066
dataset4,8,25,0.01979414093428345
dataset4,9,2,0.001583531274742676
dataset4,10,3,0.0023752969121140144
dataset4,11,3,0.0023752969121140144
