dataset,method,batch_key,batch_label,n_obs,n_obs_total,n_valid_total,n_used,n_batches,batch_categories,batch_counts,max_samples,sample_size_requested,seed,knn_backend,embedding_scaled,bASW_raw,bASW,bASW_sample_size,bLISI_raw,bLISI,bLISI_neighbors,kBET_rejection_rate,kBET,kBET_neighbors,kBET_alpha,PCR_batch_R2,PCR_score,PCR_components,note,basw_batch_silhouette_mean,basw_score_abs_mean,blisi_mean,blisi_normalized,n_neighbors,kbet_rejection_rate,kbet_acceptance_rate,pcr_batch_r2,pcr_score,pcr_n_components
spatch,spa_mo_model,section,section,1068962,1068962,1068962,100000,2,"section1,section2","{'section1': 62122, 'section2': 37878}",100000,100000,42,sklearn_exact,True,0.008771305801192548,0.9912286941988074,10000,1.3595011094648377,0.3595011094648377,90,0.84046,0.15954000000000002,50,0.05,0.007009554834592213,0.9929904451654078,50,"Higher is better for bASW, bLISI, kBET and PCR_score; lower is better for PCR_batch_R2.",0.008771305801192548,0.9912286941988074,1.3595011094648377,0.3595011094648377,90,0.84046,0.15954000000000002,0.007009554834592213,0.9929904451654078,50
