mode,scope,k,n_obs,embedding_dim,cluster_asw,cluster_asw_scaled,calinski_harabasz,davies_bouldin,section_ari,section_nmi,section_asw,metric_space,labels_path
independent,dataset1,4,2129,128,0.09055575728416443,0.5452778786420822,164.43109789031078,2.575358368406099,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k4/labels_dataset1.csv
independent,dataset2,4,1949,128,0.1573948860168457,0.5786974430084229,208.51227291057998,2.443624391999155,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k4/labels_dataset2.csv
independent,dataset3,4,1777,128,0.0911291241645813,0.5455645620822906,144.1396630228401,2.8303947547590145,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k4/labels_dataset3.csv
independent,dataset4,4,1263,128,0.1290493607521057,0.5645246803760529,131.98854156591645,2.2061665493176106,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k4/labels_dataset4.csv
independent,dataset1,5,2129,128,0.09870941191911697,0.5493547059595585,151.15173353597268,2.7013074404881623,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k5/labels_dataset1.csv
independent,dataset2,5,1949,128,0.16215981543064117,0.5810799077153206,189.33788735433268,2.267000986256531,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k5/labels_dataset2.csv
independent,dataset3,5,1777,128,0.09062888473272324,0.5453144423663616,128.35368740869194,2.9393657852386683,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k5/labels_dataset3.csv
independent,dataset4,5,1263,128,0.12824952602386475,0.5641247630119324,116.27154618577565,2.69050979902341,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k5/labels_dataset4.csv
independent,dataset1,6,2129,128,0.09728921204805374,0.5486446060240269,135.53528115967202,2.571267056324977,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k6/labels_dataset1.csv
independent,dataset2,6,1949,128,0.16821379959583282,0.5841068997979164,174.26005244214363,2.0661639693697187,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k6/labels_dataset2.csv
independent,dataset3,6,1777,128,0.09280628710985184,0.5464031435549259,116.45577134241185,2.8241951634544047,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k6/labels_dataset3.csv
independent,dataset4,6,1263,128,0.12506023049354553,0.5625301152467728,101.5056036357994,2.5806418227747403,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k6/labels_dataset4.csv
independent,dataset1,7,2129,128,0.09751473367214203,0.548757366836071,124.56870466115444,2.784127176750465,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k7/labels_dataset1.csv
independent,dataset2,7,1949,128,0.1713985949754715,0.5856992974877357,165.22469793595533,1.9648326842829487,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k7/labels_dataset2.csv
independent,dataset3,7,1777,128,0.08732485771179199,0.543662428855896,108.20118888015703,2.6762035995714553,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k7/labels_dataset3.csv
independent,dataset4,7,1263,128,0.1248331293463707,0.5624165646731853,90.69295616211348,2.792165600152707,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k7/labels_dataset4.csv
independent,dataset1,8,2129,128,0.09133978188037872,0.5456698909401894,114.01025834412938,2.9050406893908143,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k8/labels_dataset1.csv
independent,dataset2,8,1949,128,0.16793091595172882,0.5839654579758644,157.51395450634104,1.8852771583122814,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k8/labels_dataset2.csv
independent,dataset3,8,1777,128,0.09992264211177826,0.5499613210558891,101.63164056072176,2.564471858966166,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k8/labels_dataset3.csv
independent,dataset4,8,1263,128,0.12008517235517502,0.5600425861775875,82.12375429933375,2.8440724335559677,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k8/labels_dataset4.csv
independent,dataset1,9,2129,128,0.09549330174922943,0.5477466508746147,106.19759717624754,2.9214200940232335,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k9/labels_dataset1.csv
independent,dataset2,9,1949,128,0.1701734960079193,0.5850867480039597,148.76056517673138,2.114302581928154,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k9/labels_dataset2.csv
independent,dataset3,9,1777,128,0.09773073345422745,0.5488653667271137,96.68100296662269,2.485740622028484,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k9/labels_dataset3.csv
independent,dataset4,9,1263,128,0.10803987085819244,0.5540199354290962,75.2348381456793,2.7072944919716257,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k9/labels_dataset4.csv
independent,dataset1,10,2129,128,0.08502586930990219,0.5425129346549511,99.09807290653916,2.9930955158691126,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k10/labels_dataset1.csv
independent,dataset2,10,1949,128,0.17076633870601654,0.5853831693530083,141.40270775916355,2.1520130611536037,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k10/labels_dataset2.csv
independent,dataset3,10,1777,128,0.09347224980592728,0.5467361249029636,90.41570169222636,2.722630884151049,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k10/labels_dataset3.csv
independent,dataset4,10,1263,128,0.08939529955387115,0.5446976497769356,69.46405317942646,2.971838418345231,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k10/labels_dataset4.csv
independent,dataset1,11,2129,128,0.08846799284219742,0.5442339964210987,93.81767386826264,2.9225784532844448,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k11/labels_dataset1.csv
independent,dataset2,11,1949,128,0.167892724275589,0.5839463621377945,134.63755787278384,2.1606668924308843,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k11/labels_dataset2.csv
independent,dataset3,11,1777,128,0.08744362741708755,0.5437218137085438,85.67963529646306,2.736190748759638,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k11/labels_dataset3.csv
independent,dataset4,11,1263,128,0.08481959253549576,0.5424097962677479,64.98932582879218,2.946698982227979,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k11/labels_dataset4.csv
independent,dataset1,12,2129,128,0.09264438599348068,0.5463221929967403,88.47517886427637,2.9336177537288766,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k12/labels_dataset1.csv
independent,dataset2,12,1949,128,0.16607685387134552,0.5830384269356728,128.76366702114237,2.1682745233427902,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k12/labels_dataset2.csv
independent,dataset3,12,1777,128,0.08380391448736191,0.541901957243681,81.44490491052932,2.7071076213412613,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k12/labels_dataset3.csv
independent,dataset4,12,1263,128,0.07701008021831512,0.5385050401091576,61.16279807225411,2.9539972015463074,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k12/labels_dataset4.csv
independent,dataset1,13,2129,128,0.08710312843322754,0.5435515642166138,84.49176950177166,2.8814905907810298,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k13/labels_dataset1.csv
independent,dataset2,13,1949,128,0.17132821679115295,0.5856641083955765,124.80214111330228,2.093376324439727,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k13/labels_dataset2.csv
independent,dataset3,13,1777,128,0.08299960196018219,0.5414998009800911,77.53141744419317,2.6658887698637566,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k13/labels_dataset3.csv
independent,dataset4,13,1263,128,0.07115139812231064,0.5355756990611553,57.57509059971871,2.9608046373119232,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k13/labels_dataset4.csv
independent,dataset1,14,2129,128,0.09433133900165558,0.5471656695008278,80.4926557233741,2.9253007168769445,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k14/labels_dataset1.csv
independent,dataset2,14,1949,128,0.17293153703212738,0.5864657685160637,119.87264204303528,2.065900015775335,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k14/labels_dataset2.csv
independent,dataset3,14,1777,128,0.08514951914548874,0.5425747595727444,74.4610992141585,2.6350632534716545,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k14/labels_dataset3.csv
independent,dataset4,14,1263,128,0.07157424092292786,0.5357871204614639,54.86630599285487,2.867999448985484,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k14/labels_dataset4.csv
independent,dataset1,15,2129,128,0.09117750078439713,0.5455887503921986,77.19155790291252,2.8773013925747195,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k15/labels_dataset1.csv
independent,dataset2,15,1949,128,0.1187698096036911,0.5593849048018456,115.31026769609915,2.202857501256694,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k15/labels_dataset2.csv
independent,dataset3,15,1777,128,0.08458851277828217,0.5422942563891411,71.52485072624964,2.6307051405144963,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k15/labels_dataset3.csv
independent,dataset4,15,1263,128,0.07615070790052414,0.5380753539502621,52.00672208337674,2.968080205624025,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k15/labels_dataset4.csv
independent,dataset1,16,2129,128,0.08676383644342422,0.5433819182217121,74.26713403067323,2.8431691300169515,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k16/labels_dataset1.csv
independent,dataset2,16,1949,128,0.11988167464733124,0.5599408373236656,111.41947485950429,2.2770254465741635,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k16/labels_dataset2.csv
independent,dataset3,16,1777,128,0.08275499939918518,0.5413774996995926,68.49631549176738,2.6308176378495522,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k16/labels_dataset3.csv
independent,dataset4,16,1263,128,0.06516095250844955,0.5325804762542248,49.71908517091139,2.8950856277804813,,,,raw_embedding,/home/hujinlan/spa_mo_model/results/misar_seq_preprocessing_comparison/raw_embedding/clustering/independent_k16/labels_dataset4.csv
