row_index,selected_spot_index,cluster,x,y
0,0,5,236.0,265.0
1,65,4,170.0,208.0
2,85,7,60.0,350.0
3,92,1,114.0,43.0
4,102,5,298.0,154.0
5,131,4,55.0,250.0
6,145,3,270.0,235.0
7,158,5,330.0,242.0
8,174,5,168.0,33.0
9,203,5,292.0,183.0
10,204,7,427.0,235.0
11,214,4,409.0,365.0
12,249,2,138.0,246.0
13,253,0,221.0,127.0
14,256,0,30.0,409.0
15,273,7,126.0,301.0
16,305,4,104.0,499.0
17,351,2,56.0,388.0
18,379,1,94.0,45.0
19,380,0,475.0,374.0
20,394,5,277.0,230.0
21,435,5,334.0,145.0
22,482,7,424.0,322.0
23,488,2,21.0,351.0
24,505,0,285.0,360.0
25,510,2,86.0,304.0
26,513,1,161.0,327.0
27,534,4,308.0,383.0
28,578,2,184.0,176.0
29,627,6,324.0,496.0
30,636,2,96.0,311.0
31,659,2,359.0,296.0
32,668,5,125.0,388.0
33,689,2,15.0,286.0
34,697,3,335.0,286.0
35,702,7,326.0,251.0
36,710,1,182.0,316.0
37,724,7,81.0,391.0
38,731,1,185.0,260.0
39,742,3,97.0,480.0
40,747,4,9.0,305.0
41,755,7,418.0,193.0
42,774,5,122.0,443.0
43,777,7,302.0,452.0
44,781,0,426.0,374.0
45,785,2,179.0,228.0
46,798,0,397.0,304.0
47,803,7,283.0,374.0
48,807,1,195.0,320.0
49,809,0,30.0,374.0
50,817,5,187.0,336.0
51,871,2,466.0,350.0
52,880,1,113.0,388.0
53,890,0,390.0,376.0
54,895,3,215.0,282.0
55,898,4,468.0,212.0
56,905,1,323.0,253.0
57,949,5,302.0,295.0
58,951,7,216.0,189.0
59,961,4,400.0,476.0
60,999,1,162.0,318.0
61,1032,1,225.0,325.0
62,1058,3,97.0,481.0
63,1063,1,236.0,244.0
64,1070,5,104.0,427.0
65,1075,1,287.0,149.0
66,1079,3,144.0,263.0
67,1129,4,403.0,328.0
68,1137,2,355.0,214.0
69,1158,0,456.0,428.0
70,1172,2,390.0,119.0
71,1173,0,270.0,429.0
72,1200,0,156.0,143.0
73,1207,0,129.0,155.0
74,1223,0,55.0,448.0
75,1228,5,172.0,351.0
76,1231,5,132.0,402.0
77,1248,5,350.0,128.0
78,1277,0,193.0,201.0
79,1288,7,68.0,318.0
80,1296,3,251.0,314.0
81,1300,0,26.0,381.0
82,1340,4,366.0,301.0
83,1359,0,354.0,231.0
84,1391,4,492.0,430.0
85,1411,5,185.0,251.0
86,1418,0,111.0,328.0
87,1433,0,414.0,212.0
88,1444,2,333.0,236.0
89,1480,6,119.0,99.0
90,1502,3,302.0,176.0
91,1525,1,106.0,44.0
92,1546,4,136.0,166.0
93,1547,3,146.0,299.0
94,1612,3,139.0,107.0
95,1615,7,172.0,181.0
96,1641,6,394.0,68.0
97,1645,7,429.0,310.0
98,1676,4,260.0,387.0
99,1684,0,371.0,378.0
100,1765,5,306.0,199.0
101,1772,5,171.0,262.0
102,1789,4,69.0,519.0
103,1794,3,373.0,155.0
104,1828,0,448.0,442.0
105,1838,2,323.0,302.0
106,1893,3,301.0,137.0
107,1922,1,128.0,49.0
108,1926,1,99.0,47.0
109,1952,0,50.0,334.0
110,1956,2,366.0,347.0
111,1978,7,414.0,275.0
112,1982,5,199.0,277.0
113,1989,5,311.0,215.0
114,1998,4,468.0,414.0
115,2000,0,460.0,330.0
116,2013,2,118.0,388.0
117,2035,0,143.0,182.0
118,2052,5,325.0,239.0
119,2076,7,442.0,231.0
120,2127,3,327.0,158.0
121,2199,6,234.0,340.0
122,2224,0,58.0,542.0
123,2235,3,345.0,95.0
124,2236,5,304.0,210.0
125,2251,2,317.0,391.0
126,2288,6,490.0,300.0
127,2296,3,144.0,304.0
128,2301,4,137.0,468.0
129,2304,4,155.0,481.0
130,2311,7,447.0,320.0
131,2355,7,151.0,124.0
132,2406,7,31.0,333.0
133,2410,4,405.0,459.0
134,2419,5,373.0,391.0
135,2426,4,490.0,316.0
136,2440,3,47.0,406.0
137,2442,0,305.0,443.0
138,2468,7,159.0,236.0
139,2472,0,435.0,269.0
140,2493,3,230.0,308.0
141,2519,4,309.0,287.0
142,2522,3,125.0,98.0
143,2546,2,298.0,120.0
144,2554,3,348.0,254.0
145,2576,5,192.0,268.0
146,2578,5,359.0,106.0
147,2603,0,60.0,289.0
148,2604,7,487.0,248.0
149,2625,0,402.0,266.0
150,2631,0,86.0,314.0
151,2632,0,439.0,301.0
152,2636,0,337.0,467.0
153,2657,4,335.0,371.0
154,2703,6,187.0,87.0
155,2722,3,301.0,231.0
156,2729,2,288.0,314.0
157,2776,3,132.0,91.0
158,2816,0,398.0,244.0
159,2817,2,97.0,344.0
160,2828,1,278.0,160.0
161,2873,5,147.0,94.0
162,2900,2,427.0,432.0
163,2913,6,41.0,475.0
164,2957,7,188.0,199.0
165,2964,3,375.0,68.0
166,2979,3,60.0,411.0
167,2989,0,407.0,266.0
168,2994,0,292.0,320.0
169,3017,5,316.0,160.0
170,3019,7,61.0,492.0
171,3049,5,81.0,437.0
172,3058,3,297.0,183.0
173,3065,5,342.0,360.0
174,3111,0,382.0,212.0
175,3134,7,119.0,464.0
176,3167,5,88.0,441.0
177,3188,0,160.0,462.0
178,3196,0,116.0,340.0
179,3198,4,335.0,364.0
180,3212,6,188.0,368.0
181,3218,7,95.0,380.0
182,3241,2,295.0,401.0
183,3245,2,375.0,415.0
184,3252,3,96.0,458.0
185,3257,0,305.0,365.0
186,3279,5,254.0,152.0
187,3297,7,78.0,453.0
188,3319,5,323.0,207.0
189,3372,5,255.0,296.0
190,3381,4,475.0,338.0
191,3387,7,98.0,359.0
192,3430,0,218.0,128.0
193,3437,7,35.0,235.0
194,3498,0,60.0,477.0
195,3505,5,340.0,142.0
196,3514,3,117.0,27.0
197,3529,1,340.0,259.0
198,3534,1,129.0,82.0
199,3541,3,182.0,20.0
200,3587,5,303.0,234.0
201,3612,3,398.0,392.0
202,3622,7,130.0,216.0
203,3641,0,392.0,360.0
204,3668,7,326.0,87.0
205,3696,0,103.0,347.0
206,3732,2,473.0,346.0
207,3759,7,56.0,479.0
208,3772,2,409.0,433.0
209,3785,3,97.0,442.0
210,3787,0,282.0,116.0
211,3807,7,265.0,295.0
212,3808,3,200.0,230.0
213,3812,2,361.0,504.0
214,3838,7,365.0,361.0
215,3847,0,85.0,312.0
216,3861,2,421.0,262.0
217,3888,6,150.0,138.0
218,3896,5,124.0,445.0
219,3898,5,334.0,191.0
220,3920,2,425.0,384.0
221,3931,5,317.0,186.0
222,3936,5,281.0,195.0
223,3965,7,86.0,286.0
224,3981,2,187.0,64.0
225,3986,4,57.0,535.0
226,4035,7,135.0,222.0
227,4049,0,334.0,376.0
228,4056,7,395.0,160.0
229,4071,2,322.0,386.0
230,4083,4,287.0,359.0
231,4095,7,96.0,329.0
232,4098,5,301.0,278.0
233,4122,5,282.0,147.0
234,4123,0,387.0,464.0
235,4128,3,187.0,256.0
236,4145,5,241.0,253.0
237,4153,4,90.0,394.0
238,4163,4,425.0,339.0
239,4182,7,111.0,338.0
240,4191,0,403.0,323.0
241,4193,4,333.0,223.0
242,4228,3,211.0,252.0
243,4267,1,299.0,287.0
244,4294,5,321.0,110.0
245,4307,3,324.0,158.0
246,4310,2,384.0,294.0
247,4315,6,281.0,292.0
248,4319,2,371.0,299.0
249,4331,0,414.0,211.0
250,4341,3,349.0,290.0
251,4355,4,415.0,316.0
252,4420,0,141.0,433.0
253,4425,1,125.0,81.0
254,4474,0,407.0,173.0
255,4509,0,429.0,425.0
256,4520,4,28.0,451.0
257,4527,2,57.0,395.0
258,4532,0,413.0,349.0
259,4545,0,40.0,309.0
260,4597,7,54.0,305.0
261,4609,5,199.0,303.0
262,4658,0,366.0,420.0
263,4696,4,354.0,258.0
264,4726,0,430.0,462.0
265,4746,5,291.0,251.0
266,4783,2,464.0,329.0
267,4789,7,366.0,357.0
268,4790,0,44.0,313.0
269,4797,0,443.0,259.0
270,4803,5,167.0,338.0
271,4808,2,175.0,299.0
272,4819,7,469.0,427.0
273,4821,0,463.0,277.0
274,4856,7,72.0,391.0
275,4870,6,216.0,366.0
276,4877,6,268.0,457.0
277,4884,3,308.0,191.0
278,4899,5,333.0,78.0
279,4907,5,100.0,428.0
280,4913,5,187.0,293.0
281,4930,3,135.0,19.0
282,4935,2,187.0,225.0
283,4939,0,25.0,331.0
284,4958,2,355.0,414.0
285,4995,0,36.0,399.0
286,5030,5,213.0,248.0
287,5037,3,86.0,279.0
288,5084,3,208.0,197.0
289,5086,1,148.0,403.0
290,5120,4,293.0,459.0
291,5135,4,264.0,419.0
292,5141,2,358.0,227.0
293,5153,2,126.0,154.0
294,5169,2,288.0,319.0
295,5172,0,330.0,297.0
296,5198,1,150.0,388.0
297,5211,0,351.0,471.0
298,5227,2,426.0,227.0
299,5244,4,471.0,434.0
300,5268,2,151.0,255.0
301,5290,4,313.0,390.0
302,5293,7,400.0,294.0
303,5295,2,192.0,63.0
304,5296,0,370.0,258.0
305,5316,3,327.0,199.0
306,5358,4,476.0,355.0
307,5368,2,390.0,243.0
308,5388,7,112.0,351.0
309,5400,7,374.0,203.0
310,5414,1,161.0,364.0
311,5418,5,145.0,95.0
312,5443,3,100.0,406.0
313,5453,3,82.0,498.0
314,5463,0,388.0,224.0
315,5479,2,382.0,473.0
316,5487,0,82.0,368.0
317,5530,6,178.0,268.0
318,5536,6,317.0,267.0
319,5592,3,446.0,318.0
320,5640,3,253.0,193.0
321,5684,5,361.0,102.0
322,5687,0,267.0,418.0
323,5693,4,490.0,432.0
324,5706,7,134.0,331.0
325,5712,3,312.0,120.0
326,5722,7,227.0,142.0
327,5725,0,500.0,270.0
328,5748,4,404.0,355.0
329,5763,5,255.0,234.0
330,5781,5,309.0,160.0
331,5788,3,197.0,221.0
332,5792,6,48.0,258.0
333,5815,7,387.0,331.0
334,5820,0,460.0,309.0
335,5828,7,174.0,200.0
336,5839,5,179.0,317.0
337,5870,2,372.0,202.0
338,5879,7,92.0,377.0
339,5891,3,300.0,182.0
340,5908,4,357.0,272.0
341,5922,2,340.0,450.0
342,5946,4,179.0,425.0
343,5961,2,38.0,426.0
344,5982,7,89.0,350.0
345,6007,0,189.0,143.0
346,6014,2,416.0,381.0
347,6040,4,164.0,450.0
348,6062,1,141.0,37.0
349,6075,1,260.0,260.0
350,6100,6,265.0,447.0
351,6116,0,373.0,343.0
352,6129,0,370.0,162.0
353,6135,2,327.0,340.0
354,6176,7,266.0,415.0
355,6179,5,314.0,60.0
356,6182,3,296.0,181.0
357,6183,7,354.0,488.0
358,6191,7,79.0,291.0
359,6208,3,118.0,365.0
360,6232,7,351.0,444.0
361,6270,0,18.0,315.0
362,6294,0,259.0,389.0
363,6300,7,94.0,321.0
364,6307,7,305.0,356.0
365,6318,1,300.0,258.0
366,6334,0,361.0,488.0
367,6356,3,354.0,82.0
368,6371,7,403.0,365.0
369,6390,5,183.0,288.0
370,6410,2,350.0,243.0
371,6417,7,348.0,234.0
372,6426,7,424.0,369.0
373,6430,2,384.0,493.0
374,6432,3,133.0,288.0
375,6444,4,39.0,567.0
376,6462,2,361.0,370.0
377,6517,1,104.0,474.0
378,6557,2,441.0,187.0
379,6573,2,78.0,258.0
380,6599,4,390.0,353.0
381,6605,0,433.0,440.0
382,6611,3,357.0,109.0
383,6635,4,338.0,434.0
384,6641,4,118.0,329.0
385,6647,3,387.0,144.0
386,6683,2,388.0,98.0
387,6757,0,21.0,325.0
388,6770,3,226.0,205.0
389,6800,5,162.0,85.0
390,6805,5,245.0,102.0
391,6810,0,289.0,438.0
392,6865,2,386.0,156.0
393,6868,0,375.0,188.0
394,6873,0,298.0,438.0
395,6876,7,31.0,378.0
396,6885,5,276.0,172.0
397,6909,4,272.0,83.0
398,6910,2,310.0,406.0
399,6941,3,366.0,89.0
400,6980,0,115.0,348.0
401,7003,3,350.0,295.0
402,7063,7,72.0,516.0
403,7072,4,141.0,440.0
404,7096,3,179.0,252.0
405,7123,2,57.0,300.0
406,7151,0,457.0,199.0
407,7201,4,206.0,153.0
408,7204,0,405.0,434.0
409,7217,3,74.0,480.0
410,7223,0,192.0,205.0
411,7226,0,63.0,377.0
412,7234,1,316.0,283.0
413,7248,0,162.0,176.0
414,7255,1,328.0,177.0
415,7276,0,62.0,274.0
416,7281,7,73.0,285.0
417,7306,5,304.0,75.0
418,7308,3,249.0,238.0
419,7333,1,98.0,48.0
420,7362,2,178.0,222.0
421,7374,1,177.0,343.0
422,7376,2,321.0,444.0
423,7395,5,277.0,244.0
424,7429,3,60.0,466.0
425,7435,0,447.0,420.0
426,7436,0,42.0,356.0
427,7445,7,441.0,429.0
428,7450,0,172.0,420.0
429,7451,5,351.0,128.0
430,7465,5,325.0,186.0
431,7502,0,355.0,500.0
432,7515,7,394.0,179.0
433,7528,2,357.0,486.0
434,7545,5,112.0,358.0
435,7562,5,104.0,57.0
436,7599,1,362.0,151.0
437,7607,2,58.0,261.0
438,7631,0,357.0,311.0
439,7650,0,450.0,215.0
440,7686,2,215.0,179.0
441,7692,4,416.0,365.0
442,7715,5,142.0,117.0
443,7757,1,377.0,71.0
444,7767,5,247.0,200.0
445,7805,0,173.0,446.0
446,7818,2,423.0,266.0
447,7831,7,363.0,247.0
448,7855,7,386.0,335.0
449,7911,4,267.0,446.0
450,7919,0,422.0,238.0
451,7929,2,172.0,104.0
452,7956,5,358.0,143.0
453,7972,3,296.0,168.0
454,7987,2,389.0,326.0
455,7997,7,64.0,365.0
456,8002,2,209.0,193.0
457,8025,5,122.0,374.0
458,8035,0,104.0,271.0
459,8048,7,339.0,415.0
460,8078,0,164.0,157.0
461,8104,7,472.0,274.0
462,8127,7,266.0,386.0
463,8161,5,363.0,114.0
464,8186,0,58.0,281.0
465,8216,0,329.0,418.0
466,8232,4,367.0,374.0
467,8234,2,439.0,184.0
468,8236,6,248.0,337.0
469,8284,5,221.0,257.0
470,8301,3,363.0,455.0
471,8303,7,151.0,155.0
472,8313,0,284.0,408.0
473,8315,0,277.0,94.0
474,8317,6,495.0,251.0
475,8319,3,296.0,179.0
476,8326,0,324.0,423.0
477,8329,4,412.0,202.0
478,8343,4,203.0,135.0
479,8360,0,52.0,368.0
480,8369,0,325.0,476.0
481,8387,1,137.0,56.0
482,8399,1,298.0,252.0
483,8414,0,212.0,377.0
484,8432,0,466.0,277.0
485,8435,0,343.0,426.0
486,8447,1,102.0,444.0
487,8475,0,305.0,422.0
488,8545,2,399.0,296.0
489,8546,7,449.0,300.0
490,8599,5,126.0,376.0
491,8604,3,316.0,77.0
492,8609,1,251.0,181.0
493,8658,0,162.0,168.0
494,8671,5,349.0,72.0
495,8672,0,32.0,243.0
496,8675,0,192.0,195.0
497,8682,7,98.0,75.0
498,8755,3,294.0,344.0
499,8770,6,318.0,478.0
500,8847,4,325.0,281.0
501,8887,5,176.0,295.0
502,8916,0,402.0,306.0
503,8925,1,224.0,283.0
504,8973,3,229.0,293.0
505,8976,5,316.0,199.0
506,8989,1,82.0,509.0
507,9013,4,495.0,271.0
508,9029,4,49.0,561.0
509,9052,0,280.0,437.0
510,9056,3,386.0,87.0
511,9074,2,312.0,311.0
512,9084,3,319.0,151.0
513,9091,2,463.0,215.0
514,9095,2,359.0,207.0
515,9104,0,421.0,286.0
516,9106,6,102.0,22.0
517,9135,0,56.0,310.0
518,9136,3,133.0,104.0
519,9153,5,148.0,291.0
520,9181,0,177.0,192.0
521,9182,0,268.0,413.0
522,9225,5,298.0,124.0
523,9240,0,37.0,324.0
524,9242,2,279.0,454.0
525,9245,0,43.0,332.0
526,9256,0,349.0,470.0
527,9268,5,351.0,139.0
528,9273,0,139.0,236.0
529,9286,0,382.0,235.0
530,9333,2,444.0,304.0
531,9352,4,507.0,427.0
532,9375,4,115.0,455.0
533,9381,0,301.0,438.0
534,9382,0,312.0,421.0
535,9450,3,65.0,444.0
536,9457,2,96.0,389.0
537,9462,5,323.0,170.0
538,9467,3,156.0,308.0
539,9498,2,398.0,465.0
