section,cluster,count,fraction
s1,0,363,0.15226510067114093
s1,1,531,0.22273489932885907
s1,2,200,0.08389261744966443
s1,3,327,0.13716442953020133
s1,4,286,0.11996644295302013
s1,5,285,0.11954697986577181
s1,6,152,0.06375838926174497
s1,7,240,0.10067114093959731
s2,0,209,0.07411347517730496
s2,1,402,0.1425531914893617
s2,2,599,0.2124113475177305
s2,3,323,0.11453900709219858
s2,4,256,0.09078014184397164
s2,5,456,0.16170212765957448
s2,6,324,0.1148936170212766
s2,7,251,0.08900709219858156
s3,0,334,0.12546957175056347
s3,1,331,0.12434259954921112
s3,2,459,0.17242674680691208
s3,3,354,0.13298271975957926
s3,4,146,0.054845980465815174
s3,5,305,0.11457550713749061
s3,6,190,0.07137490608564989
s3,7,543,0.20398196844477837
