mode,scope,label,n_obs_labeled,n_label_classes,k,ari_raw,nmi_raw,homogeneity_raw,completeness_raw,v_measure_raw,label_asw_raw,label_asw_scaled_raw,label_rows_in_full_order_raw,ari_standardized,nmi_standardized,homogeneity_standardized,completeness_standardized,v_measure_standardized,label_asw_standardized,label_asw_scaled_standardized,label_rows_in_full_order_standardized,ari_delta_standardized_minus_raw,nmi_delta_standardized_minus_raw,homogeneity_delta_standardized_minus_raw,completeness_delta_standardized_minus_raw,v_measure_delta_standardized_minus_raw,label_asw_delta_standardized_minus_raw,label_asw_scaled_delta_standardized_minus_raw
joint,combined,celltype,5046,11,11,0.380095970641967,0.5881317822417915,0.6359411038374805,0.547008324804774,0.5881317822417915,0.0976425483822822,0.5488212741911411,"0,1,2,3,4",0.3450655724638249,0.557811218816029,0.6063311393600386,0.516481277287834,0.557811218816029,0.090527594089508,0.545263797044754,"0,1,2,3,4",-0.035030398178142075,-0.030320563425762503,-0.029609964477441908,-0.03052704751694002,-0.030320563425762503,-0.0071149542927742004,-0.0035574771463871002
joint,combined,Y.l1,7866,9,11,0.3896825016826999,0.5955896559114146,0.7046997126735018,0.5157370618482147,0.5955896559114147,0.1138655170798301,0.5569327585399151,"0,1,2,3,4",0.3557750519455402,0.578625388202104,0.6884783066187681,0.4990046924675042,0.5786253882021039,0.1077174767851829,0.5538587383925915,"0,1,2,3,4",-0.0339074497371597,-0.016964267709310588,-0.016221406054733767,-0.016732369380710488,-0.01696426770931081,-0.006148040294647203,-0.0030740201473236084
joint,combined,Y,7866,12,11,0.2338911484484924,0.4398642543150959,0.4612424790420839,0.4203799744143798,0.4398642543150958,0.0024914017412811,0.5012457008706406,"0,1,2,3,4",0.2294780525463414,0.4312652702244729,0.4545301580619607,0.4102660191311752,0.4312652702244729,0.0027537632267922,0.5013768816133961,"0,1,2,3,4",-0.0044130959021509986,-0.008598984090622985,-0.006712320980123199,-0.010113955283204579,-0.008598984090622874,0.00026236148551109966,0.00013118074275553226
joint,combined,RegionLoupe,7866,9,12,0.314637635833935,0.5637564307508041,0.6914814496356326,0.47585941878734,0.5637564307508041,0.1138655170798301,0.5569327585399151,"0,1,2,3,4",0.3374571232208955,0.5758607291165226,0.6954219759053295,0.4913796933937511,0.5758607291165226,0.1077174767851829,0.5538587383925915,"0,1,2,3,4",0.02281948738696049,0.01210429836571858,0.003940526269696876,0.015520274606411089,0.01210429836571858,-0.006148040294647203,-0.0030740201473236084
joint,combined,annotations,7866,11,12,0.2992685166398188,0.548945649565139,0.6220520174448222,0.4912157516738448,0.548945649565139,0.0999627262353897,0.5499813631176949,"0,1,2,3,4",0.3156995890735051,0.5644055008329931,0.6302554463205077,0.5110140576692316,0.5644055008329931,0.0930537730455398,0.5465268865227699,"0,1,2,3,4",0.0164310724336863,0.015459851267854097,0.008203428875685481,0.01979830599538679,0.015459851267854097,-0.006908953189849895,-0.0034544765949249268
joint,combined,celltype,5046,11,12,0.3087614045439266,0.5521453350468467,0.6168339920596754,0.4997368930842978,0.5521453350468466,0.0976425483822822,0.5488212741911411,"0,1,2,3,4",0.3313363462595921,0.565534158946006,0.6213486557988358,0.5189205704613757,0.5655341589460061,0.090527594089508,0.545263797044754,"0,1,2,3,4",0.022574941715665486,0.013388823899159297,0.004514663739160429,0.019183677377077935,0.013388823899159519,-0.0071149542927742004,-0.0035574771463871002
joint,combined,Y.l1,7866,9,12,0.314637635833935,0.5637564307508041,0.6914814496356326,0.47585941878734,0.5637564307508041,0.1138655170798301,0.5569327585399151,"0,1,2,3,4",0.3374571232208955,0.5758607291165226,0.6954219759053295,0.4913796933937511,0.5758607291165226,0.1077174767851829,0.5538587383925915,"0,1,2,3,4",0.02281948738696049,0.01210429836571858,0.003940526269696876,0.015520274606411089,0.01210429836571858,-0.006148040294647203,-0.0030740201473236084
joint,combined,Y,7866,12,12,0.19259046103869,0.4152055167351722,0.4498431216628369,0.3855206936594017,0.4152055167351722,0.0024914017412811,0.5012457008706406,"0,1,2,3,4",0.2100264210119429,0.432097154538255,0.4615726852930961,0.406160204659532,0.432097154538255,0.0027537632267922,0.5013768816133961,"0,1,2,3,4",0.017435959973252924,0.016891637803082782,0.011729563630259177,0.020639511000130284,0.016891637803082782,0.00026236148551109966,0.00013118074275553226
independent,s1,RegionLoupe,2384,9,5,0.8333194342457023,0.753615088104145,0.706213896153259,0.807837256590646,0.753615088104145,0.110919289290905,0.5554596446454525,"0,1,2,3,4",0.8284142873086187,0.7565883056548272,0.7110626384376924,0.8083422861443691,0.7565883056548273,0.1038244515657424,0.5519122257828712,"0,1,2,3,4",-0.00490514693708366,0.002973217550682139,0.004848742284433327,0.0005050295537231131,0.00297321755068225,-0.007094837725162603,-0.003547418862581253
independent,s1,annotations,2384,11,5,0.7442937033069124,0.7024436655940433,0.6196934997584184,0.8106996511808751,0.7024436655940433,0.112728551030159,0.5563642755150795,"0,1,2,3,4",0.7467410755141426,0.7059467760588461,0.6244666773704666,0.8118805417177131,0.705946776058846,0.1058109626173973,0.5529054813086987,"0,1,2,3,4",0.002447372207230236,0.0035031104648028943,0.004773177612048207,0.0011808905368380085,0.0035031104648027833,-0.006917588412761702,-0.003458794206380844
independent,s1,celltype,2384,11,5,0.7442937033069124,0.7024436655940433,0.6196934997584184,0.8106996511808751,0.7024436655940433,0.112728551030159,0.5563642755150795,"0,1,2,3,4",0.7467410755141426,0.7059467760588461,0.6244666773704666,0.8118805417177131,0.705946776058846,0.1058109626173973,0.5529054813086987,"0,1,2,3,4",0.002447372207230236,0.0035031104648028943,0.004773177612048207,0.0011808905368380085,0.0035031104648027833,-0.006917588412761702,-0.003458794206380844
independent,s1,Y.l1,2384,9,5,0.8333194342457023,0.753615088104145,0.706213896153259,0.807837256590646,0.753615088104145,0.110919289290905,0.5554596446454525,"0,1,2,3,4",0.8284142873086187,0.7565883056548272,0.7110626384376924,0.8083422861443691,0.7565883056548273,0.1038244515657424,0.5519122257828712,"0,1,2,3,4",-0.00490514693708366,0.002973217550682139,0.004848742284433327,0.0005050295537231131,0.00297321755068225,-0.007094837725162603,-0.003547418862581253
independent,s1,Y,2384,11,5,0.7442937033069124,0.7024436655940433,0.6196934997584184,0.8106996511808751,0.7024436655940433,0.112728551030159,0.5563642755150795,"0,1,2,3,4",0.7467410755141426,0.7059467760588463,0.6244666773704667,0.8118805417177133,0.7059467760588461,0.1058109626173973,0.5529054813086987,"0,1,2,3,4",0.002447372207230236,0.0035031104648030054,0.004773177612048318,0.0011808905368382305,0.0035031104648028943,-0.006917588412761702,-0.003458794206380844
independent,s2,RegionLoupe,2820,9,5,0.4945133540054623,0.6248466160032697,0.6058532992365078,0.6450693438478987,0.6248466160032697,0.1206285953521728,0.5603142976760864,"2384,2385,2386,2387,2388",0.5059501480410401,0.6273312089198779,0.606614802316508,0.6495126118628736,0.6273312089198779,0.1153385043144226,0.5576692521572113,"2384,2385,2386,2387,2388",0.01143679403557779,0.002484592916608186,0.0007615030800002254,0.004443268014974855,0.002484592916608186,-0.0052900910377502025,-0.002645045518875122
independent,s2,annotations,2820,11,5,0.3946432084766811,0.5830214637896779,0.531701637450395,0.6453064204256406,0.583021463789678,0.1083085760474205,0.5541542880237103,"2384,2385,2386,2387,2388",0.4078529285381213,0.5851608887485625,0.5323045173511552,0.6496714756054668,0.5851608887485625,0.1015751361846923,0.5507875680923462,"2384,2385,2386,2387,2388",0.013209720061440167,0.0021394249588846392,0.0006028799007602448,0.004365055179826216,0.002139424958884528,-0.006733439862728202,-0.0033667199313640594
independent,s2,Y.l1,2820,9,5,0.4945133540054623,0.6248466160032697,0.6058532992365078,0.6450693438478987,0.6248466160032697,0.1206285953521728,0.5603142976760864,"2384,2385,2386,2387,2388",0.5059501480410401,0.6273312089198779,0.606614802316508,0.6495126118628736,0.6273312089198779,0.1153385043144226,0.5576692521572113,"2384,2385,2386,2387,2388",0.01143679403557779,0.002484592916608186,0.0007615030800002254,0.004443268014974855,0.002484592916608186,-0.0052900910377502025,-0.002645045518875122
independent,s2,Y,2820,11,5,0.3946432084766811,0.5830214637896781,0.5317016374503951,0.6453064204256407,0.5830214637896781,0.1083085760474205,0.5541542880237103,"2384,2385,2386,2387,2388",0.4078529285381213,0.5851608887485624,0.5323045173511552,0.6496714756054666,0.5851608887485624,0.1015751361846923,0.5507875680923462,"2384,2385,2386,2387,2388",0.013209720061440167,0.002139424958884306,0.0006028799007601338,0.004365055179825883,0.002139424958884306,-0.006733439862728202,-0.0033667199313640594
independent,s3,RegionLoupe,2662,9,5,0.7145828590598508,0.6554438502712244,0.6182664468854706,0.697378387999704,0.6554438502712244,0.1112280115485191,0.5556140057742596,"5204,5205,5206,5207,5208",0.7046105161669655,0.6487028084345746,0.6128136508572198,0.6890571313727885,0.6487028084345745,0.1032247021794319,0.551612351089716,"5204,5205,5206,5207,5208",-0.009972342892885289,-0.006741041836649808,-0.005452796028250773,-0.008321256626915519,-0.006741041836649919,-0.008003309369087205,-0.00400165468454361
independent,s3,annotations,2662,11,5,0.6433036806914414,0.6096856491594865,0.5378702238278712,0.7036334732227598,0.6096856491594865,0.1049333736300468,0.5524666868150234,"5204,5205,5206,5207,5208",0.6358509161568161,0.6027811873164955,0.5325048364657247,0.6944269069647349,0.6027811873164955,0.0953233838081359,0.547661691904068,"5204,5205,5206,5207,5208",-0.007452764534625289,-0.006904461842990983,-0.005365387362146534,-0.009206566258024962,-0.006904461842990983,-0.0096099898219109,-0.004804994910955429
independent,s3,celltype,2662,11,5,0.6433036806914414,0.6096856491594865,0.5378702238278712,0.7036334732227598,0.6096856491594865,0.1049333736300468,0.5524666868150234,"5204,5205,5206,5207,5208",0.6358509161568161,0.6027811873164955,0.5325048364657247,0.6944269069647349,0.6027811873164955,0.0953233838081359,0.547661691904068,"5204,5205,5206,5207,5208",-0.007452764534625289,-0.006904461842990983,-0.005365387362146534,-0.009206566258024962,-0.006904461842990983,-0.0096099898219109,-0.004804994910955429
independent,s3,Y.l1,2662,9,5,0.7145828590598508,0.6554438502712244,0.6182664468854706,0.697378387999704,0.6554438502712244,0.1112280115485191,0.5556140057742596,"5204,5205,5206,5207,5208",0.7046105161669655,0.6487028084345746,0.6128136508572198,0.6890571313727885,0.6487028084345745,0.1032247021794319,0.551612351089716,"5204,5205,5206,5207,5208",-0.009972342892885289,-0.006741041836649808,-0.005452796028250773,-0.008321256626915519,-0.006741041836649919,-0.008003309369087205,-0.00400165468454361
independent,s3,Y,2662,11,5,0.6433036806914414,0.6096856491594866,0.5378702238278713,0.7036334732227599,0.6096856491594866,0.1049333736300468,0.5524666868150234,"5204,5205,5206,5207,5208",0.6358509161568161,0.6027811873164954,0.5325048364657246,0.6944269069647349,0.6027811873164955,0.0953233838081359,0.547661691904068,"5204,5205,5206,5207,5208",-0.007452764534625289,-0.006904461842991205,-0.005365387362146756,-0.009206566258025073,-0.006904461842991094,-0.0096099898219109,-0.004804994910955429
independent,s1,RegionLoupe,2384,9,6,0.8131434786509708,0.7614759473960196,0.7405426606084766,0.7836271240879221,0.7614759473960195,0.110919289290905,0.5554596446454525,"0,1,2,3,4",0.809201671316818,0.7688503109934604,0.7496769213584692,0.7890301813753081,0.7688503109934605,0.1038244515657424,0.5519122257828712,"0,1,2,3,4",-0.003941807334152836,0.007374363597440703,0.009134260749992573,0.005403057287385993,0.007374363597440925,-0.007094837725162603,-0.003547418862581253
independent,s1,annotations,2384,11,6,0.719212022366948,0.7123365370128977,0.6504751528554117,0.7872007799324048,0.7123365370128977,0.112728551030159,0.5563642755150795,"0,1,2,3,4",0.7207281999954613,0.7195394226841693,0.6586585498650728,0.7928211623055565,0.7195394226841693,0.1058109626173973,0.5529054813086987,"0,1,2,3,4",0.0015161776285133044,0.007202885671271586,0.008183397009661086,0.005620382373151767,0.007202885671271586,-0.006917588412761702,-0.003458794206380844
independent,s1,celltype,2384,11,6,0.719212022366948,0.7123365370128977,0.6504751528554117,0.7872007799324048,0.7123365370128977,0.112728551030159,0.5563642755150795,"0,1,2,3,4",0.7207281999954613,0.7195394226841693,0.6586585498650728,0.7928211623055565,0.7195394226841693,0.1058109626173973,0.5529054813086987,"0,1,2,3,4",0.0015161776285133044,0.007202885671271586,0.008183397009661086,0.005620382373151767,0.007202885671271586,-0.006917588412761702,-0.003458794206380844
independent,s1,Y.l1,2384,9,6,0.8131434786509708,0.7614759473960196,0.7405426606084766,0.7836271240879221,0.7614759473960195,0.110919289290905,0.5554596446454525,"0,1,2,3,4",0.809201671316818,0.7688503109934604,0.7496769213584692,0.7890301813753081,0.7688503109934605,0.1038244515657424,0.5519122257828712,"0,1,2,3,4",-0.003941807334152836,0.007374363597440703,0.009134260749992573,0.005403057287385993,0.007374363597440925,-0.007094837725162603,-0.003547418862581253
independent,s1,Y,2384,11,6,0.719212022366948,0.7123365370128976,0.6504751528554116,0.7872007799324047,0.7123365370128975,0.112728551030159,0.5563642755150795,"0,1,2,3,4",0.7207281999954613,0.7195394226841695,0.658658549865073,0.7928211623055569,0.7195394226841695,0.1058109626173973,0.5529054813086987,"0,1,2,3,4",0.0015161776285133044,0.007202885671271919,0.00818339700966142,0.005620382373152211,0.00720288567127203,-0.006917588412761702,-0.003458794206380844
independent,s2,RegionLoupe,2820,9,6,0.5462254444474703,0.6452770969385685,0.6713291239808671,0.6211715180100936,0.6452770969385684,0.1206285953521728,0.5603142976760864,"2384,2385,2386,2387,2388",0.5512010177876916,0.6427699310141929,0.6677321800220845,0.6196067837441471,0.6427699310141929,0.1153385043144226,0.5576692521572113,"2384,2385,2386,2387,2388",0.004975573340221251,-0.0025071659243756095,-0.003596943958782628,-0.0015647342659464991,-0.0025071659243754985,-0.0052900910377502025,-0.002645045518875122
independent,s2,annotations,2820,11,6,0.4700697877511721,0.608034950453381,0.59226357505514,0.6246692561119108,0.608034950453381,0.1083085760474205,0.5541542880237103,"2384,2385,2386,2387,2388",0.4765501576392369,0.6060555337279905,0.5895177920363845,0.6235479226192456,0.6060555337279905,0.1015751361846923,0.5507875680923462,"2384,2385,2386,2387,2388",0.00648036988806483,-0.0019794167253904815,-0.002745783018755499,-0.0011213334926651886,-0.0019794167253904815,-0.006733439862728202,-0.0033667199313640594
independent,s2,Y.l1,2820,9,6,0.5462254444474703,0.6452770969385685,0.6713291239808671,0.6211715180100936,0.6452770969385684,0.1206285953521728,0.5603142976760864,"2384,2385,2386,2387,2388",0.5512010177876916,0.6427699310141929,0.6677321800220845,0.6196067837441471,0.6427699310141929,0.1153385043144226,0.5576692521572113,"2384,2385,2386,2387,2388",0.004975573340221251,-0.0025071659243756095,-0.003596943958782628,-0.0015647342659464991,-0.0025071659243754985,-0.0052900910377502025,-0.002645045518875122
independent,s2,Y,2820,11,6,0.4700697877511721,0.6080349504533811,0.5922635750551402,0.6246692561119108,0.608034950453381,0.1083085760474205,0.5541542880237103,"2384,2385,2386,2387,2388",0.4765501576392369,0.6060555337279905,0.5895177920363847,0.6235479226192456,0.6060555337279905,0.1015751361846923,0.5507875680923462,"2384,2385,2386,2387,2388",0.00648036988806483,-0.0019794167253905925,-0.002745783018755499,-0.0011213334926651886,-0.0019794167253904815,-0.006733439862728202,-0.0033667199313640594
independent,s3,RegionLoupe,2662,9,6,0.540672841627127,0.6081381068539548,0.6113086470685234,0.6050002848354135,0.6081381068539546,0.1112280115485191,0.5556140057742596,"5204,5205,5206,5207,5208",0.5504074274369611,0.6157456828988473,0.6187386906406506,0.6127814917522598,0.6157456828988475,0.1032247021794319,0.551612351089716,"5204,5205,5206,5207,5208",0.009734585809834106,0.007607576044892594,0.007430043572127176,0.0077812069168463616,0.0076075760448928165,-0.008003309369087205,-0.00400165468454361
independent,s3,annotations,2662,11,6,0.4504280879738621,0.5692441283168919,0.5325910359265141,0.61131503234797,0.5692441283168919,0.1049333736300468,0.5524666868150234,"5204,5205,5206,5207,5208",0.4555620336624717,0.574799694236352,0.537614065355437,0.6175116717197193,0.574799694236352,0.0953233838081359,0.547661691904068,"5204,5205,5206,5207,5208",0.005133945688609642,0.005555565919460159,0.005023029428922854,0.006196639371749302,0.005555565919460159,-0.0096099898219109,-0.004804994910955429
independent,s3,celltype,2662,11,6,0.4504280879738621,0.5692441283168919,0.5325910359265141,0.61131503234797,0.5692441283168919,0.1049333736300468,0.5524666868150234,"5204,5205,5206,5207,5208",0.4555620336624717,0.574799694236352,0.537614065355437,0.6175116717197193,0.574799694236352,0.0953233838081359,0.547661691904068,"5204,5205,5206,5207,5208",0.005133945688609642,0.005555565919460159,0.005023029428922854,0.006196639371749302,0.005555565919460159,-0.0096099898219109,-0.004804994910955429
independent,s3,Y.l1,2662,9,6,0.540672841627127,0.6081381068539548,0.6113086470685234,0.6050002848354135,0.6081381068539546,0.1112280115485191,0.5556140057742596,"5204,5205,5206,5207,5208",0.5504074274369611,0.6157456828988473,0.6187386906406506,0.6127814917522598,0.6157456828988475,0.1032247021794319,0.551612351089716,"5204,5205,5206,5207,5208",0.009734585809834106,0.007607576044892594,0.007430043572127176,0.0077812069168463616,0.0076075760448928165,-0.008003309369087205,-0.00400165468454361
independent,s3,Y,2662,11,6,0.4504280879738621,0.5692441283168916,0.532591035926514,0.6113150323479698,0.5692441283168918,0.1049333736300468,0.5524666868150234,"5204,5205,5206,5207,5208",0.4555620336624717,0.5747996942363518,0.5376140653554367,0.617511671719719,0.5747996942363518,0.0953233838081359,0.547661691904068,"5204,5205,5206,5207,5208",0.005133945688609642,0.005555565919460159,0.005023029428922632,0.006196639371749191,0.005555565919460048,-0.0096099898219109,-0.004804994910955429
independent,s1,RegionLoupe,2384,9,8,0.5370737845147125,0.6779614406302334,0.7376534460757684,0.6272069302373421,0.6779614406302333,0.110919289290905,0.5554596446454525,"0,1,2,3,4",0.5392567920274217,0.6709208800326936,0.7284607306840848,0.6218055381961916,0.6709208800326936,0.1038244515657424,0.5519122257828712,"0,1,2,3,4",0.0021830075127091675,-0.00704056059753988,-0.009192715391683648,-0.005401392041150532,-0.007040560597539769,-0.007094837725162603,-0.003547418862581253
independent,s1,annotations,2384,11,8,0.568089828473533,0.6931623798788494,0.7029921821569469,0.6836036831921517,0.6931623798788494,0.112728551030159,0.5563642755150795,"0,1,2,3,4",0.5738477732181316,0.6881295408580984,0.6965138168449152,0.6799447152160563,0.6881295408580984,0.1058109626173973,0.5529054813086987,"0,1,2,3,4",0.005757944744598675,-0.005032839020751023,-0.00647836531203172,-0.0036589679760954397,-0.005032839020751023,-0.006917588412761702,-0.003458794206380844
independent,s1,celltype,2384,11,8,0.568089828473533,0.6931623798788494,0.7029921821569469,0.6836036831921517,0.6931623798788494,0.112728551030159,0.5563642755150795,"0,1,2,3,4",0.5738477732181316,0.6881295408580984,0.6965138168449152,0.6799447152160563,0.6881295408580984,0.1058109626173973,0.5529054813086987,"0,1,2,3,4",0.005757944744598675,-0.005032839020751023,-0.00647836531203172,-0.0036589679760954397,-0.005032839020751023,-0.006917588412761702,-0.003458794206380844
independent,s1,Y.l1,2384,9,8,0.5370737845147125,0.6779614406302334,0.7376534460757684,0.6272069302373421,0.6779614406302333,0.110919289290905,0.5554596446454525,"0,1,2,3,4",0.5392567920274217,0.6709208800326936,0.7284607306840848,0.6218055381961916,0.6709208800326936,0.1038244515657424,0.5519122257828712,"0,1,2,3,4",0.0021830075127091675,-0.00704056059753988,-0.009192715391683648,-0.005401392041150532,-0.007040560597539769,-0.007094837725162603,-0.003547418862581253
independent,s1,Y,2384,11,8,0.568089828473533,0.6931623798788494,0.7029921821569469,0.6836036831921517,0.6931623798788494,0.112728551030159,0.5563642755150795,"0,1,2,3,4",0.5738477732181316,0.6881295408580982,0.696513816844915,0.679944715216056,0.6881295408580982,0.1058109626173973,0.5529054813086987,"0,1,2,3,4",0.005757944744598675,-0.005032839020751245,-0.006478365312031942,-0.0036589679760956617,-0.005032839020751245,-0.006917588412761702,-0.003458794206380844
independent,s2,RegionLoupe,2820,9,8,0.437504309834393,0.6232622198241864,0.7044834014420995,0.558833304627115,0.6232622198241864,0.1206285953521728,0.5603142976760864,"2384,2385,2386,2387,2388",0.4350865283476566,0.6200187194702944,0.7008922119057238,0.5558779175133135,0.6200187194702944,0.1153385043144226,0.5576692521572113,"2384,2385,2386,2387,2388",-0.002417781486736381,-0.0032435003538919815,-0.0035911895363757163,-0.0029553871138014998,-0.0032435003538919815,-0.0052900910377502025,-0.002645045518875122
independent,s2,annotations,2820,11,8,0.3464021322630772,0.5904165901616946,0.6216893449886506,0.5621393696689461,0.5904165901616946,0.1083085760474205,0.5541542880237103,"2384,2385,2386,2387,2388",0.3444733604338941,0.587744056233725,0.6189376186294093,0.5595438538347086,0.587744056233725,0.1015751361846923,0.5507875680923462,"2384,2385,2386,2387,2388",-0.0019287718291831069,-0.0026725339279695115,-0.0027517263592412577,-0.0025955158342374496,-0.0026725339279695115,-0.006733439862728202,-0.0033667199313640594
independent,s2,Y.l1,2820,9,8,0.437504309834393,0.6232622198241864,0.7044834014420995,0.558833304627115,0.6232622198241864,0.1206285953521728,0.5603142976760864,"2384,2385,2386,2387,2388",0.4350865283476566,0.6200187194702944,0.7008922119057238,0.5558779175133135,0.6200187194702944,0.1153385043144226,0.5576692521572113,"2384,2385,2386,2387,2388",-0.002417781486736381,-0.0032435003538919815,-0.0035911895363757163,-0.0029553871138014998,-0.0032435003538919815,-0.0052900910377502025,-0.002645045518875122
independent,s2,Y,2820,11,8,0.3464021322630772,0.5904165901616946,0.6216893449886505,0.562139369668946,0.5904165901616946,0.1083085760474205,0.5541542880237103,"2384,2385,2386,2387,2388",0.3444733604338941,0.5877440562337254,0.6189376186294097,0.5595438538347088,0.5877440562337253,0.1015751361846923,0.5507875680923462,"2384,2385,2386,2387,2388",-0.0019287718291831069,-0.0026725339279691784,-0.0027517263592408137,-0.0025955158342371165,-0.0026725339279692895,-0.006733439862728202,-0.0033667199313640594
independent,s3,RegionLoupe,2662,9,8,0.4798720178190786,0.6094318783554512,0.6613395114167258,0.5650795573368091,0.6094318783554513,0.1112280115485191,0.5556140057742596,"5204,5205,5206,5207,5208",0.469354295135171,0.6008878979698679,0.6523978846724436,0.5569166214820724,0.600887897969868,0.1032247021794319,0.551612351089716,"5204,5205,5206,5207,5208",-0.010517722683907604,-0.00854398038558335,-0.008941626744282116,-0.008162935854736708,-0.00854398038558335,-0.008003309369087205,-0.00400165468454361
independent,s3,annotations,2662,11,8,0.5469164840367332,0.6478798803016568,0.6508311096383248,0.6449552951677406,0.6478798803016569,0.1049333736300468,0.5524666868150234,"5204,5205,5206,5207,5208",0.464956302767721,0.5925391542011959,0.5955189433205212,0.5895890364670027,0.5925391542011959,0.0953233838081359,0.547661691904068,"5204,5205,5206,5207,5208",-0.08196018126901222,-0.055340726100460924,-0.05531216631780356,-0.05536625870073797,-0.055340726100461035,-0.0096099898219109,-0.004804994910955429
independent,s3,celltype,2662,11,8,0.5469164840367332,0.6478798803016568,0.6508311096383248,0.6449552951677406,0.6478798803016569,0.1049333736300468,0.5524666868150234,"5204,5205,5206,5207,5208",0.464956302767721,0.5925391542011959,0.5955189433205212,0.5895890364670027,0.5925391542011959,0.0953233838081359,0.547661691904068,"5204,5205,5206,5207,5208",-0.08196018126901222,-0.055340726100460924,-0.05531216631780356,-0.05536625870073797,-0.055340726100461035,-0.0096099898219109,-0.004804994910955429
independent,s3,Y.l1,2662,9,8,0.4798720178190786,0.6094318783554512,0.6613395114167258,0.5650795573368091,0.6094318783554513,0.1112280115485191,0.5556140057742596,"5204,5205,5206,5207,5208",0.469354295135171,0.6008878979698679,0.6523978846724436,0.5569166214820724,0.600887897969868,0.1032247021794319,0.551612351089716,"5204,5205,5206,5207,5208",-0.010517722683907604,-0.00854398038558335,-0.008941626744282116,-0.008162935854736708,-0.00854398038558335,-0.008003309369087205,-0.00400165468454361
independent,s3,Y,2662,11,8,0.5469164840367332,0.6478798803016569,0.6508311096383248,0.6449552951677407,0.6478798803016568,0.1049333736300468,0.5524666868150234,"5204,5205,5206,5207,5208",0.464956302767721,0.5925391542011961,0.5955189433205214,0.5895890364670029,0.5925391542011961,0.0953233838081359,0.547661691904068,"5204,5205,5206,5207,5208",-0.08196018126901222,-0.05534072610046081,-0.055312166317803446,-0.05536625870073786,-0.0553407261004607,-0.0096099898219109,-0.004804994910955429
independent,s1,RegionLoupe,2384,9,10,0.4341311370856937,0.633898922032734,0.7311822628269194,0.5594627540233007,0.6338989220327341,0.110919289290905,0.5554596446454525,"0,1,2,3,4",0.4265138260019222,0.628751444190005,0.7249873440383658,0.5550705523460234,0.6287514441900051,0.1038244515657424,0.5519122257828712,"0,1,2,3,4",-0.00761731108377145,-0.005147477842729065,-0.006194918788553605,-0.004392201677277274,-0.005147477842729065,-0.007094837725162603,-0.003547418862581253
independent,s1,annotations,2384,11,10,0.4606421494833316,0.6513600740231048,0.6978575946764619,0.610671660830375,0.6513600740231047,0.112728551030159,0.5563642755150795,"0,1,2,3,4",0.4505727618941755,0.646947125617039,0.6928979857421205,0.6067118636364103,0.6469471256170389,0.1058109626173973,0.5529054813086987,"0,1,2,3,4",-0.010069387589156098,-0.004412948406065764,-0.004959608934341442,-0.003959797193964776,-0.004412948406065764,-0.006917588412761702,-0.003458794206380844
independent,s1,celltype,2384,11,10,0.4606421494833316,0.6513600740231048,0.6978575946764619,0.610671660830375,0.6513600740231047,0.112728551030159,0.5563642755150795,"0,1,2,3,4",0.4505727618941755,0.646947125617039,0.6928979857421205,0.6067118636364103,0.6469471256170389,0.1058109626173973,0.5529054813086987,"0,1,2,3,4",-0.010069387589156098,-0.004412948406065764,-0.004959608934341442,-0.003959797193964776,-0.004412948406065764,-0.006917588412761702,-0.003458794206380844
independent,s1,Y.l1,2384,9,10,0.4341311370856937,0.633898922032734,0.7311822628269194,0.5594627540233007,0.6338989220327341,0.110919289290905,0.5554596446454525,"0,1,2,3,4",0.4265138260019222,0.628751444190005,0.7249873440383658,0.5550705523460234,0.6287514441900051,0.1038244515657424,0.5519122257828712,"0,1,2,3,4",-0.00761731108377145,-0.005147477842729065,-0.006194918788553605,-0.004392201677277274,-0.005147477842729065,-0.007094837725162603,-0.003547418862581253
independent,s1,Y,2384,11,10,0.4606421494833316,0.6513600740231047,0.6978575946764618,0.6106716608303749,0.6513600740231046,0.112728551030159,0.5563642755150795,"0,1,2,3,4",0.4505727618941755,0.6469471256170389,0.6928979857421204,0.6067118636364102,0.6469471256170389,0.1058109626173973,0.5529054813086987,"0,1,2,3,4",-0.010069387589156098,-0.004412948406065764,-0.004959608934341442,-0.003959797193964776,-0.004412948406065653,-0.006917588412761702,-0.003458794206380844
independent,s2,RegionLoupe,2820,9,10,0.3253775909808868,0.5820512257508904,0.7045758267910798,0.4958276042650729,0.5820512257508904,0.1206285953521728,0.5603142976760864,"2384,2385,2386,2387,2388",0.3243603394216444,0.5802051074387937,0.7023731270438045,0.4942391017050617,0.5802051074387936,0.1153385043144226,0.5576692521572113,"2384,2385,2386,2387,2388",-0.001017251559242427,-0.0018461183120966895,-0.002202699747275272,-0.0015885025600111957,-0.0018461183120968006,-0.0052900910377502025,-0.002645045518875122
independent,s2,annotations,2820,11,10,0.2879134961346538,0.5639380255318273,0.6334803676295642,0.5081538089612573,0.5639380255318273,0.1083085760474205,0.5541542880237103,"2384,2385,2386,2387,2388",0.2870218419954134,0.5624294234364218,0.631812974570986,0.5067769077293328,0.5624294234364219,0.1015751361846923,0.5507875680923462,"2384,2385,2386,2387,2388",-0.000891654139240361,-0.0015086020954054868,-0.0016673930585782148,-0.0013769012319244656,-0.0015086020954053758,-0.006733439862728202,-0.0033667199313640594
