mode,scope,k,n_obs,embedding_dim,cluster_asw_raw,cluster_asw_scaled_raw,calinski_harabasz_raw,davies_bouldin_raw,section_ari_raw,section_nmi_raw,section_asw_raw,metric_space_raw,labels_path_raw,cluster_asw_standardized,cluster_asw_scaled_standardized,calinski_harabasz_standardized,davies_bouldin_standardized,section_ari_standardized,section_nmi_standardized,section_asw_standardized,metric_space_standardized,labels_path_standardized,cluster_asw_delta_standardized_minus_raw,cluster_asw_scaled_delta_standardized_minus_raw,calinski_harabasz_delta_standardized_minus_raw,davies_bouldin_delta_standardized_minus_raw,section_ari_delta_standardized_minus_raw,section_nmi_delta_standardized_minus_raw,section_asw_delta_standardized_minus_raw
joint,combined,2,7866,128,0.1543107479810714,0.5771553739905357,1459.193204482311,2.1924273807360235,0.0012277040066101,0.0009016883615442,0.0016474790172651,raw_embedding,/home/hujinlan/spa_mo_model/results/mousebrain_preprocessing_comparison/raw_embedding/clustering/joint_k2/labels_all.csv,0.1441319733858108,0.5720659866929054,1339.6164826380696,2.279762667635402,0.0012688575495078,0.0008967659370567,0.0015938805881887,standardized_embedding,/home/hujinlan/spa_mo_model/results/mousebrain_preprocessing_comparison/standardized_embedding/clustering/joint_k2/labels_all.csv,-0.010178774595260592,-0.00508938729763031,-119.57672184424155,0.08733528689937842,4.115354289769982e-05,-4.922424487499924e-06,-5.359842907640003e-05
joint,combined,3,7866,128,0.1851453632116317,0.5925726816058159,1327.947209462328,2.2426776769590786,0.0028320545712932,0.0026304851248476,0.0016474790172651,raw_embedding,/home/hujinlan/spa_mo_model/results/mousebrain_preprocessing_comparison/raw_embedding/clustering/joint_k3/labels_all.csv,0.1759683191776275,0.5879841595888138,1237.0038831706484,2.279568453969319,0.003195474077488,0.0029484469322252,0.0015938805881887,standardized_embedding,/home/hujinlan/spa_mo_model/results/mousebrain_preprocessing_comparison/standardized_embedding/clustering/joint_k3/labels_all.csv,-0.009177044034004184,-0.004588522017002106,-90.94332629167957,0.03689077701024024,0.0003634195061948003,0.0003179618073776004,-5.359842907640003e-05
joint,combined,4,7866,128,0.2000820934772491,0.6000410467386246,1168.1776269309034,1.958126679126022,0.0033918556820268,0.003675048133945,0.0016474790172651,raw_embedding,/home/hujinlan/spa_mo_model/results/mousebrain_preprocessing_comparison/raw_embedding/clustering/joint_k4/labels_all.csv,0.1934151202440261,0.5967075601220131,1111.8447174123055,1.993441960252384,0.0034025449753777,0.0036743316333362,0.0015938805881887,standardized_embedding,/home/hujinlan/spa_mo_model/results/mousebrain_preprocessing_comparison/standardized_embedding/clustering/joint_k4/labels_all.csv,-0.006666973233222989,-0.0033334866166114807,-56.332909518597944,0.035315281126362175,1.068929335089992e-05,-7.165006087996376e-07,-5.359842907640003e-05
joint,combined,5,7866,128,0.170395940542221,0.5851979702711105,1032.6745512737014,2.0603973445436936,0.0035816379010866,0.0034910777495129,0.0016474790172651,raw_embedding,/home/hujinlan/spa_mo_model/results/mousebrain_preprocessing_comparison/raw_embedding/clustering/joint_k5/labels_all.csv,0.1634997874498367,0.5817498937249184,981.8245950966872,2.1025413629784,0.0036492815405468,0.0035575045574597,0.0015938805881887,standardized_embedding,/home/hujinlan/spa_mo_model/results/mousebrain_preprocessing_comparison/standardized_embedding/clustering/joint_k5/labels_all.csv,-0.006896153092384311,-0.003448076546192169,-50.84995617701418,0.04214401843470661,6.764363946020011e-05,6.642680794679981e-05,-5.359842907640003e-05
joint,combined,6,7866,128,0.1464090496301651,0.5732045248150826,953.329343417957,2.161795586958956,0.0025807204663727,0.0034436730217177,0.0016474790172651,raw_embedding,/home/hujinlan/spa_mo_model/results/mousebrain_preprocessing_comparison/raw_embedding/clustering/joint_k6/labels_all.csv,0.1441130191087722,0.5720565095543861,910.7665048878872,2.1833763933685133,0.0026813002106995,0.003548944656211,0.0015938805881887,standardized_embedding,/home/hujinlan/spa_mo_model/results/mousebrain_preprocessing_comparison/standardized_embedding/clustering/joint_k6/labels_all.csv,-0.0022960305213929055,-0.0011480152606964111,-42.562838530069826,0.021580806409557507,0.00010057974432680023,0.00010527163449330001,-5.359842907640003e-05
joint,combined,7,7866,128,0.1552464962005615,0.5776232481002808,880.3932460756123,2.125448277777559,0.0025500578809784,0.003695195522215,0.0016474790172651,raw_embedding,/home/hujinlan/spa_mo_model/results/mousebrain_preprocessing_comparison/raw_embedding/clustering/joint_k7/labels_all.csv,0.152804747223854,0.576402373611927,842.6783392349735,2.135985237016234,0.0028250952450212,0.0039708929053911,0.0015938805881887,standardized_embedding,/home/hujinlan/spa_mo_model/results/mousebrain_preprocessing_comparison/standardized_embedding/clustering/joint_k7/labels_all.csv,-0.0024417489767074863,-0.0012208744883537292,-37.71490684063883,0.010536959238674815,0.0002750373640427999,0.0002756973831760999,-5.359842907640003e-05
joint,combined,8,7866,128,0.1508998572826385,0.5754499286413193,819.2566235992595,2.1601269809382337,0.0019612612121196,0.0037395433527991,0.0016474790172651,raw_embedding,/home/hujinlan/spa_mo_model/results/mousebrain_preprocessing_comparison/raw_embedding/clustering/joint_k8/labels_all.csv,0.1472512930631637,0.5736256465315819,783.3636270623903,2.1878111440772314,0.0019718214718246,0.0037316009767202,0.0015938805881887,standardized_embedding,/home/hujinlan/spa_mo_model/results/mousebrain_preprocessing_comparison/standardized_embedding/clustering/joint_k8/labels_all.csv,-0.0036485642194747925,-0.0018242821097373962,-35.89299653686919,0.027684163138997686,1.0560259705000297e-05,-7.942376078900158e-06,-5.359842907640003e-05
joint,combined,9,7866,128,0.1371352076530456,0.5685676038265228,762.6225983499025,2.267928261603428,0.0019660071270152,0.0033174572487358,0.0016474790172651,raw_embedding,/home/hujinlan/spa_mo_model/results/mousebrain_preprocessing_comparison/raw_embedding/clustering/joint_k9/labels_all.csv,0.1335325539112091,0.5667662769556046,728.8480007686505,2.288651471420693,0.0022693588612075,0.0037732901578473,0.0015938805881887,standardized_embedding,/home/hujinlan/spa_mo_model/results/mousebrain_preprocessing_comparison/standardized_embedding/clustering/joint_k9/labels_all.csv,-0.0036026537418364923,-0.001801326870918274,-33.77459758125201,0.02072320981726472,0.0003033517341922997,0.0004558329091114998,-5.359842907640003e-05
joint,combined,10,7866,128,0.1395902186632156,0.5697951093316078,715.7261584422165,2.208235022616268,0.00224720749469,0.0048145527188002,0.0016474790172651,raw_embedding,/home/hujinlan/spa_mo_model/results/mousebrain_preprocessing_comparison/raw_embedding/clustering/joint_k10/labels_all.csv,0.1319329589605331,0.5659664794802666,681.8217055809528,2.232533793027991,0.0023916473442419,0.0041048289953304,0.0015938805881887,standardized_embedding,/home/hujinlan/spa_mo_model/results/mousebrain_preprocessing_comparison/standardized_embedding/clustering/joint_k10/labels_all.csv,-0.007657259702682523,-0.0038286298513412476,-33.904452861263735,0.024298770411722792,0.00014443984955189986,-0.0007097237234697995,-5.359842907640003e-05
joint,combined,11,7866,128,0.1384231895208358,0.5692115947604179,676.6612161650768,2.1851378917913844,0.0025916546711391,0.0070341453338363,0.0016474790172651,raw_embedding,/home/hujinlan/spa_mo_model/results/mousebrain_preprocessing_comparison/raw_embedding/clustering/joint_k11/labels_all.csv,0.1397651135921478,0.5698825567960739,650.3462999929301,2.1541790246063,0.0027859842469061,0.006108964432594,0.0015938805881887,standardized_embedding,/home/hujinlan/spa_mo_model/results/mousebrain_preprocessing_comparison/standardized_embedding/clustering/joint_k11/labels_all.csv,0.0013419240713120062,0.0006709620356559753,-26.314916172146695,-0.030958867185084227,0.00019432957576700008,-0.0009251809012422998,-5.359842907640003e-05
