row_index,selected_spot_index,cluster,x,y
0,0,0,236.0,265.0
1,65,7,170.0,208.0
2,85,1,60.0,350.0
3,92,4,114.0,43.0
4,102,0,298.0,154.0
5,131,5,55.0,250.0
6,145,4,270.0,235.0
7,158,0,330.0,242.0
8,174,4,168.0,33.0
9,203,0,292.0,183.0
10,204,2,427.0,235.0
11,214,5,409.0,365.0
12,249,2,138.0,246.0
13,253,5,221.0,127.0
14,256,2,30.0,409.0
15,273,1,126.0,301.0
16,305,2,104.0,499.0
17,351,8,56.0,388.0
18,379,9,94.0,45.0
19,380,7,475.0,374.0
20,394,0,277.0,230.0
21,435,0,334.0,145.0
22,482,3,424.0,322.0
23,488,8,21.0,351.0
24,505,7,285.0,360.0
25,510,7,86.0,304.0
26,513,2,161.0,327.0
27,534,5,308.0,383.0
28,578,1,184.0,176.0
29,627,5,324.0,496.0
30,636,1,96.0,311.0
31,659,8,359.0,296.0
32,668,0,125.0,388.0
33,689,1,15.0,286.0
34,697,4,335.0,286.0
35,702,1,326.0,251.0
36,710,9,182.0,316.0
37,724,1,81.0,391.0
38,731,9,185.0,260.0
39,742,4,97.0,480.0
40,747,5,9.0,305.0
41,755,3,418.0,193.0
42,774,0,122.0,443.0
43,777,3,302.0,452.0
44,781,7,426.0,374.0
45,785,8,179.0,228.0
46,798,3,397.0,304.0
47,803,2,283.0,374.0
48,807,9,195.0,320.0
49,809,8,30.0,374.0
50,817,0,187.0,336.0
51,871,8,466.0,350.0
52,880,9,113.0,388.0
53,890,7,390.0,376.0
54,895,4,215.0,282.0
55,898,1,468.0,212.0
56,905,9,323.0,253.0
57,949,0,302.0,295.0
58,951,1,216.0,189.0
59,961,5,400.0,476.0
60,999,9,162.0,318.0
61,1032,9,225.0,325.0
62,1058,4,97.0,481.0
63,1063,4,236.0,244.0
64,1070,0,104.0,427.0
65,1075,9,287.0,149.0
66,1079,4,144.0,263.0
67,1129,5,403.0,328.0
68,1137,1,355.0,214.0
69,1158,3,456.0,428.0
70,1172,7,390.0,119.0
71,1173,7,270.0,429.0
72,1200,3,156.0,143.0
73,1207,8,129.0,155.0
74,1223,7,55.0,448.0
75,1228,0,172.0,351.0
76,1231,0,132.0,402.0
77,1248,0,350.0,128.0
78,1277,7,193.0,201.0
79,1288,1,68.0,318.0
80,1296,2,251.0,314.0
81,1300,3,26.0,381.0
82,1340,5,366.0,301.0
83,1359,3,354.0,231.0
84,1391,5,492.0,430.0
85,1411,0,185.0,251.0
86,1418,7,111.0,328.0
87,1433,7,414.0,212.0
88,1444,8,333.0,236.0
89,1480,6,119.0,99.0
90,1502,4,302.0,176.0
91,1525,9,106.0,44.0
92,1546,5,136.0,166.0
93,1547,4,146.0,299.0
94,1612,4,139.0,107.0
95,1615,3,172.0,181.0
96,1641,6,394.0,68.0
97,1645,1,429.0,310.0
98,1676,5,260.0,387.0
99,1684,3,371.0,378.0
100,1765,0,306.0,199.0
101,1772,4,171.0,262.0
102,1789,5,69.0,519.0
103,1794,1,373.0,155.0
104,1828,7,448.0,442.0
105,1838,0,323.0,302.0
106,1893,4,301.0,137.0
107,1922,9,128.0,49.0
108,1926,9,99.0,47.0
109,1952,3,50.0,334.0
110,1956,8,366.0,347.0
111,1978,2,414.0,275.0
112,1982,0,199.0,277.0
113,1989,0,311.0,215.0
114,1998,5,468.0,414.0
115,2000,3,460.0,330.0
116,2013,8,118.0,388.0
117,2035,3,143.0,182.0
118,2052,0,325.0,239.0
119,2076,3,442.0,231.0
120,2127,4,327.0,158.0
121,2199,6,234.0,340.0
122,2224,7,58.0,542.0
123,2235,4,345.0,95.0
124,2236,0,304.0,210.0
125,2251,7,317.0,391.0
126,2288,6,490.0,300.0
127,2296,4,144.0,304.0
128,2301,5,137.0,468.0
129,2304,5,155.0,481.0
130,2311,2,447.0,320.0
131,2355,1,151.0,124.0
132,2406,3,31.0,333.0
133,2410,5,405.0,459.0
134,2419,0,373.0,391.0
135,2426,5,490.0,316.0
136,2440,2,47.0,406.0
137,2442,8,305.0,443.0
138,2468,1,159.0,236.0
139,2472,7,435.0,269.0
140,2493,2,230.0,308.0
141,2519,5,309.0,287.0
142,2522,4,125.0,98.0
143,2546,8,298.0,120.0
144,2554,4,348.0,254.0
145,2576,0,192.0,268.0
146,2578,0,359.0,106.0
147,2603,7,60.0,289.0
148,2604,3,487.0,248.0
149,2625,3,402.0,266.0
150,2631,3,86.0,314.0
151,2632,3,439.0,301.0
152,2636,3,337.0,467.0
153,2657,5,335.0,371.0
154,2703,6,187.0,87.0
155,2722,4,301.0,231.0
156,2729,2,288.0,314.0
157,2776,4,132.0,91.0
158,2816,7,398.0,244.0
159,2817,2,97.0,344.0
160,2828,9,278.0,160.0
161,2873,4,147.0,94.0
162,2900,8,427.0,432.0
163,2913,6,41.0,475.0
164,2957,2,188.0,199.0
165,2964,4,375.0,68.0
166,2979,1,60.0,411.0
167,2989,3,407.0,266.0
168,2994,7,292.0,320.0
169,3017,0,316.0,160.0
170,3019,2,61.0,492.0
171,3049,4,81.0,437.0
172,3058,4,297.0,183.0
173,3065,0,342.0,360.0
174,3111,3,382.0,212.0
175,3134,1,119.0,464.0
176,3167,0,88.0,441.0
177,3188,3,160.0,462.0
178,3196,3,116.0,340.0
179,3198,5,335.0,364.0
180,3212,6,188.0,368.0
181,3218,2,95.0,380.0
182,3241,8,295.0,401.0
183,3245,1,375.0,415.0
184,3252,4,96.0,458.0
185,3257,3,305.0,365.0
186,3279,0,254.0,152.0
187,3297,2,78.0,453.0
188,3319,1,323.0,207.0
189,3372,0,255.0,296.0
190,3381,8,475.0,338.0
191,3387,2,98.0,359.0
192,3430,7,218.0,128.0
193,3437,3,35.0,235.0
194,3498,7,60.0,477.0
195,3505,4,340.0,142.0
196,3514,4,117.0,27.0
197,3529,9,340.0,259.0
198,3534,9,129.0,82.0
199,3541,4,182.0,20.0
200,3587,0,303.0,234.0
201,3612,2,398.0,392.0
202,3622,2,130.0,216.0
203,3641,3,392.0,360.0
204,3668,1,326.0,87.0
205,3696,7,103.0,347.0
206,3732,8,473.0,346.0
207,3759,3,56.0,479.0
208,3772,8,409.0,433.0
209,3785,4,97.0,442.0
210,3787,3,282.0,116.0
211,3807,2,265.0,295.0
212,3808,4,200.0,230.0
213,3812,8,361.0,504.0
214,3838,3,365.0,361.0
215,3847,3,85.0,312.0
216,3861,7,421.0,262.0
217,3888,9,150.0,138.0
218,3896,0,124.0,445.0
219,3898,0,334.0,191.0
220,3920,8,425.0,384.0
221,3931,0,317.0,186.0
222,3936,0,281.0,195.0
223,3965,1,86.0,286.0
224,3981,2,187.0,64.0
225,3986,5,57.0,535.0
226,4035,1,135.0,222.0
227,4049,3,334.0,376.0
228,4056,1,395.0,160.0
229,4071,7,322.0,386.0
230,4083,8,287.0,359.0
231,4095,1,96.0,329.0
232,4098,0,301.0,278.0
233,4122,0,282.0,147.0
234,4123,3,387.0,464.0
235,4128,4,187.0,256.0
236,4145,0,241.0,253.0
237,4153,8,90.0,394.0
238,4163,5,425.0,339.0
239,4182,3,111.0,338.0
240,4191,8,403.0,323.0
241,4193,5,333.0,223.0
242,4228,4,211.0,252.0
243,4267,4,299.0,287.0
244,4294,0,321.0,110.0
245,4307,4,324.0,158.0
246,4310,1,384.0,294.0
247,4315,6,281.0,292.0
248,4319,8,371.0,299.0
249,4331,7,414.0,211.0
250,4341,4,349.0,290.0
251,4355,5,415.0,316.0
252,4420,7,141.0,433.0
253,4425,9,125.0,81.0
254,4474,3,407.0,173.0
255,4509,7,429.0,425.0
256,4520,5,28.0,451.0
257,4527,1,57.0,395.0
258,4532,7,413.0,349.0
259,4545,7,40.0,309.0
260,4597,3,54.0,305.0
261,4609,4,199.0,303.0
262,4658,3,366.0,420.0
263,4696,8,354.0,258.0
264,4726,7,430.0,462.0
265,4746,0,291.0,251.0
266,4783,8,464.0,329.0
267,4789,3,366.0,357.0
268,4790,7,44.0,313.0
269,4797,3,443.0,259.0
270,4803,0,167.0,338.0
271,4808,8,175.0,299.0
272,4819,3,469.0,427.0
273,4821,3,463.0,277.0
274,4856,1,72.0,391.0
275,4870,6,216.0,366.0
276,4877,6,268.0,457.0
277,4884,4,308.0,191.0
278,4899,4,333.0,78.0
279,4907,0,100.0,428.0
280,4913,0,187.0,293.0
281,4930,4,135.0,19.0
282,4935,1,187.0,225.0
283,4939,3,25.0,331.0
284,4958,8,355.0,414.0
285,4995,8,36.0,399.0
286,5030,0,213.0,248.0
287,5037,2,86.0,279.0
288,5084,4,208.0,197.0
289,5086,9,148.0,403.0
290,5120,5,293.0,459.0
291,5135,5,264.0,419.0
292,5141,2,358.0,227.0
293,5153,8,126.0,154.0
294,5169,8,288.0,319.0
295,5172,7,330.0,297.0
296,5198,9,150.0,388.0
297,5211,3,351.0,471.0
298,5227,8,426.0,227.0
299,5244,5,471.0,434.0
300,5268,7,151.0,255.0
301,5290,5,313.0,390.0
302,5293,3,400.0,294.0
303,5295,2,192.0,63.0
304,5296,3,370.0,258.0
305,5316,4,327.0,199.0
306,5358,5,476.0,355.0
307,5368,7,390.0,243.0
308,5388,3,112.0,351.0
309,5400,3,374.0,203.0
310,5414,9,161.0,364.0
311,5418,4,145.0,95.0
312,5443,4,100.0,406.0
313,5453,4,82.0,498.0
314,5463,7,388.0,224.0
315,5479,2,382.0,473.0
316,5487,7,82.0,368.0
317,5530,6,178.0,268.0
318,5536,6,317.0,267.0
319,5592,2,446.0,318.0
320,5640,4,253.0,193.0
321,5684,0,361.0,102.0
322,5687,7,267.0,418.0
323,5693,5,490.0,432.0
324,5706,2,134.0,331.0
325,5712,4,312.0,120.0
326,5722,8,227.0,142.0
327,5725,3,500.0,270.0
328,5748,7,404.0,355.0
329,5763,0,255.0,234.0
330,5781,0,309.0,160.0
331,5788,2,197.0,221.0
332,5792,9,48.0,258.0
333,5815,1,387.0,331.0
334,5820,7,460.0,309.0
335,5828,8,174.0,200.0
336,5839,4,179.0,317.0
337,5870,2,372.0,202.0
338,5879,2,92.0,377.0
339,5891,4,300.0,182.0
340,5908,5,357.0,272.0
